translationid,page link (tr),page title (tr),page link (en),page title (en)
309591,https://tr.wikipedia.org/?curid=1747128,Shinhwa,Shinhwa
154628,https://tr.wikipedia.org/?curid=176803,Manyetizma,Magnetism
300778,https://tr.wikipedia.org/?curid=1768722,Windows 10,Windows 10
303363,https://tr.wikipedia.org/?curid=1774740,Indian Super League,Indian Super League
231261,https://tr.wikipedia.org/?curid=1790800,Ronda Rousey,Ronda Rousey
281190,https://tr.wikipedia.org/?curid=1810507,Süfyân es-Sevrî,Sufyan al-Thawri
299250,https://tr.wikipedia.org/?curid=181302,Saraybosna Suikastı,Assassination of Archduke Franz Ferdinand
306507,https://tr.wikipedia.org/?curid=1818598,Malware,Malware
143411,https://tr.wikipedia.org/?curid=183105,Karbonat,Carbonate
367293,https://tr.wikipedia.org/?curid=185979,Tavus kuşu,Peafowl
355120,https://tr.wikipedia.org/?curid=1871,İtalya,Italy
273142,https://tr.wikipedia.org/?curid=189101,Doğa bilimleri,Natural science
271138,https://tr.wikipedia.org/?curid=1897509,G.NA,G.NA
271929,https://tr.wikipedia.org/?curid=1923611,Kamboçya Soykırımı,Cambodian genocide
120989,https://tr.wikipedia.org/?curid=1928668,Elektromanyetizma teorisi tarihi,History of electromagnetic theory
272585,https://tr.wikipedia.org/?curid=1928668,Elektromanyetizma teorisi tarihi,History of electromagnetic theory
145402,https://tr.wikipedia.org/?curid=1958,Amerika Birleşik Devletleri,United States
285152,https://tr.wikipedia.org/?curid=1958,Amerika Birleşik Devletleri,United States
128443,https://tr.wikipedia.org/?curid=20265,Kürtler,Kurds
69915,https://tr.wikipedia.org/?curid=2026795,Paka Tayfunu,Typhoon Paka
109452,https://tr.wikipedia.org/?curid=2028428,2022,2022
441102,https://tr.wikipedia.org/?curid=2028428,2022,2022
107388,https://tr.wikipedia.org/?curid=2035068,Küresel Sağlık Hareketi,Global Health Action
84719,https://tr.wikipedia.org/?curid=2041820,Glioblastom,Glioblastoma
89324,https://tr.wikipedia.org/?curid=2046604,Melon Müzik Ödülleri,Melon Music Awards
56082,https://tr.wikipedia.org/?curid=2050069,Prens Shōtoku,Prince Shōtoku
98698,https://tr.wikipedia.org/?curid=2054793,Kurt Hensel,Kurt Hensel
195798,https://tr.wikipedia.org/?curid=2055841,2016'da sinema,2016 in film
40287,https://tr.wikipedia.org/?curid=2058457,Veteriner tıpta uzmanlık,Veterinary specialties
105232,https://tr.wikipedia.org/?curid=2060292,İşbirlikçi filtreleme,Collaborative filtering
108448,https://tr.wikipedia.org/?curid=2062991,Marcus Valerius Volusus,Marcus Valerius Volusus
79850,https://tr.wikipedia.org/?curid=2063011,CD32,CD32
108911,https://tr.wikipedia.org/?curid=2063266,CD11,CD11
109140,https://tr.wikipedia.org/?curid=2063319,Lucius Valerius Potitus,Lucius Valerius Potitus (consul 483 BC)
109435,https://tr.wikipedia.org/?curid=2063333,Titus Lucretius Tricipitinus,Titus Lucretius Tricipitinus
109499,https://tr.wikipedia.org/?curid=2063553,Kitap kırımı,Book folding
109446,https://tr.wikipedia.org/?curid=2063570,Latinus,Latinus
109820,https://tr.wikipedia.org/?curid=2063597,Oikles,Oicles
109843,https://tr.wikipedia.org/?curid=2063612,Ptous,Ptous
109852,https://tr.wikipedia.org/?curid=2063808,Acraepheus,Acraepheus
110211,https://tr.wikipedia.org/?curid=2063986,Son Cadı Avcısı,The Last Witch Hunter
110371,https://tr.wikipedia.org/?curid=2064298,Truvalı Agenor,Agenor of Troy
110452,https://tr.wikipedia.org/?curid=2064323,Amfiktion,Amphictyon
110961,https://tr.wikipedia.org/?curid=2064735,Haim (müzik grubu),Haim (band)
110683,https://tr.wikipedia.org/?curid=2065080,Brom krezol yeşili,Bromocresol green
111292,https://tr.wikipedia.org/?curid=2065086,Arkesilaos (mitoloji),Arcesilaus (mythology)
111563,https://tr.wikipedia.org/?curid=2065322,Boşluk kaybı,Gap loss
111651,https://tr.wikipedia.org/?curid=2065494,Ed Motta,Ed Motta
111839,https://tr.wikipedia.org/?curid=2065620,Hilti,Hilti
111857,https://tr.wikipedia.org/?curid=2065632,DeWalt,DeWalt
111868,https://tr.wikipedia.org/?curid=2065641,Black & Decker,Black+Decker
111963,https://tr.wikipedia.org/?curid=2065681,Stanley El Aletleri,Stanley Hand Tools
112180,https://tr.wikipedia.org/?curid=2065959,Graikos,Graecus
109811,https://tr.wikipedia.org/?curid=2066043,Antiphates (anlam ayrımı),No match found.
112496,https://tr.wikipedia.org/?curid=2066056,Twerking,Twerking
113041,https://tr.wikipedia.org/?curid=2066738,San Quentin Eyalet Hapisanesi,San Quentin Rehabilitation Center
112947,https://tr.wikipedia.org/?curid=2066788,Metil turuncusu,Methyl orange
112846,https://tr.wikipedia.org/?curid=2066831,Dimitrios (aziz),Demetrius of Thessaloniki
113175,https://tr.wikipedia.org/?curid=2066841,Metil sarısı,Methyl yellow
110029,https://tr.wikipedia.org/?curid=2066856,Zeuxippe (anlam ayrımı),Zeuxippe
109830,https://tr.wikipedia.org/?curid=2066859,Iphianeira (anlam ayrımı),Iphianeira
111627,https://tr.wikipedia.org/?curid=2066862,Harpalion (anlam ayrımı),Harpalion
108656,https://tr.wikipedia.org/?curid=2066888,Miniatur Wunderland,Miniatur Wunderland
113267,https://tr.wikipedia.org/?curid=2066979,Krezol kırmızısı,Cresol Red
113680,https://tr.wikipedia.org/?curid=2067379,Miami FC,Miami FC
113601,https://tr.wikipedia.org/?curid=2067597,Nötral kırmızı,Neutral red
113867,https://tr.wikipedia.org/?curid=2067623,Matuzalém,Matuzalém
90885,https://tr.wikipedia.org/?curid=2067828,İlaç yan etkisi,Adverse drug reaction
114165,https://tr.wikipedia.org/?curid=2067862,Asit turuncusu 5,Acid orange 5
114171,https://tr.wikipedia.org/?curid=2067868,Avrin,Aurin
114185,https://tr.wikipedia.org/?curid=2067874,Naftoftalein,Naphtholphthalein
114361,https://tr.wikipedia.org/?curid=2068081,Phil Lester,Phil Lester
114528,https://tr.wikipedia.org/?curid=2068184,Organik geokimya,Organic geochemistry
114562,https://tr.wikipedia.org/?curid=2068193,Celâleyn Tefsiri,Tafsir al-Jalalayn
114472,https://tr.wikipedia.org/?curid=2068369,Little Britain,Little Britain (TV series)
225371,https://tr.wikipedia.org/?curid=206850,Redoks,Redox
114847,https://tr.wikipedia.org/?curid=2068552,Meryem'in ölümü,Dormition of the Mother of God
114960,https://tr.wikipedia.org/?curid=2068624,Mercedes-Benz O404,Mercedes-Benz O404
115169,https://tr.wikipedia.org/?curid=2068945,İmparatorluk Forumları,Imperial fora
115185,https://tr.wikipedia.org/?curid=2068957,Nathan Sawaya,Nathan Sawaya
115207,https://tr.wikipedia.org/?curid=2068965,Raška mimari okulu,Raška architectural school
115218,https://tr.wikipedia.org/?curid=2068966,Katrin Cartlidge,Katrin Cartlidge
115313,https://tr.wikipedia.org/?curid=2069037,İntersitisyel nefrit,Interstitial nephritis
115451,https://tr.wikipedia.org/?curid=2069132,Erik Clausen,Erik Clausen
115519,https://tr.wikipedia.org/?curid=2069206,Dan and Phil,Dan and Phil (radio show)
115490,https://tr.wikipedia.org/?curid=2069227,Grigori Landsberg,Grigory Landsberg
115052,https://tr.wikipedia.org/?curid=2069266,Gama amanitin,Γ-Amanitin
115643,https://tr.wikipedia.org/?curid=2069272,Azoksi,Azoxy compounds
115658,https://tr.wikipedia.org/?curid=2069281,Anizoil klorür,Anisoyl chloride
115880,https://tr.wikipedia.org/?curid=2069606,Nikolay Umov,Nikolay Umov
116192,https://tr.wikipedia.org/?curid=2069880,Some Chords,Some Chords
116178,https://tr.wikipedia.org/?curid=2069881,Deadmau5,Deadmau5
116199,https://tr.wikipedia.org/?curid=2069889,4x4=12,4×4=12
116289,https://tr.wikipedia.org/?curid=2069967,Knidoslu Sostratus,Sostratus of Cnidus
116303,https://tr.wikipedia.org/?curid=2069983,Metagenes,Metagenes
116353,https://tr.wikipedia.org/?curid=2070204,Jason Bourne (film),Jason Bourne (film)
116603,https://tr.wikipedia.org/?curid=2070398,Linus Roache,Linus Roache
116620,https://tr.wikipedia.org/?curid=2070427,Evelyn Scott (oyuncu),Evelyn Scott (actress)
116663,https://tr.wikipedia.org/?curid=2070505,Uzay Yolu: Sonsuzluk,Star Trek Beyond
116759,https://tr.wikipedia.org/?curid=2070626,Philippe Labbé,Philippe Labbe
116767,https://tr.wikipedia.org/?curid=2070640,Charles le Beau,Charles le Beau
116950,https://tr.wikipedia.org/?curid=2070892,Hitoshi Igarashi,Hitoshi Igarashi
116963,https://tr.wikipedia.org/?curid=2070905,Fighting Layer,Fighting Layer
79851,https://tr.wikipedia.org/?curid=2070977,Dungeon & Dragon Neverwinter,Neverwinter (video game)
388155,https://tr.wikipedia.org/?curid=2071,21 Haziran,June 21
103842,https://tr.wikipedia.org/?curid=2071028,Daenerys Targaryen,Daenerys Targaryen
117043,https://tr.wikipedia.org/?curid=2071066,Aşıklar Şehri,La La Land
117281,https://tr.wikipedia.org/?curid=2071397,Mnesikles,Mnesikles
117294,https://tr.wikipedia.org/?curid=2071412,Agapenor,Agapenor
117058,https://tr.wikipedia.org/?curid=2071453,Temel çekim,Principal photography
117317,https://tr.wikipedia.org/?curid=2071458,Pyotr Pavlenski,Petr Pavlensky
117492,https://tr.wikipedia.org/?curid=2071667,Messinya savaşları,Messenian Wars
117493,https://tr.wikipedia.org/?curid=2071669,Birinci Messinya Savaşı,First Messenian War
117496,https://tr.wikipedia.org/?curid=2071670,Leigh Taylor-Young,Leigh Taylor-Young
117621,https://tr.wikipedia.org/?curid=2072684,Maxim Mehmet,Maxim Mehmet
117304,https://tr.wikipedia.org/?curid=2073119,Para-Azoksianisol,Para-Azoxyanisole
117827,https://tr.wikipedia.org/?curid=2073533,Star Wars: Son Jedi,Star Wars: The Last Jedi
118144,https://tr.wikipedia.org/?curid=2073914,Bruno Tattaglia,No match found.
118153,https://tr.wikipedia.org/?curid=2073923,Mezofaz,Mesophase
118157,https://tr.wikipedia.org/?curid=2073925,Azoksimetan,Azoxymethane
118248,https://tr.wikipedia.org/?curid=2074040,2002 Amerikan Film Enstitüsü Ödülleri,American Film Institute Awards 2002
118254,https://tr.wikipedia.org/?curid=2074044,2003 Amerikan Film Enstitüsü Ödülleri,American Film Institute Awards 2003
118270,https://tr.wikipedia.org/?curid=2074066,My Little Pony Tales,My Little Pony Tales
118293,https://tr.wikipedia.org/?curid=2074084,Mark Beyer,Mark Beyer (comics)
115970,https://tr.wikipedia.org/?curid=2074332,Su aktivitesi,Water activity
118616,https://tr.wikipedia.org/?curid=2074640,Kritik kontrol noktası,Critical control point
118894,https://tr.wikipedia.org/?curid=2074642,"Yolçatı, Silivri","Yolçatı, Silivri"
118897,https://tr.wikipedia.org/?curid=2074648,"Çanta, Silivri","Çanta, Silivri"
118902,https://tr.wikipedia.org/?curid=2074675,FAT TOM,FAT TOM
118954,https://tr.wikipedia.org/?curid=2074710,Gece ve Pisiler,Nocturna (film)
119120,https://tr.wikipedia.org/?curid=2075038,"Cehennem (film, 2016)",Inferno (2016 film)
119132,https://tr.wikipedia.org/?curid=2075043,Mısır Tanrıları (film),Gods of Egypt (film)
119138,https://tr.wikipedia.org/?curid=2075047,The Edge of Seventeen,The Edge of Seventeen
119151,https://tr.wikipedia.org/?curid=2075056,Mike Thurmeier,Michael Thurmeier
118607,https://tr.wikipedia.org/?curid=2075153,Galaksinin Koruyucuları 2,Guardians of the Galaxy Vol. 2
119321,https://tr.wikipedia.org/?curid=2075155,Bob Jessop,Bob Jessop
114882,https://tr.wikipedia.org/?curid=2075211,Muhlenberg Efsanesi,Muhlenberg legend
119490,https://tr.wikipedia.org/?curid=2075357,Ala kiyiz,Ala kiyiz
119570,https://tr.wikipedia.org/?curid=2075405,Eylül Cansın,Suicide of Eylül Cansın
119005,https://tr.wikipedia.org/?curid=2075754,Tehlike analizi ve risk bazlı önleyici kontroller,Hazard analysis and risk-based preventive controls
120145,https://tr.wikipedia.org/?curid=2075923,Buriram United FC,Buriram United F.C.
120167,https://tr.wikipedia.org/?curid=2075929,Buriram (il),Buriram province
120176,https://tr.wikipedia.org/?curid=2075933,Tayland Ligi,Thai League 1
120351,https://tr.wikipedia.org/?curid=2076020,Dorian Harewood,Dorian Harewood
120555,https://tr.wikipedia.org/?curid=2076527,Gravitino,Gravitino
120699,https://tr.wikipedia.org/?curid=2076841,Osamah Sami,Osamah Sami
120839,https://tr.wikipedia.org/?curid=2077122,Birleşik Krallık'taki Kürtler,Kurds in the United Kingdom
117112,https://tr.wikipedia.org/?curid=2077362,Leonid Mandelstam,Leonid Mandelstam
121087,https://tr.wikipedia.org/?curid=2077469,Haytarma,Haytarma
121199,https://tr.wikipedia.org/?curid=2077497,Krasukha Elektronik Harp (EH) Sistemi,Krasukha
121370,https://tr.wikipedia.org/?curid=2077613,Keklik otu,Oregano
164780,https://tr.wikipedia.org/?curid=2077698,Aziz Yuhanna Kilisesi,"St. John the Evangelist's Anglican Church, İzmir"
121533,https://tr.wikipedia.org/?curid=2077963,Tony Blaz,Tony Blaz
121564,https://tr.wikipedia.org/?curid=2077974,Massachusetts Institute of Technology School of Engineering,Massachusetts Institute of Technology School of Engineering
121756,https://tr.wikipedia.org/?curid=2078073,Harrogate Gramer Okulu,Harrogate Grammar School
121835,https://tr.wikipedia.org/?curid=2078867,2016 Cumhuriyetçi Parti başkanlık ön seçimleri,2016 Republican Party presidential primaries
122597,https://tr.wikipedia.org/?curid=2079215,Marcus Rashford,Marcus Rashford
122926,https://tr.wikipedia.org/?curid=2079460,Yasin Osman Kenadid,Yasin Osman Kenadid
123154,https://tr.wikipedia.org/?curid=2079624,Bir Varmış Bir Yokmuş: Kaşif,Once Upon a Time... The Explorers
118901,https://tr.wikipedia.org/?curid=2079651,Çanta Rüzgâr Çiftliği,Çanta Wind Farm
123300,https://tr.wikipedia.org/?curid=2079797,Frank Kelly,Frank Kelly
122548,https://tr.wikipedia.org/?curid=2079914,Negatif kütle,Negative mass
123421,https://tr.wikipedia.org/?curid=2079917,Yapay yerçekimi,Artificial gravity
123466,https://tr.wikipedia.org/?curid=2079955,Bir Varmış Bir Yokmuş... Keşif,Once Upon a Time... The Discoverers
123471,https://tr.wikipedia.org/?curid=2079956,Bir Varmış Bir Yokmuş... Amerika,Once Upon a Time... The Americas
123478,https://tr.wikipedia.org/?curid=2079963,Bir Varmış Bir Yokmuş... İnsan Vücudu,Once Upon a Time... Life
123593,https://tr.wikipedia.org/?curid=2080087,"Uzun Hikaye (film, 1995)",Tall Tale (film)
123676,https://tr.wikipedia.org/?curid=2080157,Dilaton,Dilaton
123767,https://tr.wikipedia.org/?curid=2080205,Yurttaş Ruth,Citizen Ruth
124178,https://tr.wikipedia.org/?curid=2080744,Carmine Coppola,Carmine Coppola
124276,https://tr.wikipedia.org/?curid=2080875,Magnetostatik,Magnetostatics
124419,https://tr.wikipedia.org/?curid=2080959,Samsung Galaxy J7,Samsung Galaxy J7
124475,https://tr.wikipedia.org/?curid=2081077,GN-z11,GN-z11
125401,https://tr.wikipedia.org/?curid=2082116,Shandi Finnessey,Shandi Finnessey
125607,https://tr.wikipedia.org/?curid=2082378,ARB TV,ARB (Azerbaijani Television Company)
102457,https://tr.wikipedia.org/?curid=2082664,Tebliğ Cemaati,Tablighi Jamaat
126100,https://tr.wikipedia.org/?curid=2082755,Lionel Stander,Lionel Stander
126258,https://tr.wikipedia.org/?curid=2082820,Helene Duc,Hélène Duc
126591,https://tr.wikipedia.org/?curid=2083050,Valerie Guignabodet,Valérie Guignabodet
126721,https://tr.wikipedia.org/?curid=2083119,Delfinion,Delphinion
126758,https://tr.wikipedia.org/?curid=2083171,Nymphaeum,Nymphaeum
126819,https://tr.wikipedia.org/?curid=2083236,Cavea,Cavea
126860,https://tr.wikipedia.org/?curid=2083332,Klasik fiziğin felsefi yorumlaması,Philosophical interpretation of classical physics
127017,https://tr.wikipedia.org/?curid=2083438,Simon Westaway,Simon Westaway
127024,https://tr.wikipedia.org/?curid=2083440,Emmanuel Yarbrough,Emmanuel Yarbrough
127188,https://tr.wikipedia.org/?curid=2083541,Templon,Templon
127375,https://tr.wikipedia.org/?curid=2083823,Düzensiz uydu,Irregular moon
114329,https://tr.wikipedia.org/?curid=2083935,Erken Hristiyan sanatı,Early Christian art and architecture
128084,https://tr.wikipedia.org/?curid=2084279,Hiltrud,Hiltrud
128087,https://tr.wikipedia.org/?curid=2084287,Fransalı Auda,Auda of France
128076,https://tr.wikipedia.org/?curid=2084289,ESEA League,ESEA League
128089,https://tr.wikipedia.org/?curid=2084293,Autunlu Adalhelm,Adalhelm of Autun
128090,https://tr.wikipedia.org/?curid=2084298,Adrian (Orléans kontu),"Adrian, Count of Orléans"
128096,https://tr.wikipedia.org/?curid=2084306,Rouenli Remigius,Remigius of Rouen
128266,https://tr.wikipedia.org/?curid=2084469,Kürtçe televizyon kanalları listesi,List of Kurdish-language television channels
145815,https://tr.wikipedia.org/?curid=2084469,Kürtçe televizyon kanalları listesi,List of Kurdish-language television channels
128458,https://tr.wikipedia.org/?curid=2084539,Kürt mutfağı,Kurdish cuisine
128482,https://tr.wikipedia.org/?curid=2084546,Kürt Hristiyanlar,Kurdish Christians
128515,https://tr.wikipedia.org/?curid=2084589,Kurdsat,Kurdsat
128500,https://tr.wikipedia.org/?curid=2084597,Paşa Rıza,Pasqua Rosée
53648,https://tr.wikipedia.org/?curid=2085179,PUKÖ,PDCA
130025,https://tr.wikipedia.org/?curid=2085927,Suat Serdar,Suat Serdar
130258,https://tr.wikipedia.org/?curid=2086551,DreamHack,DreamHack
130717,https://tr.wikipedia.org/?curid=2086659,Dua Lipa,Dua Lipa
130727,https://tr.wikipedia.org/?curid=2086669,Dark Pop,No match found.
125712,https://tr.wikipedia.org/?curid=2086776,Sputnik Planum,Sputnik Planitia
130901,https://tr.wikipedia.org/?curid=2086828,Hillary Montes,Hillary Montes
131057,https://tr.wikipedia.org/?curid=2087035,Güneş Sistemi'nin en yüksek dağlarının listesi,List of tallest mountains in the Solar System
131260,https://tr.wikipedia.org/?curid=2087273,Sikiru Adesina,Sikiru Adesina
126855,https://tr.wikipedia.org/?curid=2087516,İkili kara delik,Binary black hole
131689,https://tr.wikipedia.org/?curid=2087620,Miami Toros,Miami Toros
131788,https://tr.wikipedia.org/?curid=2087688,Chiara Mastroianni,Chiara Mastroianni
132320,https://tr.wikipedia.org/?curid=2088172,Venüs'teki kraterlerin listesi,List of craters on Venus
132501,https://tr.wikipedia.org/?curid=2088453,Lisa Werlinder,Lisa Werlinder
119030,https://tr.wikipedia.org/?curid=2088808,Belirimcilik,Emergentism
130625,https://tr.wikipedia.org/?curid=2089049,Natus Vincere,Natus Vincere
118138,https://tr.wikipedia.org/?curid=2089361,Dinsizler listesi,List of converts to nontheism
272020,https://tr.wikipedia.org/?curid=2089361,Dinsizler listesi,List of converts to nontheism
272040,https://tr.wikipedia.org/?curid=2089361,Dinsizler listesi,List of converts to nontheism
272410,https://tr.wikipedia.org/?curid=2089361,Dinsizler listesi,List of converts to nontheism
273140,https://tr.wikipedia.org/?curid=2089361,Dinsizler listesi,List of converts to nontheism
420048,https://tr.wikipedia.org/?curid=2089361,Dinsizler listesi,List of converts to nontheism
133388,https://tr.wikipedia.org/?curid=2089373,Jimmy Riley,Jimmy Riley
133434,https://tr.wikipedia.org/?curid=2089443,MOUZ,Mouz
133857,https://tr.wikipedia.org/?curid=2089963,Zebroid,Zebroid
133853,https://tr.wikipedia.org/?curid=2090006,HMS Hood,HMS Hood
134206,https://tr.wikipedia.org/?curid=2090242,Furanolakton,Furanolactone
134219,https://tr.wikipedia.org/?curid=2090284,Bikarbonat tampon sistemi,Bicarbonate buffer system
134305,https://tr.wikipedia.org/?curid=2090302,Bikarbonat,Bicarbonate
134452,https://tr.wikipedia.org/?curid=2090462,Kız Kovalamaca,Kyz kuu
134612,https://tr.wikipedia.org/?curid=2090588,Paskalya tavşanı,Easter Bunny
134608,https://tr.wikipedia.org/?curid=2090590,Tampon çözelti,Buffer solution
383797,https://tr.wikipedia.org/?curid=2090634,Hilal Tren İstasyonu,Hilal railway station
134599,https://tr.wikipedia.org/?curid=2090651,Katerina Belkina,Katerina Belkina
134272,https://tr.wikipedia.org/?curid=2090781,Azerbaycan'da televizyon,Television in Azerbaijan
135174,https://tr.wikipedia.org/?curid=2090974,Needed Me,Needed Me
135230,https://tr.wikipedia.org/?curid=2091021,Gap (şirket),Gap Inc.
135253,https://tr.wikipedia.org/?curid=2091043,Bo Johan Renck,Johan Renck
135249,https://tr.wikipedia.org/?curid=2091062,Muhalif Cumhuriyetçi,Dissident republican
135522,https://tr.wikipedia.org/?curid=2091288,Sick Individuals,Sick Individuals
133907,https://tr.wikipedia.org/?curid=2091309,Jishnu,No match found.
135579,https://tr.wikipedia.org/?curid=2091329,Birlik için Cumhuriyet Ağı,Republican Network for Unity
135628,https://tr.wikipedia.org/?curid=2091702,Arnavut sanatı,Albanian art
136025,https://tr.wikipedia.org/?curid=2091754,Rüzgar Tayı,Wind Horse
136066,https://tr.wikipedia.org/?curid=2091786,Sikkim dili,Sikkimese language
136075,https://tr.wikipedia.org/?curid=2091790,SDSSJ1240+6710,SDSS J1240+6710
135315,https://tr.wikipedia.org/?curid=2091845,Bix Beiderbecke,Bix Beiderbecke
136162,https://tr.wikipedia.org/?curid=2091863,Marie Denarnaud,Marie Denarnaud
136173,https://tr.wikipedia.org/?curid=2091877,Sebastian Schipper,Sebastian Schipper
135928,https://tr.wikipedia.org/?curid=2092033,BattleBlock Theater,BattleBlock Theater
106002,https://tr.wikipedia.org/?curid=2092164,Ansprand,Ansprand
131162,https://tr.wikipedia.org/?curid=2092168,I. Odo (Orléans kontu),"Odo I, Count of Orléans"
136667,https://tr.wikipedia.org/?curid=2092320,Mutlu Yol,Happy path
136463,https://tr.wikipedia.org/?curid=2092433,II. Aripert,Aripert II
136743,https://tr.wikipedia.org/?curid=2092436,Liutpert,Liutpert
136684,https://tr.wikipedia.org/?curid=2092492,Arnavut şarabı,Albanian wine
136884,https://tr.wikipedia.org/?curid=2092627,Arioald,Arioald
136950,https://tr.wikipedia.org/?curid=2092646,Orlando Corradi,Orlando Corradi
137691,https://tr.wikipedia.org/?curid=2093128,Halit Efendi Camii,Halit Efendi Mosque
137692,https://tr.wikipedia.org/?curid=2093129,Yusuf Efendi Camii,Jusuf Efendi Mosque
137879,https://tr.wikipedia.org/?curid=2093272,Stobi,Stobi
137096,https://tr.wikipedia.org/?curid=2093329,Rusya iklimi,Climate of Russia
137949,https://tr.wikipedia.org/?curid=2093367,Rudolf Abel,Rudolf Abel
138012,https://tr.wikipedia.org/?curid=2093388,James B. Donovan,James B. Donovan
138058,https://tr.wikipedia.org/?curid=2093417,1962 New York Senato Seçimleri,1962 United States Senate election in New York
138291,https://tr.wikipedia.org/?curid=2093621,Villanova Üniversitesi,Villanova University
138386,https://tr.wikipedia.org/?curid=2093661,Reino Häyhänen,Reino Häyhänen
138394,https://tr.wikipedia.org/?curid=2093682,Birleşmiş Milletler Üniversitesi,United Nations University
138426,https://tr.wikipedia.org/?curid=2093721,Enron,Enron
138461,https://tr.wikipedia.org/?curid=2093736,Bir Türk Casusunun Mektupları,Letters Writ by a Turkish Spy
138465,https://tr.wikipedia.org/?curid=2093756,Giovanni Paolo Marana,Giovanni Paolo Marana
138778,https://tr.wikipedia.org/?curid=2094040,Kadınlar Mecliste,Assemblywomen
136391,https://tr.wikipedia.org/?curid=2094139,Arnavut kültürü,Culture of Albania
