university,konu,tr,en
Koç Üniversitesi,Matematik = Mathematics,"Bu çalışmada ilk olarak sayı cisimleri ve bu sayı cisimlerinin cebirsel tamsayı halkalarına değineceğiz. Herhangi bir sayı cisminin cebirsel tamsayılar halkasının tamsayıca kapalı bir Noether halkası olduğunu ve asal ile maksimal ideallarinin örtüştüğünü göstereceğiz. Bu halkayı detaylıca çalışmak için geometrik bir metod kullanacağız. Böylelikle, bu sayı cisminin ideal sınıf grubunun sonlu olduğunu göstereceğiz. Ek olarak, geometrik yöntemler ile herhangi bir cebirsel tamsayılar halkasının tersinir elemanlarını karakterize edeceğiz. Sonrasında ise, sayı cisimleri için karmaşık sayılar üzerinde tanımlı Dedekind zeta fonksiyonunu tanımlayıp bu fonksiyonun $1$ noktasında basit bir kutbu olduğunu göstereceğiz. Dahası, fonksiyonun bu noktadaki kalıntısının ilgili sayı cisminin değişmezleri tarafından verildiğini göreceğiz. Son olarak, sayı cisimlerinin ideal sınıf sayısının farklı yollarla hesaplama yollarından bahsedeceğiz.","In this thesis, we first introduce number fields and their rings of integers. We show that the ring of integers of a number field is an integrally closed, Noetherian ring such that its prime and maximal ideals coincide. Namely, it is a Dedekind domain. To study the ring of integers of a number field in details, we present a geometric approach so that the number field is embedded inside a finite dimensional real vector space. By doing so, we show that the class number of the number field is finite. In addition, we characterize the group of units of $\mathcal{O}_K$ via geometric methods. After that, we define the Dedekind zeta function of a number field. It is a generalization of the Riemann zeta function. Moreover, we present the Analytic Class Number Formula, which states that the Dedekind zeta function converges for any complex number with real part greater than 1 and has a simple pole at the point 1. Its residue at the point 1 is given by invariants of the number field. Lastly, we present various arguments to evaluate the class number of various number fields."
Koç Üniversitesi,Matematik = Mathematics,"Galois teorisi, polinomların köklerini çalışmak için güzel bir araç. Bu bağlamda diferansiyel Galois teorisi, Galois teorisinin lineer diferansiyel denklemler üzerine analoğu olarak görülebilir. Bu tezde diferansiyel cisimleri ve lineer diferansiyel denklemlerlerin Picard-Vessiot genişlemelerini, cisimlerin ve parçalanış cisimlerinin benzeşimi olacak şekilde kuracağız. Ardından diferansiyel Galois grubu tanımlayacağız ve üzerinde lineer cebirsel grup yapısı olduğunu göstereceğiz. Bunu kullanarak, Galois teorisindeki denkliğin benzerinin, diferansiyel Galois grubun cebirsel altgrupları için olduğunu söyleyeceğiz. Ayrıca, diferansiyel Galois grubun birim bileşeninin çözünür olmasının Liouvillian fonksiyonların bir tavsifi olduğunu bulacağız. Bu Galois teorisindeki polinomların radikal olarak çözümünü inceleyen duruma benzerlik göstermekte. Bunun sonucu olarak, elementer fonksiyonların diferansiyel Galois gruplarının birim bileşenlerinin abelyen olduğunu göstereceğiz. Böylelikle $\int e^{-x^2}$ fonksiyonunun elementer olamayacağının sonucunu çıkartacağız. Son olarak, diferansiyel Galois grubu ile Tannakacı kategoriler arasındaki bağlantıdan söz edeceğiz.","Galois Theory is a powerful tool to study the roots of polynomials. In this sense, the differential Galois theory is the analogue of Galois theory for linear differential equations. In this thesis, we will construct the notion of a differential field and Picard-Vessiot extension of a linear differential equation as the analogue of a field and the splitting field of a polynomial, respectively. Then we define the differential Galois group and we see that it has a linear algebraic group structure. Using those, we have a Galois correspondence for algebraic subgroups of the differential Galois group similar to the correspondence in the Galois theory. Moreover, we find a characterization for Liouvillian functions corresponding to the solvability of $G^0$ , the identity component of differential Galois group $G$. This is the analogue of the characterization of solvability by radicals of a polynomial equation in Galois theory. As a corollary we find that identity component of the differential Galois group of an elementary function is abelian. Using this tool we can prove that $\int e^{-x^2}$ cannot be expressed as an elementary function. Besides, there is a connection between differential Galois theory and Tannakian categories. We also present this approach."
Koç Üniversitesi,Matematik = Mathematics,"Bir kontrol sisteminin H ∞ -normu, sistemin girdi uzayını çıktı uzayına gönderen oper- atörün normundan daha fazlasını ifade eder; bu norm çoğu durumda sistemin güçlü kararlılığı ile ilgili bir ölçüdür. Mesela zaman içinde değişmeyen standart bir lineer sistem için bir nevi şekilli kararlılık yarıçapının tersine karşılık gelir. H ∞ -normu cinsin- den bu tip ifadeler, gecikmeli sistemlerin de dahil olduğu, diğer birçok kontrol sistem- leri için de geçerli. Bu tez çalışmasınin ilk kısmı büyük çaplı sistemler için H ∞ -normunun hesabını ilgilendiriyor. Bu doğrultuda model mertebesini indirgemek için kullanılan araçlardan faydalanarak bir alt uzay yöntem çıkarımı yapıyoruz. Özellikle durum uzayını ufak bir alt uzaya sınırlıyoruz, ve de Petrov-Galerkin koşullarının sistemin diferensiyel kısmı tarafından ikinci bir ufak alt uzay üzerinde sağlanmasını şart koşuyoruz. Sonuç olarak elde edilen ufak çaplı problemi varolan yöntemlerle çözüyoruz. Akabinde iki ufak alt uzay, transfer fonksiyonunun sanal eksen üzerinde belirli noktalardaki tekillik vek- törlerinin bu uzaylara eklenmesi ile büyütülüyor. Geliştirdiğimiz alt uzay büyütme yönteminin alt uzay boyutuna bağlı olarak süper-lineer hızda bir yakınsamaya yol açtığını kanıtlıyoruz. Bu, yöntemin hesaplama zamanının, varolan en iyi yöntemlerin hesaplama zamanlarına göre ciddi mertebede, mesela on defa ya da daha fazla, kısa olması ile sonuçlanıyor. Tezin ikinci kısmı, ilk kısımdaki fikirleri parametrelere bağlı büyük çaplı tanım- layıcı bir sistemin H ∞ -normunun kabul edilebilir parametre değerleri kümesi üz- erinde minimizayonu çerçevesine taşıyor. İlk kısımda olduğu gibi koşul uzayı ufak bir alt uzaya sınırlanıyor, ve ikinci bir alt uzay üzerinde Petrov-Galerkin koşulları şart koşuluyor. Bu ikinci kısımda ufak çaplı problemler, aynı parametre değerleri kümesi üzerinde, ufak mertebeli tanımlayıcı sistemlerinin H ∞ -normlarının minimiza-syonunu gerekli kılıyor. Yine süper-lineer hızda yakınsamaya yol açan bir alt uzay büyütme stratejisi tasarlıyoruz. H ∞ -normunun minimizasyonu hesabına göre ek zor- luklar içeriyor, çünkü bu minimum-maksimum şeklinde bir optimizasyon problemi; mesela süper-lineer yakınsama hızı kanıtı içteki problemi olabildiğince büyük yapan değişken değerini dolaylı olarak parametrelerin bir fonksiyonu olarak ele alıyor. Son kısımda dikkatimizi, port-Hamilton (PH) sistemleri olarak bilinen, özel bir yapıya sahip bir takım tanımlayıcı sisteme çeviriyoruz. Bu tip sistemler mesela devre simulasyonu modellerinde ya da ses çıkaran fren probleminde ortaya çıkıyor. Bu PH sistemleri için tanımlı özel bir kararlılık yarıçapının ilgili bir tanımlayıcı sis- temin H ∞ -normu ile bağlantısı var. Bu bağlantıdan faydalanarak tezin ilk bölümünde geliştirdiğimiz alt uzay çerçevisini büyük çaplı PH sistemlerinin kararlılık yarıçaplarının hesabı için uyarlıyoruz. Bu uyarlamayı yaparken, yapıyı koruyan model indirgeme yöntemlerini kullanıyoruz, dolayısıyla indirgenmiş ufak çaplı problemler de aynı PH yapısına sahip. Tez boyunca geliştirdiğimiz bütün yöntemleri hem sentetik, hem de gerçek uygulamalardan kaynaklanan birçok örnek üzerinde detaylı şekilde test ediy- oruz.","The H-infinity norm of the transfer function of a control system is more than a norm on the operator that maps the input of the system to its output; it is a metric that is often associated with the robust stability of the system. For instance, for a standard time-invariant linear system, it is the reciprocal of a structured stability radius, and such interpretations carry over to many other control systems including delay systems. The first part of this thesis work concerns the computation of the H-infinity norm for a large-scale system. We derive a subspace framework that is based on tools from model order reduction. In particular, we restrict the state space to a small subspace, and impose the Petrov-Galerkin conditions with respect to another small subspace on the differential part of the system. The resulting small-scale problem is solved by existing methods, then the two subspaces are expanded with the inclusion of certain singular vectors of the transfer function evaluated on the imaginary axis. We prove rigorously that our expansion strategy leads to a superlinear rate-of-convergence with respect to the dimensions of the subspaces. This results in significant run-time speed-ups compared to best existing methods, often ten times or more. The second part translates the ideas in the first part to the setting ofH-infinity norm minimization for a large-scale parametrized descriptor system over a set of admissible parameter values. As in the first part, state space is restricted to a small subspace and Petrov-Galerkin conditions are imposed. Now the small-scale problems involve H-infinity norm minimization over the same admissible values of the parameters. We again devise a subspace expansion strategy that leads to superlinear convergence, which we prove in theory and observe in practice. The H-infinity norm minimization problem comes with additional challenges, since this is a minmax problem; for instance the proof of superlinear convergence treats the maximizers of the inner problem implicitly as a function of the parameters. The last part turns attention to a special type of descriptor systems with a particular structure, namely port-Hamiltonian (PH) systems, which arise from various applications such as circuit simulation models and the brake squeal problem. A particular notion of a stability radius of a PH system is linked to the H-infinity norm of a descriptor system, so we adapt the subspace framework from the first part for the computation of this stability radius for a large-scale PH system. We employ structure-preserving model reduction techniques, meaning the subspace are designed in a way to ensure that small-scale problems also have PH structure. All of the approaches are tested extensively on synthetic examples, as well as several examples that originate from real applications."
Koç Üniversitesi,Matematik = Mathematics,"Bharathwaj Palvannan 2017 yılında Selmer grupları içeren bir ayrıştırma formülü ispatladı. Bu formül, bazı Galois temsilleri için Iwasawa kuramının ana sanıları gereğince, 2014 yılında Samit Dasgupta'nın ispatladığı p-sel L-fonksiyonları içeren bir ayrıştırma formülünün karşılığıdır. Bharathwaj Palvannan bir Hida ailesinden gelen ve oldukça kısıtlayıcı bir sıradanlıközelliği, Panchiskin koşulu, sağlayan bir Galois temsili ile başladı. Bu tezin amacı, Panchiskin koşulunu geniş çapta genelleştiren Jonathan Pottharst'ı takip ederek, Bharathwaj Palvannan'ın sonucunun olası bir genelleştirmesini tartışmaktır. Nihai amacımız ise bir Coleman ailesinden gelen ve sıradan olmayan Galois temsilinden ortaya çıkan genişletilmiş Selmer gruplarını oluşturmaktır.","In 2017, Bharathwaj Palvannan proved a factorization formula involving Selmer groups, predicted by the main conjectures of Iwasawa theory for several Galois representations, corresponding to a factorization formula involving p-adic L-functions proved by Samit Dasgupta in 2014. Bharathwaj Palvannan started with the Galois representation associated to a Hida family that satis es a highly restrictive ordinariness hypothesis, namely Panchiskin condition. The purpose of this thesis is to discuss a potential non-ordinary generalization of Bharathwaj Palvannan's result following Jonathan Pottharst who gave a vast generalization of Panchiskin condition to the non-ordinary setting. Our ultimate goal is to form the extended Selmer groups emerging from the non-ordinary Galois representation attached to a Coleman family."
Koç Üniversitesi,Matematik = Mathematics,"Belirsizliği giderme özellikli optimal engel yerleştirme (OPD) probleminde, yol uzunluğunun uzaysal desen türlerine göre nasıl etkilendiğini araştırıyoruz. OPD probleminde, navigasyon aracının (NAVA) gideceği yolu mümkün olduğunca uzun tutmak için yüzeye engel yerleştirme aracı (OPA) tarafından gerçek veya sahte en- geller yerleştirilmektedir. NAVA her diskin gerçek engel olma ihtimalini belirleyen sensör ile donatılmış olup, disklerin gerçek veya sahte olduğunu diskin sınırlarına gelene kadar bilmemektedir. Fakat NAVA diskin sınırlarında iken belirli bir maliyetin toplam süreye/uzunluğa eklenmesi karşılığında disklerin gerçek veya sahte olduğunu öğrenebilmektedir. İlk olarak, OPA'nın çalışma bölgesine sahte ve/veya gerçek en- gelleri tüm engel desenin tekdüzelikten düzenliliğe ve tekdüzelikten kümelenmeye göre yerleştirilmesi sonucunda toplam geçiş uzunluğunun engel desenin tekdüzelikten düzenliliğe göre artmakta ve tekdüzelikten kümelenmeye göre ise azalmaktadır. İkinci olarak, RD algoritmasının değiştirilmiş versiyonu olan ve temel olarak disk başına düşen belirsizlik nokta sayısının akıllıca seçilmesine bağlı olan M2k algoritmasını tanıtmaktayız. M2k algoritması tarafından hesaplanan yol uzunluğunun RD algoritması tarafından hesaplanan yol uzunluğu ile benzer eğilimler gösterdiğini gözlemledik ve dahası hesaplama süresi azaltılmış olup, toplam geçiş uzunluğu en fazla %2.5 sapmaktadır. Buna ek olarak, engellerin lineer, V-şeklinde, yarı çembersel, ve eliptik gibi değişik şekil içinde dağılımları engel şekillerin lokasyon, oryantasyon, ve kurvatür gibi parametrelerine göre incelenmiştir. Ayrıca, sahte engellerin yerleşimine bağlı olarak Voronoi çokgen veya Delaunay üçgen alanlarına orantılı olacak şekilde gerçek engellerin yerleştirilme durumu ele alınmıştır. Ortalama olarak, NAVA'nın toplam geçiş uzunluğunu maksimuma çıkarmak için engel şekillerin arasından eliptik engel şekli (V-şeklinin sürekli versiyonu) en optimal değeri vermektedir ve Dirichlet mozaiği gibi düzenlemeler için ise geçiş uzunluğu engellerin tekdüze dağılımındakine yakın değeri vermektedir. Diğer taraftan, OPD problemindeki NAVA için mevcut optimal olmayan algoritmaları genişletmekteyiz ve yenilerini ortaya koymaktayız. Buradaki asıl amaç, NAVA'nın beklenen geçiş uzunluğunu minimuma indiren algoritma geliştirmektir. Mevcut sezgisel algoritmalarda kullanılan ağırlığa dayalı fonksiyonları genelleştiriyoruz, ve benzer algoritmaları tek çatı altında birleştiriyoruz. NAVA'nın sensör algılama (gerçek engel olma ihtimali) performans gücünün en zayıftan mükemmel dereceye kadar durumlarda birleştirilen algoritma kümesinden en optimal olanı seçmeyi gösteriyoruz. Bizim sonuçlarımız kapsamlı Monte Carlo simülasyonları ile desteklenmekle beraber, bazı özel graf biçimleri için teorik sonuçlar göstermekteyiz.","In the optimal obstacle placement with disambiguation (OPD) problem, we investigate how traversal length depends on the spatial pattern of the obstacles. In the OPD problem an obstacle placing agent (OPA) wishes to insert (disk shaped) obstacles of two types as true or false obstacles in an environment so as to maximize the traversal length of a navigating agent (NAVA). NAVA is equipped with a sensor that can only assign probabilities to each obstacle as being a true obstacle, but does not know the actual status of the obstacle until it reaches the boundary of the obstacle. When NAVA comes by the obstacle, it disambiguates the status of the obstacle with a cost added to the traversal length. When OPA equips the overall working window with false and/or true obstacles together where the whole obstacle pattern changing from uniformness to regularity and from uniformness to clustering, then on the average, the mean traversal length tends to increase (decrease) as the obstacle pattern changes from uniformness to regularity (clustering). Secondly, we introduce M2^k algorithm which is the modified version of RD algorithm and mainly based on the effective choice of a subset of possible disambiguations. We observed that the trends for mean traversal length estimated by M2^k algorithm is similar to RD algorithm except for reducing the complexity time and keeping relative error less than 2.5%. Moreover, we study the case when obstacles are distributed inside various obstacle window types such as linear strips, V-shaped, semicircular, and elliptical where we change the parameters such as location, orientation and curvature of these obstacle window forms. We also consider the case where the true obstacles are placed randomly proportional to the areas of Voronoi polygons or Delaunay triangles based on the allocation of the clutter points. On the average, the elliptical window type (a continuous version of V-shaped) reveals to be the best performing in maximizing the traversal length of NAVA and as for tessellations, the mean traversal length is essentially the same as the mean traversal length when obstacles are distributed uniformly. On the other hand, we provide extensions of the existing sub-optimal algorithms in the OPD problem, and introduce new ones for NAVA. The goal is to find an algorithm to minimize the expected traversal length of NAVA. We generalize the penalty-based functions used within the existing heuristic algorithms, and combine possibly related algorithms in a single family. We provide a guidance for choosing the algorithm from the defined family when the performance of NAVA's sensor varies from poor to almost perfect detection (of true obstacles). Our results are supported by extensive Monte Carlo simulations and theoretical results for some special types of graph structures are also provided."
Koç Üniversitesi,Matematik = Mathematics,"Bu çalışmada, Dedekind zeta fonksiyonları için Siegel sıfırlarına izin veren Rie- mann hipotezinin daha güçsüz formunu varsayarak, kısa aralıklardaki asal sayıların sayısı ile ilgili Cramer sonucunu, döngüsel uzantılardaki tamsayılar halkasının norm- ları bu tip aralıklarda olan asal ideallerine genişletiyoruz. Bu uzantı döngüsel uzantı derecesine göre tekdüzedir. Bizim yaklaşımımızda, döngüsel cisimlerin aritmetiği ve onların Dedekind zeta fonksiyonlarının analitik özellikleri ile beraber benzer varsayımlara tabi tutularak elde edilen kısa aralıklardaki diziler üzerindeki asal sayıların sayısının alt sınırı esas alınmıştır. Dizi modulüsüne göre tekdüzelik elde edilmiştir ve Brun- Titchmarsh teoreminde gösterildiği gibi, elde ettiğimiz alt sınırın sabit sayılar haricinde en iyi alt sınır olduğu ortaya çıkmıştır.","Assuming a weaker form of the Riemann hypothesis for Dedekind zeta functions by allowing Siegel zeros, we extend a classical result of Cramér on the number of primes in short intervals to prime ideals of the ring of integers in cyclotomic extensions with norms belonging to such intervals. The extension is uniform with respect to the degree of the cyclotomic extension. Our approach is based on the arithmetic of cyclotomic fields and analytic properties of their Dedekind zeta functions together with a lower bound for the number of primes over progressions in short intervals subject to similar assumptions. Uniformity with respect to the modulus of the progression is obtained and the lower bound turns out to be best possible, apart from constants, as shown by the Brun-Titchmarsh theorem."
Koç Üniversitesi,Matematik = Mathematics,"Tek taraflı yapışkan Brown hareketi yansımadan önce sıfırda pozitif miktar zaman geçirdiği için yavaş yansıyan Brown hareketidir. Bu tezin birincil amacı tek taraflı yapışkan Brown hareketinin zayıf çözümü olduğu stokastik diferansiyel denklemi ve denkleme eşdeğer olan sistemi anlamaktır. Özellikle, H. J. Engelbert ve G. Peskir'in ""Stochastic Differential Equations for Sticky Brownian Motion"" isimli 2012'de Stochastics'de yayınlanmış makaleleri dikkate alınmıştır. H. J. Engelbert ve G. Peskir tek tarafı yapışkan Brown hareketi için olan stokastik diferansiyel denklemi, çift taraflı yapışkan Brown hareketinin stokastik diferansiyel denklemini analiz ettikten sonra çalışmışlardır ve çift taraflı yapışkan Brown hareketinin stokastik diferansiyel denklemi için buldukları sonuçları kullanmışlardır. Bu tezde tek taraflı yapışkan Brown hareketi çift taraflı yapışkan Brown hareketi için bulunan sonuçlar kullanılmadan analiz edildi. Tek taraflı yapışkan Brown hareketi ile çift taraflı yapışkan Brown hareketi arasındaki bağlantı kullanıldı. Engelbert ve Peskir'in çift taraflı yapışkan Brown hareketi için yaptıkları ispatlar takip edildi. Stokastik diferansiyel denklem ve ona eşdeğer olan sistemin zayıf çözümü olduğu ama güçlü çözümünün olmadığı ispat edildi.","One-sided sticky Brownian motion is a slowly reflecting Brownian motion because it spends positive amount of time at zero before reflection. The primary purpose of this thesis is to analyze the stochastic differential equation or the equivalent system which has one-sided sticky Brownian motion as a weak solution. The work of H. J. Engelbert and G. Peskir entitled ""Stochastic Differential Equations for Sticky Brownian Motion"" published in Stochastics in 2012 is taken into consideration. They study the stochastic differential equation for one-sided sticky Brownian motion by first analyzing the stochastic differential system for two-sided sticky Brownian motion and then using these results for the one-sided system. In this thesis, one-sided version is analyzed without the use of the results for the two-sided version, but with the help of the relation between one-sided and two-sided sticky Brownian motion. The proofs for two-sided sticky Brownian motion given in Engelbert and Peskir's paper are followed. We prove the stochastic differential equation, or the equivalent system, admits a weak solution but does not have a strong solution."
Koç Üniversitesi,Matematik = Mathematics,"İstatistiksel öğrenme alanındaki yöntemlerin anlamlı bir çoğunluğu veriyi çizgeler olarak modellemektedir. Yakınlık çizgeleri gözetimli ve gözetimsiz istatistiksel öğrenme alanlarındaki pek çok probleme çözümler sunmaktadırlar. Bu çizgeler arasında sınıf örtüsü yakalama yönlü çizgeleri (SÖYYÇ) sınıf örtüsü problemini (SÖP) çözmek için tanıtılmıştır. SÖYYÇ'ler sınıflama ve kümeleme için de kullanılabilir. Ancak, bu yönlü çizgeler daha iyi sınıflama ve kümeleme yöntemleri geliştirmek için de genelleştirilebilirler. Bu tezin amacı, istatistiksel öğrenme alanındaki popüler sorunlara yakınlık yakalama yönlü çizgeleri (YYYÇ) ile çözümler sunmaktır. Bu sorunlar arasında; gürbüzlük, prototip seçimi ve küme sayısının tespiti gibi sorunlar yer almaktadır. YYYÇ'ler esasında SÖYYÇ'lerin genelleştirilmiştir halleridir ve YYYÇ'ler daha önce uzaysal veri analizi problemlerinde de kullanılmışlardır. Biz SÖYYÇ'lerin ve YYYÇ'lerin gözetimli ve gözetimsiz istatistiksel öğrenme alanındaki performansını inceleyecek, bu çizgelerin gerçek yaşam problemlerin nasıl değinebileceğini tartışacağız. İlk olarak SÖYYÇ tabanlı sınıflayıcıların, veri setlerindeki sınıflardan herhangi birinin diğer sınıflardakinden daha çok gözleme sahip olduğunda, diğer sınıflayıcılara göre göreceli olarak iyi performans gösterdiğini vurgulayacağız. Bu probleme sınıf dengesizliği problemi ismi verilmektedir. Daha sonrasında, barisentrik koordinat sistemlerini kullanarak ve Delaunay mozaiklemelerini R^d yi mozaikleyecek şekilde genişleterek, YYYÇ tabanlı sınıflayıcılar ve kümeleme yöntemleri geliştireceğiz. Bu yöntemler, sınıf dengesizliklerine karşı gürbüz olacak ve hesapsal olarak takip edilebilen prototip setlerine sahip, cazip ve hızlı yöntemler olacaklardır. Özellikle kümeleme algoritmalarımız, parametrelerden bağımsız olarak tanımlanmış ve SÖYYÇ'lerin gözetimsiz halleri olan, küme yakalama yönlü çizgelerine (KYYÇ) dayalıdır. Biz veri setlerini, uzaysal veri analizinde kullanılan Ripley'nin K fonksiyonuna dayalı araçlar ile böleceğiz ve ayrıca YYYÇ'lere dayalı küme toplulukları tanımlayıp kümeleme yöntemlerini destekleyen algoritmalar geliştireceğiz. Bu tür yöntemler ise veri setlerine mahsus olan alan bilgisini elde etmenin zor olduğu gerçek yaşam problemlerinde önemini göstereceklerdir.","In the field of statistical learning, a significant portion of methods model data as graphs. Proximity graphs, in particular, offer solutions to many challenges in supervised and unsupervised statistical learning. Among these graphs, class cover catch digraphs (CCCDs) have been introduced first to investigate the class cover problem (CCP), and then employed in classification and clustering. However, this family of digraphs can be improved further to construct better classifiers and clustering algorithms. The purpose of this thesis is to tackle popular problems in statistical learning like robustness, prototype selection and determining the number of clusters with proximity catch digraphs (PCD). PCDs are generalized versions of CCCDs and have been proven useful in spatial data analysis. We will investigate the performance of CCCDs and PCDs in both supervised and unsupervised statistical learning, and discuss how these digraph families address real life challenges. We show that CCCD classifiers perform relatively well when one class is more frequent than the others, an example of the class imbalance problem. Later, by using barycentric coordinate system and by extending the Delaunay tessellations to partition R^d, we establish PCD based classifiers and clustering methods that are both robust to the class imbalance problem and have computationally tractable prototype sets, making them both appealing and fast. In addition, our clustering algorithms are parameter-free clustering adaptations of an unsupervised version of CCCDs, namely cluster catch digraphs (CCDs). We partition data sets by incorporating spatial data analysis tools based on Ripley's K function, and we also define cluster ensembles based on PCDs for boosting the performance. Such methods are crucial for real life practices where domain knowledge is often infeasible."
Koç Üniversitesi,Matematik = Mathematics,"Bu tezde ikinci mertebeden doğrusal olmayan parabolik denklemlerin çozümlerinin sonlu zamanda patlaması ve nümerik analizi incelenmiştir. Öncelikle, yarıdoğrusal ısı denkleminin çözümlerinin sonlu zamanda patlaması problemi, isimleri ""iç bükey metodu"", ""özfonksiyonlar metodu"" ve ""karşılaştırma metodu"" olan üç yöntem ile açıklandı. Sonrasında, başlangıç-sınır değer probleminde sonlu fark yaklaşımı yarıdoğrusal ısı denklemi için çalışıldı. İki yakınsaklık sonucu gösterildi; sonlu fark çözümünün tam çözüme yakınsaklığı ve sayısal patlama zamanının tam patlama zamanına olan yakınsaklığı.","In this thesis, we study the problem of blow-up of solutions of second order nonlinear parabolic equations and numerical analysis of blow-up of solutions. Firstly, blow-up of solutions in semilinear heat equation is explained by using three methods namely concavity method, eigenfunction method and comparison method. Secondly, the finite difference approximation to the initial boundary value problem for semilinear heat equation is studied. Two convergence results are shown; the convergence of finite difference solution to the exact solution and the convergence of numerical blow-up time to the exact blow-up time."
Koç Üniversitesi,Matematik = Mathematics,"Bölüm 1 'de, Amice & Velu ve Vishik'in bir özform f ile iliskili p-adik L-fonksiyonunu tanıttık. Altta yatan h-kabul edilebilir dagılımı açıkça yapılandırdık ve L-fonksiyonunun tatmin ettigi analitiklik ve enterpolasyon özelliklerini ayrıntılı olarak tartıstık. Daha sonra Bölüm 2 'de, Stevens'ın asırı yakınsak modüler sembolleri alanına geçtik ve sonunda iki tartısmayı son altbölümde bir teorem aracılıgıyla birlestirdik.","In Chapter 1, we introduce the p-adic L-function of Amice & Velu and Vishik associated to an eigenform f. We give an explicit construction of the underlying h- admissible distribution and discuss in detail the analyticity and interpolation properties the L-function satisfies. We then study Stevens' space of overconvergent modular symbols in Chapter 2 and ultimately link the two discussions together via a theorem in the final section."
Koç Üniversitesi,Matematik = Mathematics,"Pozitif tarafta ve negatif tarafta ayrı olacak şekilde ilintili iki Brown hareketi tarafndan belirlenen R'de tanımlı bir stokastik diferansiyel denklemi inceledik. Bu diferansiyel denklemin aks¸ çözümünün varlığını ve eşsizliğini ispatladık. Sonra, bu stokastik akışı çember üstünde stokastik akışa genelleştirdik. Her iki akışın kaynaşan olduğunu ispatladık. Kaynaşmanın incelenmesi sırasında R2'de pozitif bölgede tanımlı bir ilintili yansıtılmış Brown hareketini kullandık. Ayrıca, bu hareketin orijine çarpma anının dağılımını bulduk. Bunu kullanarak kaynaşma sabitinin kaynaşma anı üstündeki etkisini inceledik. Sonra, düzlemde tanımlı ve sıraya bağlı katsayıları olan bir stokastik diferansiyel denklemi inceledik. Bu denklemin akış çözümünün varlığını ilk denklemi kullanarak ispatladık. Ayrıca bu denklemin kaynaşma özelliğini ve çekirdek akış çözümlerini inceledik.","We consider a stochastic differential equation on the real line which is driven by two correlated Brownian motions respectively on the positive half line and the negative half line. We prove it has a unique flow solution. Then, we generalize this flow to a flow on the circle, which represents an oriented graph with two edges and two vertices. We prove that both flows are coalescing. Coalescence leads to the study of a correlated reflected Brownian motion on the quadrant. Moreover, we find the distribution of the hitting time to the origin of a reflected Brownian motion. This has implications for the effect of the correlation coefficient on the coalescence time of our flows. Then, we study a stochastic differential equation with rank-based coefficients on the plane. The flow solution of this SDE follows from the first SDE. We also study coalescence of this SDE and its kernel solutions."
