university,konu,tr,en
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Entegre devreler (IC'ler), minimum boyut, düşük maliyet, yüksek güvenilirlik ve düşük güç tüketimi gibi öne çıkan özellikleri sayesinde günümüz teknolojisinin kalbini oluşturmaktadır. İndüktörler de modern entegre devre (IC) uygulamalarında geniş kullanım alanına sahip bileşenlerlerden biridir. Bu uygulama alanları empedans eşleştirme, bant genişliği geliştirme, kazanç artırma, frekans seçimi, faz kaydırıcılar ve LC osilatörler olarak örneklendirilebilir. CMOS uygulamalarında ihtiyaç duyulan endüktanslar için sıklıkla tercih edilen yöntem spiral indüktörlerin kullanılmasıdır. Ancak, spiral indüktörler CMOS uygulamalarındaki kullanımlarını sınırlayan önemli eksikliklere sahiptir. Örneğin, spiral indüktörler büyük silikon alanı tüketir ve endüktans değerlerinin kontrolü mümkün değildir. Ayrıca, bu indüktörler düşük kalite faktörlerine (Q) ve rezonans frekansına sahiptir. Bu dezavantajlardan dolayı, araştırmacılar CMOS endüktans gerçeklenmesi için farklı alternatifler üzerine çalışmaktadır. Yaklaşımlardan biri, gerekli endüktansı sentezlemek için aktif devre bileşenlerini kullanan aktif indüktör (AI) yapılarıdır. Literatürde çok sayıda AI topolojisi sunulmuştur. Kullanıldığı uygulamanın endüktans ihtiyaçlarına bağlı olarak farklı AI mimarileri tercih edilebilir. Bu nedenle, AI'lar, sahip oldukları topoloji çeşitliliği sayesinde çeşitli CMOS uygulamalarında yer bulur. Bu tezde, frekansı ayarlanabilir LC voltaj kontrollü osilatör (LC-VCO), lattice tabanlı tam geçirgen filtre ve otonom kaotik osilatör tasarlanarak AI devrelerinin CMOS uygulamaları için uygulanabilirliği kanıtlanmıştır.","Integrated circuits (ICs) form the heart of today's technology thanks to their prominent features such as minimal size, reduced cost, high reliability, and low power consumption. Then, inductors have found a wide range of uses in modern IC implementations. These application areas can be exemplified by impedance matching, bandwidth enhancement, gain boosting, frequency selection, phase shifters, and LC oscillators. The frequently preferred method for the required inductances is using CMOS spiral inductors. However, spiral inductors have significant shortcomings that limit their use in CMOS realization. For example, spiral inductors consume a large chip area, and it is impossible to tune their inductance values. Moreover, these inductors have low quality factors (Q) and low self-resonant frequencies. Due to the drawbacks of spiral inductors, researchers have been looking for alternatives. One of these approaches is active inductors (AIs), which use active circuit components to synthesize required inductance. Numerous AI topologies have been presented in the literature. Each architecture may be selected depending on the inductance needs of the application. Thus, AIs have a broad variety of applications in CMOS implementations due to their diversity of topologies. This thesis demonstrates that employing AIs is feasible for a range of CMOS implementations. Its feasibility is proven by designing an AI-based wide-tunable LC voltage-controlled oscillator (LC-VCO), a lattice-based allpass filter, and an autonomous chaotic oscillator."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Hızla yaygınlaşmakta olan ve performansı artan bacaklı robotlar, yakın gelecekte hayatlarımıza dahil olacak. Mevcut robotlarda halihazırda çeşitli kontrol algoritmaları kullanılmakta ve yeni kontrol metotları geliştirilmektedir. Bacaklı robotların yaygın kullanımlarını sağlamak ve geliştirme sürecini kolaylaştırmak için robotun güvenliği dikkatle ele alınmalıdır. Özellikle makine öğrenmesi kullanan kontrol yöntemlerinde güvenlik için model-temelli kısıtların da hesaba katılmasına ihtiyaç vardır. Bu tez, bacaklı bir robotun güvenliğini sağlamak, i.e., düşme olasılığını azaltmak, için modüler bir güvenlik filtresi sunmaktadır. Hareket edebilen bir robotun mevcut olduğu kabul edilmiştir, başka bir deyişle, bir nominal kontrolcü mevcuttur. Hareketli robotun çevresindeki arazi özellikleri, sadece propriyoseptif sinyaller kullanan makine öğrenimi yoluyla tahmin edilmiştir. Derin öğrenmede hızla yaygınlaşan verimli transformer mimarisi ile geliştirilen özgün bir derin öğrenme modeli, arazi özelliklerinin tahmini için kullanılmıştır. Karesel programlama ile arazi tahminleri, ters dinamikler ve özgün bir kontrol set fonksiyonu kısıtıyla birleştirilmiştir. Ortaya çıkan optimal kontrolcü bir filtre görevi görerek nominal kontrol sinyallerinin güvenli olduğunu sertifikalar, aksi halde kontrol sinyalini güvenliği ihlal etmeyecek şekilde değiştirir. Filtrelenmiş kontrol sinyali, robotun güvenli hareketiyle sonuçlanacaktır. Ortaya konan yaklaşım geneldir ve az bir çabayla diğer herhangi bir bacaklı robota aktarılabilir.","With recent performance improvements, legged robots will soon enter our lives to stay. Various control algorithms are already employed in deploying existing robots, and many more algorithms are still in the making. Safety concerns during the operation of legged robots must be addressed to enable their widespread use and ease their development. Especially machine learning-based control methods would benefit from model-based constraints to improve their safety. This thesis presents a modular safety filter to improve safety, i.e., reduce the chance of a fall of a legged robot. The availability of a robot capable of locomotion is assumed, i.e., a nominal controller exists. During locomotion, terrain properties around the robot are estimated through machine learning which uses a minimal set of proprioceptive signals. A novel deep-learning model utilizing an efficient transformer architecture is used for terrain estimation. A quadratic program combines the terrain estimations with inverse dynamics and a novel control barrier function constraint to filter and certify nominal control signals. The result is an optimal controller that acts as a filter and the filtered control signal allows the safe locomotion of the robot. The resulting approach is general and could be transferred with low effort to any other legged system."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Bu tezde, sosyal olarak uyumlu bir şekilde hareket edebilen bir sosyal robotun tasarımı ve geliştirilmesi amaçlanmıştır. Günlük hayatta ve insanların bulunduğu ortamlarda robotların gittikçe daha fazla kullanılmaya başlanması bu problemi daha önemli hale getirmektedir. Bu tezde, bu problem iki ayrı bölümde ele alınmıştır. İlk bölümde SempRob adı verilen robotun tasarımına ve gerçeklenmesine odaklanılmıştır. Robot tasarlanırken, görünüşünün insanlara sempatik gelecek şekilde olmasına ve sensör\linebreak lerin en uygun şekilde konumlandırılmasına dikkat edilmiştir. İkinci bölümde, robotun hareket planlama algoritmalarının geliştirilmesine odaklanılmıştır. İlk olarak, robotun karmaşık ortamlarda güvenli ve etkili hareketini sağlayan pekiştirmeli öğrenmeli yapay potansiyel fonksiyonlar (APF-RL) yöntemi önerilmiştir. Bunu sağlamak için elips tabanlı yeni bir engel modelleme yöntemi de geliştirilmiştir. Ayrıca, öğrenme senaryolarının tüm karmaşık ortamları kapsaması için yeni karma şıklık seviyesi metrikleri tanımlanmıştır. Hareketin modelinin eğitimi önce simülasyonda yapılmış sonrasında fiziksel robota aktarılmıştır. Sonrasında, APF-RL yöntemi modifiye edilerek sosyal navigasyon yöntemi olan sosyal APF-RL geliştirilmiştir. Bu yöntem APF-RL'den farklı olarak ortamdaki insanların konfor alanlarına girmemeye özen gösterir. Sosyal navigasyon ortamdaki insanların algılanmasını ve uzamsal olarak takip edilmesini gerektirir. Bunun için bir derin öğrenme temelli insan algılama yöntemi Kalman filtresiyle birleştirilerek kullanılmıştır. Son olarak geliştirilen hareket yöntemleri insan takibi uygulamasında kullanılmak için de uygun haline getirilmiştir. Önerilen yöntemler geliştirilen robot üzerinde gerçek hayatta başarıyla test edilmiştir.","This thesis is concerned with the design and development of a social robot that can navigate around in a socially compliant manner. The importance of this problem is due to the growing demand of using robots in human-populated environments. In this thesis, this problem is addressed in two concurrent parts. The first part has focused on the physical design and development of a social robot - named as SempRob. SempRob is aimed to have a sympathetic appearance while also having a design in which its visual sensors are located appropriately for environmental sensing. In the second part, the social navigation capability of the social robot is developed. First, a novel navigation method referred to as artificial potential function with reinforcement learning (APF-RL) method. In addition, an ellipse-based representation of obstacles is developed for efficient obstacle representation. Furthermore, environmental complexity measures are defined in order to ensure that learning scenarios incorporate a range of maneuvering difficulties. Both simulation and experimental results with SempRob demonstrate that APF-RL method enables the robot to move safely and efficiently in complex environments. Following, APF-RL method is extended to Social APF-RL method so that the robot additionally respects the comfort zones of the humans while navigating. This requires the robot to detect the humans in its surroundings and to track them spatially. A deep learning based human detection algorithm is combined with a Kalman filter for this purpose. Finally, Social APF-RL method is modified to be applicable in human following as well. All the proposed methods are tested on the developed robot successfully."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Modern CMOS teknolojileri, biyomedikal uygulamalar için düşük güçlü ve kompakt yerleştirilebilir cihazların tasarımına imkan verir. MEMS ve CMOS teknolojilerini birleştiren bir kalça implantı entegre devresi için bir ön uç devre tasarımı sunulmaktadır. İmplantın durumu, sorunları daha erken tespit etmek için sıcaklık ve akustik özellikleri açısından izlenir. 30°C ve 60°C arasında 1°C hassasiyete sahip sıcaklık ölçümleri için bir sıcaklık sensörü mutlak sıcaklıkla orantı yöntemine dayalı birinci dereceden bir Σ-Δ modülatörle, 0.18µm CMOS teknolojisinde diyotlar kullanılarak tasarlanmıştır. Ayarlanabilir bir tam ölçekli sıcaklık aralığı elde etmek için matematiksel bir ekstrapolasyon formülü metal-yalıtkan-metal kapasitörlerinin kullanılmasıyla gerçekleştirilir. Benzer çalışmalara kıyasla daha küçük tam ölçekli aralık, güç ve karmaşıklık açısından uygun maliyetli tasarımla sonuçlanır. Dinamik eleman eşleştirme ve otomatik sıfırlama, hatayı en aza indirmede önemli bir rol oynar. Bir akustik sensör, bir MEMS diferansiyel kapasitif sensörden yararlanarak 1-2 kHz'e kadar olan ses sinyallerini algılamak için tasarlanmıştır. Sıcaklık sensöründeki yönteme dayalı ikinci dereceden Σ-Δ modülatörleri uygulanır. Ayrık ve sürekli sistemler güç tüketimi açısından karşılaştırılır. En iyi genel tasarımı elde etmek için farklı örneksel sayısal çeviriciler analiz edilir.","Modern CMOS technologies enable the design of low power and compact implantable devices for biomedical applications. In this thesis, a design of front-end circuits for a hip implant IC is presented, which combines MEMS and CMOS technologies. The condition of the implant is monitored in terms of its temperature and acoustic properties to detect problems earlier. A temperature sensor for temperature measurements between 30°C and 60°C with 1°C sensitivity is designed by utilizing diodes in 0.18µm CMOS technology with a first-order Σ-Δ modulator based on the PTAT method. A mathematical extrapolation formula is realized by the use of MIM capacitors to obtain an adjustable full-scale temperature range. Smaller full-scale range compared to similar studies results in cost-effective design in terms of power and complexity. Dynamic element matching and autozeroing play an important role in minimizing error. An acoustic sensor is designed to detect audio signals up to 1-2kHz by exploiting a MEMS differential capacitive sensor. Second-order Σ-Δ modulators based on the method in the temperature sensor are implemented. Discrete and continuous systems are compared in terms of power consumption. Different ADCs are analyzed to obtain the best overall design."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Yapay sinir ağlarındaki son gelişmeler, Otomatik Konuşma Tanıma'da (OKT) önemli iyileştirmeler getirmiştir. Bununla birlikte, sinir ağı tabanlı modellerin performansı çoğunlukla büyük miktarda verinin ve hesaplama kaynaklarının mevcudiyetine bağlıdır. Sınırlı miktarda alan içi veri olduğunda, akustik ve dil modeli uyarlama yöntemleri kullanılır. Bu yöntemler, modelin parametrelerini öğrenirken büyük miktarda alan dışı veri ile birlikte sınırlı alan içi veri de kullanır. Bu çalışma, İngilizce ve Türkçe sözlü ders anlatımlarını işleme için geliştirilen sinir ağı tabanlı ASR sistemlerinde farklı uyarlama yöntemlerini araştırmaktadır. Biz temel olarak konuşmacı uyarlama, akustik durum uyarlama ve her iki uyarlamanın birlikte yapılmasının etkisini sınırlı miktarda sözlü ders anlatımları verisi ile araştırıyoruz. Alan dışı veri ile bir kaynak model oluşturmanın ve bu modeli sınırlı miktarda alan içi veri ile uyarlamanın hem hibrit akustik model tabanlı OKT sistemlerinde hem de uçtan uca eğitilen OKT sistemlerinde başarım artışı sağladığını gösteriyoruz.","The recent developments in artificial neural networks has brought significant improvement in Automatic Speech Recognition (ASR). However the performance of the neural network based models mostly depends on the availability of large amounts of data and computational resources. When there is limited amount of in-domain data, acoustic and language model adaptation methods are used. These methods utilise large amount of out-of-domain data as well as limited in-domain data while learning the parameters of the model. This work explores different adaptation methods in neural network based ASR systems developed for spoken lecture processing in English and in Turkish. We mainly investigate speaker adaptation, acoustic condition adaptation and effect of both adaptations together with limited amount of spoken lecture data. We show that building a source model with out-of-domain data and adapting this model with limited in-domain data yields improvement in performance both in hybrid acoustic model based ASR systems and in end-to-end ASR systems."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Sayısal devre tasarımı çok sayıda CAD yazılımıyla destekleniyor olsa da analog devre ve MEMS tasarımları genellikle uzman tasarımcılar tarafından manuel olarak yapılmaktadır. Analog devre tasarıminda transistör boyutlarındaki küçülmeyle birlikte proses sapmalarının devre performansına olan etkisinin artması, analog devre tasarımında verim optimizasyonunu çok önemli kılmaktadır. Bu sebeple analog devre tasarım sürecine dahil edilecek şekilde kullanılabilecek verim optimizasyonu teknikleri geliştirilmelidir. Diğer taraftan MEMS tasarımı, mekanik ve elektronik blokları bir araya getiren fiziksel heterojenlik içermesi bakımından uzman tasarımcılar gerektiren bir süreçtir. Endüstri tarafından bugün izlenen temel yöntem mekanik sensör ile elektronik okuma devresinin ayrı ayrı tasarlandıktan sonra bir araya getirilerek sistem tasarımının gerçekleştirilmesidir. Bu yöntemin farkli blokların eşleştirilmesi sırasında ortaya çıkan, sistem spesifikasyonlarinin sensör ve okuma devresi arasında ideal olmayan şekilde paylaştırılması ve bu spesifikasyonlarin ihlal edilmesi gibi problemleri mevcuttur. Bu sebeple sensör ve okuma devresinin birlikte optimize edildiği yöntemlere ihtiyaç vardır. Bu tez çalışması, temel olarak analog devre ve MEMS tasarımında kullanılabilecek çok amaçlı verim optimizasyonu tekniklerinin geliştirilmesi ve bunların örnek devre ile sistemler üzerinde test edilmesini kapsamaktadır. Tez çalışması kapsamında, yeni bir verim optimizasyonu yöntemi geliştirilmiş ve bu yöntem halihazırda bulunan tekniklerle karşılaştırılarak önerilen yöntemin üstünlüğü gösterilmiştir. Verim optimizasyonu çalışmalarına ek olarak, ilk kez, mekanik sensör ve elektronik okuma devresinin birlikte optimize edildiği bir yazılım geliştirilmiş ve bir MEMS ivme-ölçer sistemi üzerinde test edilmiştir. Geliştirilen verim optimizasyonu teknikleri de bu yazılıma dahil edilerek çok amaçlı ve gürbüz MEMS tasarımları geliştirilen yazılımlar aracılığıyla elde edilmiştir.","Even though the design of digital circuits is well supported by several CAD tools, this is not the case for analog circuits and MEMS where the design is typically hand-crafted by expert designers. Several tools have been implemented for trade-off exploration in analog circuits; however, yield-optimization is a hot and vital topic considering that process variations have deteriorated along with the feature sizes scaling down; hence, physical variations originating from manufacturing process have a huge impact on yield. Therefore, efficient yield-aware optimization methodologies for analog ICs are needed. MEMS design, on the other hand, requires a lot of expert knowledge, which implies long design times and increased cost due to this physical heterogeneity. The approach followed by the industry, based on composing separately designed sensors and read-out circuitry, has several issues such as inappropriate partitioning of system specifications or potential violation of system level constraints during the coupling process of the these devices. Hence, design methodologies which can obtain globally optimal MEMS by performing co-optimization of the sensor and the circuit are needed. This study is mainly focused on developing and implementing novel and generic design methodologies for multi-objective yield-aware optimization of analog circuits and MEMS. A novel yield optimization technique has been proposed and compared with the existing approaches and has provided very promising results for yield-aware Pareto Front generation. Besides the work conducted for yield-aware optimization, co-optimization of MEMS and analog circuits has been performed for the first time by jointly optimizing a mechanical accelerometer sensor and an electronic read-out circuitry. The implemented yield-aware optimization techniques have been integrated into the co-optimization loop to enable yield-aware multi-objective optimization of MEMS."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Endüstri $4.0$ üretimin güvenilirliğini ve kapasitesini artırmak için dijital dönüşümü hedeflemektedir. Sensör Analitiği (SA) ve Yapay Zeka'nın (AI) üretime entegrasyonu ile otomatikleştirilmiş ve optimize edilmiş süreçlerin tasarımı daha erişilebilir hale gelmektedir. AI araçlarının ve SA'nin kullanıldığı alanlardan biri ürünlerin kalite kontrol testleridir. Bu tezin ana hedefi, AI destekli bir sensör analitiği uygulaması örneği olarak Fırçasız DC motorların (BLDC) mekanik arızalarını bularak titreşim analizine dayalı kalite kontrol adımını otomatikleştirmektir. Ayrıca popüler makine öğrenimi modellerinin uygulanabilirliği ve değerlendirilmesi araştırılmıştır. Motorların kalitesini sınıflandırmak için iki mimari önerilmiştir. Bu yöntemler sAIQC, Tek Aşamalı Yapay Zeka Destekli Kalite Kontrol ve dAIQC, Çift Aşamalı Yapay Zeka Destekli Kalite Kontrol olarak adlandırılır. İlk yöntemde motorlar, sinyalin veri kalitesinden bağımsız olarak sağlıklı(geçti) veya hatalı(kaldı) olarak sınıflandırılır. Önerilen ikinci yöntem iki aşamadan oluşur. İlk aşamada veri kalitesine göre ikili bir sınıflandırma yapılır ve daha sonra ayrılan gruplar, ikinci aşamada geçti veya kaldı olarak iki bağımsız sınıflandırıcı kullanılarak sınıflandırılır. Her sınıfın ortalama doğruluğu olarak tanımlanan ağırlıksız doğruluk, sınıflandırıcıların performans metriği olarak kullanılır. 671 örnek içeren veri seti ile yapılan deneylerde, sAIQC methodunun performansı \%84,9 iken; dAIQC methodu ile bu performans \%92,9'a yükseltilmiştir. Ayrıca 25580 titreşim kaydından oluşan ve veri kalite etiketi olmayan büyük veri seti kullanılarak yapılan deneylerde SAIQC methodunun performansı 73,5\%'dir. Buna karşılık, dAIQC methodunun performansı 89,5\%'dir.","Industry $4.0$ aims at the digital transformation to increase the reliability and capacity of production. With the integration of Sensor Analytics (SA) and Artificial Intelligence (AI) to manufacturing, the design of automated and optimized processes becomes more accessible. One of the areas where AI tools and SA are used is quality control tests of products. The main target of this thesis is to automate the quality control step based on vibration analysis by finding mechanical failures of Brushless Direct Current (BLDC) motors as an example of an AI-powered sensor analytics application. In addition, the feasibility and assessment of popular machine learning models are investigated. Two architectures are proposed to classify motors' quality. These methods are called sAIQC, Single-Stage AI-Powered Quality Control, and dAIQC, Double-Stage AI-Powered Quality Control. In the first method, motors are classified into healthy (pass) or faulty (fail), regardless of the data quality of the signal. The second proposed method is composed of two stages. The first stage makes a binary classification based on data quality, and then, the separated groups are classified at two independent classifiers in the second stage as pass or fail. Unweighted accuracy (UA), defined as the average accuracy of each class, is used as a performance metric of the classifiers. In experiments with the dataset containing 671 samples, the performance of sAIQC method was 84.9\%; this performance with the dAIQC method was increased to 92.9\%. Furthermore, in experiments using big data set consisting of 25580 vibration recordings and without a data quality label, the performance of the SAIQC method is 73.5\% percent. In contrast, the performance of the dAIQC method is 89.5\% percent."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Dağıtık Hizmet Reddi (DDoS) saldırıları, ̧çevrimiçi hizmetlerin kullanılabilirliğini azaltarak kullanıcı memnuniyetini etkilediği için bilgisayar ağları için her zaman en önemli tehdittir. İzinsiz Giriş Tespit Sistemleri (IDS'ler) gibi bazı karşı önlemler, çeşitli DDoS saldırılarını ayırt etmek için etkili mekanizmalar sağlasa da saldırgan tarafından normal paketlere benzer sahte paketler gönderildiğinde, tespit etmede yetersiz kalırlar. Gelen paketleri incelerken, ağ trafiğinin zaman serisi betimlemesinin kullanılması, geleneksel ağlarda DDoS tespiti için ümit vadeden yaklaşımlardandır. Özellikle, istatistiksel ölçümler veya makine öğrenme algoritmaları gibi çeşitli veri analitiği teknikleriyle kullanılmak üzere trafik akışının betimlemesinden ayırt edici özellikler elde edilir. Bu tezde, ilk olarak, frekans alanı analizi ve istatistiksel ölçümler kullanılarak gelenek-sel ağlar i ̧cin literatürdeki çalışmaları iyileştiren üç ayrı şema sunuyoruz. Daha sonra, Yazılım Tabanlı Ağlar (SDN) için bulgularımızı genişletiyoruz. SDN için aşağıdakileri kullanarak üç farklı DDoS tespit ve karşı önlem şeması öneriyoruz: (i) Zaman Serisi Özbağlanımlı Tümlenik Kayan Ortalamalı model ve dinamik bir eşikleme yöntemi, (ii) Ayrık Dalgacık D ̈on ̈u ̧s ̈um ̈u ve Oto Kodlayıcı Ağları ve (iii) Sürekli Dalgacık Dönüşümü ve Evrişimli Sinir Ağı. Deneysel sonuçlar, önerilen şemalarımızın yüksek algılama oranına ve düşük yanlışs alarma sahip olduğunu göstermektedir. Son olarak, önerilen DDoS algılama ve karşı önlem şemalarını saldırı algılama performansı ve hesaplama karmaşıklığı maliyeti analizi açısından karşılaştırılmıştır.","Distributed Denial of Service (DDoS) attacks are always one of the most significant threats for computer networks since they affect the user satisfaction by degrading the availability of on-line services. Although some countermeasures such as Intrusion Detection Systems (IDSs) provide effective mechanisms to discriminate various types of DDoS attacks, they become impotent of detection when bogus packets similar to normal ones are dispatched by the attacker. One promising approach for the DDoS detection in traditional networks is to use the time-series representation of the network traffic while analyzing the incoming packets. Particularly, discriminating features are extracted from the representation of the traffic flow in order to be used with several data analytic techniques such as statistical measures or machine learning algorithms. In this thesis, we first improve the previous works in the literature for the traditional networks by introducing three methods using frequency domain analysis and statistical measures. Later, we extend our findings for SDNs and we propose three different DDoS detection and countermeasure schemes for SDN by employing: (i) Auto-Regressive Integrated Moving Average and a dynamic thresholding method, (ii) Discrete Wavelet Transform and Auto-Encoder Networks, and (iii) Continuous Wavelet Transform and Convolutional Neural Network. Experimental results show that proposed schemes have high detection and low false alarm rates. Finally, we compare proposed schemes in terms of their attack detection performance and computational complexity cost analysis."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Endüstri 4.0 kavramının ortaya çıkmasıyla birlikte akıllı fabrika fikri önem kazanmıştır. Akıllı fabrikaların oluşumuna katkı sağlamanın bir yolu da akıllı bakım/onarım stratejileri geliştirmektir. Bu stratejiler fabrikaların bakım masraflarını düşürmesini ve geri dönülemez büyüklükteki sorunlardan kaçınmasını sağlar. Öngörücü bakım, parçaların bakım ihtiyaçları hakkında belirli bir zamanda kullanıcıyı uyarabilir. Bu tezde, gözetimli ve gözetimsiz yöntemler kullanılarak esnek pervaneli pompalar için öngörücü bakım stratejileri geliştirilmiştir. Gerçek tekstil boyahanelerinin gözlemlenmesinden sonra, esnek pervaneli pompaların kullanım durumlarından veri toplamak için bir deney düzeneği tasarlanmıştır. Sağlıklı, gevşeklik ve kavitasyon olmak üzere üç koşuldan oluşan ses verileri, 3 mikrofon içeren bir akustik sensör aracılığıyla toplanmıştır. Elde edilen zaman serisi sinyalleri, bilgi içeren özelliklere dönüştürülmüştür ve bu özellikler gözetimli bir model olan Evrişimsel Sinir Ağlarını eğitmek için kullanılmıştır. Eğitilen model o anki hata durumunu bildirecek şekilde uyarı verir. Gözetimli modelin yanı sıra hatalı durumların toplanmasındaki uygulanabilirlik sorunlarından dolayı, esnek kanatlı pompanın anormal durum tespiti için sağlıklı durumdan çıkarılan özellikler kullanılarak gözetimsiz bir model de eğitilmiştir. Eğitilen model hata durumunun kaynağını tespit edemese de kullanıcıya anormal durum için uyarı vermektedir. İki model de pompanın hata durumlarının ve anormalliklerin tespit edilmesinde iyi sonuçlar vermiştir. Mel frekansı sepstral katsayılarının diğer özellikler arasında iyi sonuçlar vermesi insanın duyma özelliğinin bakım modellerinde başarılı bir şekilde modellenebilir olduğunu kanıtlamıştır.","The idea of smart factories has aroused with the emergence of Industry 4.0. A way to contribute to the construction of smart factories is to develop intelligent maintenance strategies which enable factories to reduce maintenance costs and keep them away from catastrophic damages. Predictive maintenance warns users regarding the need for maintenance of assets at a specific moment. In this thesis, predictive maintenance strategies for Flexible Impeller Pumps (FIP) are developed by using supervised and unsupervised learning methods. After observation of real textile dye houses, an emulation setup has been designed to collect data from real use cases of FIPs. Data consisting of three conditions, healthy, looseness, and cavitation, have been collected via an acoustic sensor involving 3 microphones. Obtained time-series signals are converted to informative features which are utilized for training a supervised model, convolutional neural network (CNN). The trained model is able to generate a warning for a specific failure state. In addition to the supervised model, an unsupervised model has also been trained for anomaly detection of FIPs via extracted features of healthy data due to the applicability issues of unhealthy state data acquisition. The model can produce a warning when an anomaly is detected but it cannot specify the failure mode. Both models give satisfactory results for classifying failures and detecting anomaly situations of FIPs. Mel Frequency Cepstrum Coefficients (MFCC) have shown superiority among the features extracted to confirm human hearing based modeling can be applied successfully in maintenance methods."
Boğaziçi Üniversitesi,Elektrik ve Elektronik Mühendisliği = Electrical and Electronics Engineering,"Haberleşme alanında yeni olarak ortaya çıkan görünür ışık haberleşmesi (VLC), aydınlatma ekipmanlarını kullanarak, ışığın şiddetini değiştirerek veri aktarmaya hedefleyen teknolojidir. Son zamanlarda kablosuz haberleşmede kullanılan radyo frekanslarının spektrumu tükendiği için, VLC araştırmacıların dikkatlerini çekmeye başlayıp, pratik sorunları yoğun bir şekilde incelenmiştir. VLC başka haberleşme tiplerinden iki ana alanda farklılık göstermektedir: veri aktarırken gerekli aydınlatma koşullarının sağlanması gerekmesi, ve göndericilerin (genelde Işık Yayan Diyotlar (LED)'ler) sınırlı bant genişliği ve simgelerarası karışımdan oluşan zor kanalıdır. IEEE 802.15.7 grubu VLC için gerekli standartları belirleyip, sabit aydınlatma seviyesini sağlamak için tekrarlanan bitlerin uzunluğu sınırlı olan (RLL) kodları kullanmayı önermiştir. Bu tez çalışmasında, ilk olarak VLC kanalı araştırılmış olup, deneysel olarak LED'lerin frekans tepkisi modellenmiştir. Daha sonra, VLC sistemlerin performansını artıran iki farklı yaklaşım önerilmiştir. İlk yaklaşımda, RLL kodu tasarlanmış olup deneysel olarak denetlenmiştir. Tasarlanan RLL kodu, bit serilerinde arka arkaya gelen aynı bitlerin sayısını 3 ile sınırlamaktadır. Dolayısıyla, yüksek geçiren karakteristiğe sahip kanal denkleştiricilerine karşı sinyalleri iyileştirip bit hata oranını (BER) düşürmektedir. İkinci yaklaşımda, derin öğrenmeyi kullanarak VLC sistemi önerilmiştir. Önerilen sistem, verileri ortalaması sıfır olan sözükler haline modüle edip farklı karartma seviyelerinde çalışabilmektedir. Önerilen model düzeltilip, LED'lerin doğrusalsızlıklarına karşı koyabilecek bir şekilde tasarlanmıştır. Sayısal sonuçlara göre, önerilen sistem, iki farklı kanalda aynı yüksek performansa sahiptir.","Visible light communication (VLC) is an emerging technology aiming to use lighting equipment to convey data via modulating light intensity. With the running out spectrum for radio frequency wireless communication, VLC is gaining more attention in the literature and its practical issues are investigated intensely. Two main challenges distinguish VLC from other communication systems: satisfying illumination requirements during data transmission, and the hard channel presented by the transmitters' (usually Light Emitting Diodes (LED)s) limited bandwidth and inter-symbol interference. IEEE 802.15.7 group has defined the required standards for VLC. The standard proposes the usage of run-length limited (RLL) codes to provide constant dimming levels while transmitting data. In this thesis, the VLC channel is investigated and experimental measurements for frequency modeling of LEDs are conducted first. Two different approaches for performance improvement of VLC links are then proposed. In the first approach, an RLL code that guarantees a maximum run-length of 3 is proposed and experimentally tested. By guaranteeing the run-length limit, the code prevents the vanishing of bits due to the high-pass effect of equalizers. Consequently, the bit error rate (BER) improvement is verified. In the second approach, a high-performance, robust deep learning-based end-to-end VLC system is proposed. The proposed model provides dimming support by modulating the data in zero-mean codewords that can be superimposed with arbitrary DC levels for dimming control. The model is then modified to compensate for the LEDs' nonlinearity. Numerical results show that the proposed model can operate in two different channels with the same high performance."
