university,konu,tr,en
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Fotoakustik görüntüleme, bir hibrit görüntüleme modalitesi, hem optik görüntüle-me hem de ultrason görüntülemeyi birleştirerek biyolojik dokunun hem fonksiyonel hem de yapısal bilgisini sağlar. Biyolojik hücrelerin foto-akustik ölçümleri, hücre morfolojisini karakterize etmek ve çeşitli enzim aktivitelerinin in vivo ve in vitro olarak tespit edilmesine izin vermek için kullanılmaktadır. Bu bağlamda, kırmızı kan hücresi agregasyonunun saptanması için foto akustik taşıma modelinin genişletilmesi amaçlanmıştır. Teorik tahminleri doğrulamak için, kan hücreleri arasındaki etkileşim kuvveti optik cımbız deneyleri aracılığıyla ölçülerek ve kan süspansiyonlarından kaynaklanan foto akustik sinyaller elde edilerek gerçekleştirildi. Bu hibrit simülasyon yaklaşımı sadece kırmızı kan hücresi morfolojisinin karakterizasyonu değil, aynı zamanda mikrokanal akışındaki kanser hücresi çeşitleri için de geçerlidir. Kanser hücreleri-nin tanımlanması için yararlı olan Matriks metalloproteinaz ile aktive edilen prob ve hücrelerdeki melanin içeriği foto akustik mikroskop kullanılarak mikrokanalı taklit eden yeni bir tasarımında olan fantomlar içinde tespit edildi. Ayrıca, fotoakustik alanında kullanılan lazer kaynağı, darbe süresi, enerji , tekrarlama frekansı bağımsız olarak dalga boyu esnekliği açısından geliştirilmiştir. Bu lazerin bağımsız olarak ayarlanabilir özellikleri ile ilgili olarak, sinyal baloncuk yoluyla deneysel olarak geliştirilmiştir. Ayrıca lazer parametreleri de dahil olmak üzere analitik model yardımıy-la CW ışınlama altında oluşan baloncuk dinamiklerinin fotoakustik sinyal üzerindeki etkisi incelenmiştir. Sonuç olarak, PAM ve OT sistemi RBC kümelenmesini tespit etmek için kullanılabilir. Teorik simülasyonlarımız, fotoakustik ölçümlerinin RBC kümelenmesi düzeylerini ayırt etmek için kullanılabileceğini göstermektedir. Ayrıca, kanser hücrelerinde bulunan ve tümörün büyümesine, invazyon ve metastaza sebep olan enzimin seviyeleri, PAM, konfokal ve akustik mikroskop gibi çok modlu verilerin birleştirilmesiyle belirlenir","Photoacoustic (PA) imaging, a hybrid imaging modality, provides both functional and structural information of biological tissue by combining both optical imaging and ultrasound imaging. It takes advantages of high contrast and resolution, as well as deep tissue penetration. Photoacoustic measurements of biological cells have been used to characterize the cell morphology and allow for the detection of various enzymes activity in vivo and in vitro. In this thesis, I extend the photoacoustic transport model for the examination of detecting red blood cell (RBC) aggregation. To confirm the theoretical predictions, the experiments are conducted by measuring the interaction force between red blood cells via optic tweezers and obtaining photoacoustic signals originating from the blood suspensions. This hybrid simulation approach is for not only the characterization of red blood cell morphology but also for cancer cell lines in the microchannel flow. The activated probe by matrix metalloproteinase (MMP) and melanin-containing which are helpful for the identification of cancer cells are detected in a novel design of microchannels in vitro by using photoacoustic microscopy. Moreover, the laser source used in the field of photoacoustics is developed in terms of flexibility of adjusting pulse duration (5-10 ns), energy (up to 10 µJ), repetition frequency (up to 1 MHz) independently, and wavelength (from 450 to 1100 nm). Regarding the adjustable properties of the fiber laser, the photoacoustic signal is enhanced via bubble dynamics formed under CW irradiation with the help of an analytic model including laser parameters. As a result, the hybrid PAM and OT system can be used for detecting RBC aggregation. Our theoretical simulations show that PA measurements can be used to differentiate levels of RBC aggregation. Moreover, the expression levels of MMPs in cancer cell lines is determined by combining multi-modality data such as PAM, confocal, and acoustic microscopy."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezde Şekil Dinamiği çerçevesinde çeşitli kuantum olguları (Unruh etkisi), Bohm Mekaniğinin Mach ilkesiyle uyumlu bir versiyonunu ve Şekil Dinamiğinin bir çözümünü (Küresel simetrik ince toz kabuğun kütleçekimsel çökmesi) inceledik. Birinci olarak, ilginçtir ki Unruh etkisini Lorentz simetrisi ve sınırsız uzayan düz uzay olmayan bir çerçevede bulduk. Unruh etkisinin varlığını ise bir Unruh-DeWitt detektörü kullanarak ispat ettik. İkinci olarak, Şekil Dinamiğinin parçacık etkileşimleri için öne sürülen bir oyuncak modelini ele aldık. Bu kuram üç tane şart getiriyor: Enerji şartı, açısal momentum şartı ve genleşme (dilational) momentumu şartı. Biz de bu şartları Bohm Mekaniğinde parçacık değişkenlerine uygulayarak Bohm Mekaniğinin Mach İlkesiyle uyumlu hale getirdik. Üçüncü olarak, Şekil Dinamiğinde küresel simetrik ince bir toz kabuğun çöküşünü ele aldık. Buradaki uzaysal manifoldumuz $[0,1]\times S^2$ oldu. Bu çerçevede simplektik formu ve onun tersini hesapladık. Faz uzayı değişkenleri şu şekilde çıktı: kabuğun koordinat yarıçapı ve toplam momentumu, uzayın hacmi ve metrik momentumun izinin uzaydaki beklenen değeri. Bu sayede ileriki araştırmalar için bir zemin hazırlamış olduk.","In this thesis, we considered quantum phenomena (Unruh effect) in Shape Dynamics, version of Bohmian Mechanics that is compatible with Mach's Principle, and a solution (gravitational collapse of a spherically symmetric thin shell of dust) of Shape Dynamics. First, it is interesting that we proved the existence of Unruh radiation in Shape Dynamics where there is no Lorentz symmetry and no unbounded flat space. In order to detect the existence of Unruh effect we used an Unruh-DeWitt detector. Second, a toy model for Shape Dynamics that is suitable for particle interactions is considered. It brings three constraints for solutions: Energy constraint, angular momentum constraint and dilational momentum constraint. We applied these constraints to particle variables of Bohmian Mechanics and obtained a constrained Bohmian Mechanics that is Machian. Third, we considered a spherically symmetric thins shell of dust in Shape Dynamics in a space manifold which is $[0,1]\times S^2$. We calculated the symplectic form and its inverse. The phase space variables turned out to be the coordinate radius and total momentum of the shell, the expectation value of the trace of the metric momentum, and the volume of the space. We laid the foundations for future research."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Parcacık hızlandırıcılarında RF dalgaları sinyal ve guc iletiminde anahtar roller oynar. Bu tezde, RF dalgaların bu iki eslenik fonksiyonun uygulaması olan iki ayrı projedeki ̧calısmalar sunulmaktadır. Projelerden biri, Bogazici Universite'sindeki KAHVE Laboratuvarı'nda insa edilmekte olan bir RF iletim hattı ve dolastırıcının modellenip kurulmasıdır. Bu projenin bir parcası olarak 800 MHz'de calısacak sekilde tasarlanan cesitli iletim hattı elemanlarının bilgisayarla benzetimleri ve karakteristik olcumleri gerceklestirilmistir. Ikinci proje ise, CERN'deki SPS hızlandırıcısı uzerindeki demet olcum ekranlarına baglı metal koruklerin kimilerinin iclerine daha onceden monte edilmis zırhların varlıgını belirleyecek bir yontemin gelistirilmesi ve ayrıca bu zırhların SPS'nin eksenel demet eslesme empedansı kaynaklı olu ̧san 1.3 GHz'deki rezonansın giderilmesinde yeterli olup olmadıgına karar verilmesi uzerinedir. Her iki projede de yapılan detaylı benzetim calısmaları deneysel olcumlerle karsılastırılmıs ve hedeflenen amaclara ulasılmıstır.","RF waves have key applications for particle accelerators in transmitting both sig- nal and power. In this thesis, we summarize work covering both of these complementary functions of the RF waves, applied to two separate projects. One of the projects is the design and construction of an RF transmission line and circulator at the KAHVE Laboratory of Bo ̆gazic ̧i University. As part of this project, we describe simulations and characterization measurements of various power transmission line components running at 800 MHz. The second project is about the developing a methodology that would al- low in-situ determination of the presence of previously installed shields used in bellows connected to beam pickup monitors on the CERN SPS accelerator, and confirmation of whether their performance is adequate in eliminating 1.3GHz intrinsic resonance aris- ing from the limits of the longitudinal beam coupling impedance. For both projects, detailed simulations have been performed and compared to the measurements and the obtained results are in line with the project targets."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezde, öncelikle global, lokal ve asimptotik simetriler betimlenecek ve bu simetrilere tekabül eden doğa kanunları ortaya çıkartılacaktır. Simetrilerle korunum yasaları arasındaki ilişki Noether teoremleri ve kovaryant faz uzayıyla kurulacaktır. Ardından ağırlıklı olarak elektrodinamik sistemlerde lokal ayar dönüşümleriyle alakalı korunum yasalarına odaklanılacaktır. Bu fiziksel sistemde daha evvel çalışılmış olan birkaç yaklaşım ayrıntılı bir şekilde incelenecek ve 3 boyutlu aşırıyüzeylerde tanımlı yükler karşılaştırılacaktır.","With the development that the nature of conservation laws explained by symmetry property of the physical system, symmetries penetrate in to many modern theories.\fi Primarily, global, local and asymptotic symmetries will be described and their correspondence in the conservation laws will be shown in this thesis. The latter will be managed by Noether' s theorems and Covariant Phase Space formalism. Conservation laws related to local gauge transformations will be focused in electrodynamics. A couple of approaches that have already been performed will be examined in detail and charge definitions on different $3$D hypersurfaces will be compared."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezde bellek uygulaması olan iki farklı teknoloji üzerinde çalışmalar yapılmıştır. İlki, Faz Değişim Belleği (PCM), gelecekte ultra yüksek yoğunluklu veri depolama uygulamaları için devrim açma potansiyeli olan teknoloji olarak düşünülmektedir. Anahtarlanma dinamiklerinin karmaşık yapısını görselleştirmek için, 3D sonlu elemanlar modellemesi, sıcaklık ve faz bağımlılığını içeren termal ve elektriksel iletkenlikleri ile birlikte termoelektrik etkiyi hesaba katmak için Seeback katsayısı eklenerek tek katmanlı Ge2Sb2Te5 (GST) alaşım tabanlı PCM hücresinde uygulandı. Deneysel olarak elde edilen kristaliniteyi veren direnç haritaları kararlı ara geçiş durumlarının varlığını gösteren simüle edilmiş faz değişim davranışı ile iyi bir uyum göstermektedir. 0 ve 1 arasındaki direnç seviyelerinin kararlı olma potansiyeli dengelenmesi, tek bir cihaz hücresinde birkaç veri depolamanın mümkün olmasını sağlar. Mevcut bulgular, daha kararlı bir ultra-yüksek yoğunluklu PCM cihazına götürmektedir. İkinci, manyetik baloncuk, Co/Ni çok katmanlı dikey manyetik anizotropi (PMA) dairesel disklerde, nano-mikro tellerde ve desenlenmiş spin-valflerinde kararlı manyetik baloncuk oluşumu, RF osilatör, dedektör veya sensör gibi gelecek teknolojiler için yeni cihazların üretilmesi açısından önemlidir. AC düzlem içi demanyetizasyon işlemi, disk çapı ve tel genişliği gibi baloncuk oluşumunu etkileyen parametreler araştırılmıştır. Baloncuk oluşumunun yanı sıra, düzlem içi manyetik alan altında baloncuk hareketleri, akım darbelerinden kaynaklanan baloncuk hareketleri ve spin-vanasında baloncuk oluşumu çalışıldı.","In this thesis, two different technologies with memory applications were studied. The first one, Phase Change Memory (PCM), is considered a potentially revelation technology for future ultra-high density data storage applications. To visualize the complex nature of the switching dynamics, 3D finite element modeling was carried out in PCM cell based on single layer Ge2Sb2Te5 (GST) alloy, incorporating temperature and phase dependent thermal and electrical conductivities as well as Seeback coefficient to account for the thermoelectric effect. The experimentally determined resistance maps, those that are indicative of the crystallinity, show good agreement with the simulated phase change behavior confirming the existence of stable intermediate states. The potential stabilization of resistance levels in between the 0 and 1 states enables storage of several data in a single device cell. Current findings give way to a more stable ultrahigh-density PCM device. The second one is magnetic bubble. The nucleation of stable magnetic bubble in Co/Ni multilayer circular dots and nano-microwires with perpendicular magnetic anisotropy (PMA) and, patterned Spin-Valve are essential for fabrication of new devices for future technologies such as rf oscillator, detector or sensor. The parameters affecting the formation of bubbles such as the AC in-plane field demagnetization process, the diameter of dot and the width of wire were investigated. Beside bubble formation in dots, bubble behavior under in-plane magnetic field, motion induced by current pulses and bubble nucleation in spin-valves were studied."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Bu tezde, modifiye edilmiş fiber optik Lloyd ayna tekniğinin frekansı kolayca ayarlanabilir saçak desenleri üretmede uygun ve pratik olduğu gösterilmiştir. Bu, test objelerinin, optik projeksiyon ünitesi kapsamında ek elemanlar kullanılmaksızın mikron ölçekte üç boyutlu yükseklik dağılımını ölçme imkanı sağlamıştır. Ortaya atılan metodun geçerliliğini kanıtlamak için mikron ölçekteki test objelerinin yükseklik dağılımından dolayı deforme olan saçak desenleri içeren resimler bir CCD kamera ile kayıt edilmiştir ve bir boyutlu, sürekli dalgacık dönüşümü ile analiz edilmiştir. Bir boyutlu sürekli dalgacık denklemi ile faz haritası çıkarımından sonra ileri analizler ile test objelerinin yükseklik dağılımı elde edilmiştir. Son olarak, sonuçlar tartışılmış ve beklenen değerlerle kıyaslanmıştır.","In this thesis, it is shown that a modified fiber optic Lloyd's mirror technique is suitable and practical to produce fringe patterns that have easily adjustable frequency. This allows measuring 3D height distribution of test objects at micron scale without using additional elements as part of the optical projection unit. To test the validity of the proposed method, images that contain deformed fringe patterns due to the height distribution of micron scale test objects are recorded by a CCD camera and analysed with one dimensional continuous wavelet transform. After the extraction of phase map using 1D continuous wavelet transform, the height distribution of the test objects is obtained by further analyses. Finally, the results are discussed and compared with the expected values."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Galaksi kümeleri evrendeki en büyük ve birbirine bağlı olarak hareket eden yapılardır. İçinde bulundukları derin potansiyel kuyu, galaksi kümesinde bulunan yıldızlar ve galaksiler tarafından üretilmiş tüm metalleri küme içi ortamda hapseder. Bu özelliklerinden dolayı, küme içi ortama dağılmış metallerin uzaysal dağılımı nükleosentezin ve kimyasal zenginleşmenin kayıda alınmasına ve incelenmesine olanak sağlayan eşsiz ortamlardır. Bu çalışmada, 1.2 Ms Suzaku XIS ve 72 ks Chandra uydularından alınan verilerle Abell 3112 soğuk merkezli galaksi kümesinin halkalanma yarıçapını kapsayacak şekilde (1470 kpc) tip Ia süpernova ile tükenmiş çekirdeği çöken süpernova patlamalarının oluşturduğu kimyasal zenginleşmenin yarıçapa bağlı dağılımı ölçülmüştür. Bu çalışma için, kısa süre önce geliştirilen snapec XSPEC modeli uygun bulunmuştur. Bu çalışmada, gözlemlenen tip Ia patlamalarının çekirdeği çöken süpernova patlamalarına oranının kümenin halkalanma yarıçapına kadar sabit bir dağılım gösterdiği ve bu değerin 0.12 – 0.16 aralığında olduğu gözlemlenmiştir. Bu oran, bizim galaksimizdeki oran ve kimyasal zenginleşmesiyle uyumludur. Değişmeyen süpernova zenginleşmesi, küme içi ortamın eteklerinde yıldız oluşumunun maksimuma ulaştığı küme oluşum döneminden evvel erken dönem metal zenginleşmesine uğradığına işaret etmektedir. Buna ilaveten, X-ışını tayf modellemesinde kullanılan iki boyutlu CDDT modelin diğer 1 boyutlu W7 modellere kıyasla daha kötü sonuçlar verdiği tespit edilmiştir. X-ışını gözlemleri ile yapılan bu detaylı analizler kümenin yaklaşık baryonik madde oranını hesaplamak icin kullanılabilir. Gaz kütlesinin toplam kütleye oranı R500 yarıçapında fgas= 0.21 (+0.16) (-0.11) ölçülmüştür.","Clusters of galaxies are the largest concentrations of confined matter in the Universe. Their deep potential well locks all metals produced by stars and galaxies within the intra-cluster medium. The spatial distribution of the metals residing in the intra-cluster medium records all the information on a cluster's nucleosynthesis and chemical enrichment history. In this work, we constrain the radial distribution of supernova enrichment via supernova type Ia and core collapse supernova explosions from a total of 1.2 Ms Suzaku XIS and 72 ks Chandra observations of the cool-core galaxy cluster Abell 3112 out its virial radius (~ 1470 kph). We adopt a recently developed snapec XSPEC model for this study. In this study, it is found that the ratio of the observed supernova type Ia explosions to the core collapse supernova explosions has a uniform distribution at a level of 0.12 – 0.16 out to the cluster's virial radius. The observed fraction of type Ia supernova explo- sions is in agreement with the corresponding fraction found in our Galaxy and the chemical enrichment of our Galaxy. The non-varying supernova enrichment suggests that the intra-cluster medium in cluster outskirts was enriched by metals at an early stage before the cluster itself was formed during the period of intense star formation activity. Additionally, we find that the 2D delayed detonation model CDDT produces significantly worse fits to the X-ray spectra compared to simple 1D W7 models. An explicit investigation with these X-ray observations can also be used to probe the approximate baryon fraction of the cluster. In this study, the gas mass fraction is determined as fgas = 0.21 (+0.16) (-0.11) at R500."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Fotoakustik mikroskop sistemi optik ve ultrason görüntüleme sistemlerini birleşti-ren gelecek vaadeden bir sistemdir. Hibrit yapısı gereği optik kontrast ve yüksek uzaysal ultason çözünürlükten aynı anda faydalanmaktadır. Geleneksel olarak fotoakustik dalgalar piezoelektrik problarla algılanmaktadır. Bu tezde ses algılanmasının optik cımbız tarafından tuzaklanan parçacık vasıtasıyla yapılması hedeflenmiştir, bu sayede soğurucuya halijazırda kullanılan herhangi bir dedektörün yapamayacağı kadar (birkaç mikron) yakınlaşılmak hedeflenmiştir. Hibrit fotoakustik mikroskop ve optik cımbız sistemi için özel olarak fiber lazer sistemi geliştirilmiştir. Bu lazer sistemi parametrelerinde azami ayarlanabilirlik sağlanacak şekilde tasarlanmıştır. Geliştirilen lazerin atım süresi 5-10 ns arasında, atım enerjisi 10 μJ'e kadar ve tekrar sıklığı 1 MHz'e kadar birbirinden bağımsız olarak ayarlanabilmektedir, dalga boyunu ise 450-1100 nm arasında ayarlamak ve 1064 nm'nin harmonikleri olan 532, 355, ve 266 nm'den faydalanmak mümkündür. Fotokustik dalgalar sıkıştırılabilir veya sıkıştırılamaz parça-cıklarla karşılaştığında, kinetik ve potansiyel enerji yoğunluğunluğun değişiminden ötürü parçacıklara kuvvet uygulamaktadırlar. İlk olarak bu kuvvetler hakkında teorik çalışmalar yapılmış daha sonra da deneysel olarak parçacıklar ve hücreler bu kuvvetlerle manipüle edilmiştir. Teşhiş için yapılan bu çalışmalar dışında tedavi kısmında da yer almak için proton tarafından indüklenen akustik dalgalar da incelenmiştir. Bu ses dalgalarının takibinin tedavi sırasında düzenleme yapma imkanı tanıma ve yüksek uzaysal çözünürlüğü sayesinde proton menzil belirsizliğini azaltma gibi potansiyel faydaları bulunmaktadır. Bu konuda dalga denklemi analitik olarak çözülmüş, ışının enerji, atım süresi, ve çapı gibi değişkenlerinin etkileri incelenmiş, ayrıca frekans uzayında da analizler yapılmıştır.","Photoacoustic microscopy (PAM) is a promising imaging modality that combines optical and ultrasound imaging. It takes advantage of high optical contrast and high ultrasonic spatial resolution. Conventionally, piezoelectric transducers are used to detect photoacoustic waves. Here, it is aimed to utilize a particle trapped by an optical tweezers (OT) system as a sensor by tracking the change in its displacements caused by the photoacoustic radiation force. By this way, it is possible to put the detector as close as a few microns to the absorber which is not possible with any other currently existing detection mechanisms. An all-fiber integrated laser with custom-developed electronics and software is developed specifically for the hybrid PAM and OT system. The laser is home-built for maximum flexibility in adjustment of its parameters; pulse duration (5-10 ns), energy (up to 10 μJ) and repetition frequency (up to 1 MHz) independently from each other. It covers a broad spectral region from 450 to 1100 nm and can also emit wavelengths of 532, 355, and 266 nm. Photoacoustic radiation force caused by the change in the density of time-averaged kinetic and potential energy of the acoustic wave when encountered with a compressible or incompressible sphere is analyzed theoretically. Then, experiments are conducted on several particles and cells to manipulate them inside an absorbing medium. Apart from system development for diagnostics, to turn a hand on the treatment side, proton-induced acoustics is studied which has a potential to get real-time feedback for intratreatment adjustments and to reduce range uncertainty via high spatial resolution in ultrasound. In this regard, an analytic solution for the proton-induced acoustic wave is presented; then it is combined with an analytic approximation of the Bragg curve. The influence of the beam energy, pulse duration and beam diameter variation on the acoustic waveform are investigated."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Öz-örgütlenme, birbiriyle etkileşim halindeki otonom komponentlerden oluşan dinamik bir sistemde dışsal bir gözlemci tarafından gözlemlenebilir makro-ölçekte düzenli bir yapının kendiliğinden ortaya çıkması olgusudur. Rayleigh-Bénard Konveksiyonu bu olgunun en bilinen örneklerinden biridir. Bu tezde, konveksiyon hücrelerinin öz-örgütlenmesine dayanan Bénard deneyi mikro-ölçekte, yani moleküler seviyede, simüle edilerek bu öz-örgütlenme olgusunun altında yatan dinamik en temel düzeyde incelenmiştir. Önerilen iki boyutlu mikro-ölçekli model üzerinde çeşitli dış koşullar altında moleküler dinamik benzetimleri gerçekleştirilerek sistemin dinamik davranış yelpazesi araştırılmıştır. Konveksiyon hücrelerinin var olup olmadığı ve böylece dinamik rejimi saptamak için hız alanının rotasyoneline dayanan bir görüntü işleme algoritması geliştirilmiştir. Bu tezde geliştirilen 2 boyutlu mikro-ölçekli model, dinamik rejimin dış koşullardan nasıl etkilendiğine ışık tutmakta ve bu çalışmanın orijinal sorusuna, yani makro-ölçekte bir düzenin oluşumunun tek bir parçacığın mikro-ölçekli perspektifi nden bakılarak tespit edilip edilemeyeceğine bir cevap vermektedir.","Self-organisation is the phenomenon where in a dynamic system made of autonomous, yet interacting components a global macro-scale regularity observable by an outside observer spontaneously emerges. Rayleigh-Bénard Convection is one of the most common examples of this phenomenon. In this thesis, the Bénard experiment, which involves the self-organisation of convection cells, has been simulated at micro-scale, i.e. at molecular level, in order to investigate the dynamics underlying this self-organisation phenomenon at its most fundamental level. Molecular dynamics simulations of the proposed 2D micro-scale model have been conducted under different external conditions to observe the dynamic behaviour range of the system. An image processing algorithm based on curl of the velocity fi eld has been developed to automatically detect the presence or absence of convection cells and thus the type of the dynamic regime at hand. The 2D micro-scale model developed in this thesis sheds light on how the dynamic regime depends on external conditions and provides an answer to the original question of this study whether the emergence of macro-scale order can be detected from the micro-scale perspective of a single particle."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Gecikmeli Tel Odası (GeTO), yüklü parçacıkların varlığını ve yörüngelerini keşfetmeyi sağlayan gazlı bir parçacık algıcıdır. Bu algıçlar düşük maliyeti ve kullanım kolaylığı ve konum duyarlılığı sebebiyle tercih edilmektedirler. GeTO'yu diğer tel odalarından ayıran en önemli özelliği onun elektronik okuma devresi üzerinde yapılan değişikliklerdir; sinyalin yükseltme ve okumasını sınırlı sayıdaki elektronik bile¸sene sahip onlarca telden yapılmasını sağlar. Bu tezde gazlı algıçların temel özelliklerinden başlayarak GeTO'nun elektronik okuma devresini detaylıca anlatıp, simülasyon ve laboratuvar çalışma sonuçları ile desteklemektir. Devre, çevresindeki gürültüden etkilenebilen hassas özelliklere sahiptir. Bizim amacımız, bunlardan kaynaklanan sorunları düzeltmek ve ileride yapılabilecek olası araştırmalar için de bir yön vermektir.","A Delay Wire Chamber (DWC) is a gaseous particle detector which enables de tection of charged particles and their trajectories. They are preferred as they provide good position resolution inexpensively and due to their ease of use. The novel feature distinguishing it from other wire chambers is its readout electronics that allows read ing and ampliﬁcation of signals from tens of wires with a limited number of electronic components. In this thesis, we present the basics of gaseous radiation detectors, describe the electronics of the DWC readout circuit, provide simulation results as well as the results from various implementations in hardware. The circuit is found to be sensitive to sources of noise and our attempts in improving its stability, as well as future directions of research are also presented."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Fiber optik Llyod ayna düzeneği, çeşitli optik girişim desenleri elde edilerek katı cisimlerin üç boyutlu şekillerini belirlemek için incelenmiştir. Bu çalışmada iki tür fiber optik Lloyd sistemi kullanılmaktadır.Birincisi, aydınlık-karanlık şeritler üretmek için tek-modlu bir optik fiber ve yüksek oranda yansıtıcı bir düzlem aynadan oluşmaktadır. İkincisi, istenilen uygulamalarda kare girişim deseni oluşumuna olanak sağlamak için, birbirine dik iki aynanın oluşturduğu v-oluk içine tek modlu optik fiberin yerleştirilmesi ile oluşturulur. İki tip fiber optik Lloyd tekniği ile elde edilmiş ışık desen- leri üç boyutlu cisimlerin üzerine yansıtılır. Nesnelerin yüzey topografyaları dolayısıyla biçimleri bozulan saçak desenleri dijital bir CCD kamera tarafından yakalanırlar ve üç boyutlu topografik yüzey haritalarını çıkarmak için aşağıdaki sinyal işleme teknikleriyle işlenirler: Fourier Dönüşüm Profilometresi, Faz Adım Profilometresi ve Sürekli Dal- gacık Dönüşüm Profilometresi. Bir optik mikroskop ve CCD kameraya hassas bir şekilde dahil edilen birinci optik fiber düzeneği, mikron ölçeğindeki çeşitli nesnelerin 3 boyutlu yükseklik dağılımını 5 µm'lik bir çözünürlükle elde etmek için geliştirildi. Önerilen tekniğin, ayarlanabilir bir frekansta yapılandırılmış ışık deseni üretmek için oldukça elverişli ve pratik olduğu gösterilmiştir. Lloyd aynasına bağlı mikrometreyi ayarlamak suretiyle fiber ve ayna arasındaki mesafeyi artırılarak, iki parlak saçak arasındaki uzaklık, projeksiyon ünitesinde herhangi bir ek parça kullanılmadan mikron ölçeğine indirilebilir. Elde edilen görüntünün faz analizi, Tek Boyutlu Sürekli Dalgacık Dönüşümü ile gerçekleştirilir.","A fiber optic Lloyd's mirror assembly is investigated to obtain various optical interference patterns for the detection of three-dimensional shapes of rigid bodies. Two types of the fiber optic Lloyds systems are used in this work. The first one consists of a single mode optical fiber and a highly reflecting flat mirror to produce bright and dark strips. The second one is constructed by locating a single mode optical fiber in a v-groove, which is formed by two orthogonal flat mirrors to allow the genera- tion of square type interference patterns for the desired applications. The structured light patterns formed by these two fiber optic Lloyds techniques are projected onto three-dimensional objects. Fringe patterns are deformed due to the objecs surface topographies, which are captured by a digital CCD camera and are processed with the following signal processing techniques to accomplish their three-dimensional surface topographic maps: Fourier Transform Profilometry, Phase Stepping Profilometry, and Continuous Wavelet Transform Profilometry. The method is developed for extracting 3D height distribution of various objects at the micron scale with a resolution of 5 µm by elegantly interrogating the first fiber optic assembly to an optical microscope and a CCD camera. It is demonstrated that the proposed technique is quite suitable and practical to produce a structured light pattern with an adjustable frequency. By increasing the distance between the fiber and the mirror with a micrometer stage in the Lloys mirror assembly, the separation between the two bright fringes is lowered down to the micron scale without using any additional elements as part of the opti- cal projection unit. The phase analysis of the acquired image is carried out by One Dimensional Continuous Wavelet Transform."
Boğaziçi Üniversitesi,Fizik ve Fizik Mühendisliği = Physics and Physics Engineering,"Chmeleonlar, evrenin hızlanarak genişlemesinden sorumlu olduğu düşünülen karanlık enerji problemine yönelik ortaya atılan skaler alanlardan kaynaklı kuramsal parçacıklardır. Bu parçacıkların Güneş'in yüksek manyetik alana sahip iç bölgelerinde oluştuğu ve içinde yayıldıkları ortamla ortamın yoğunluğuna bağlı bir etkileşim gücüne sahip olduğu düşünülüyor. Chameleon'ların etkileşimini karakterize eden modeller iki farklı etkileşim kanalı öneriyorlar: yoğunluğa bağlı olarak doğrudan madde ile etkileşim ve Primakoff etkisi ile elektromanyetik alanlarla etkileşim. CAST deneyi chameleon'ların madde ile etkileşimlerini, Fabry-Perot ve Michelson girişimölçer tekniklerine dayalı optik-mekanik KWISP dedektörü ile araştırıyor. Bu tezde, CAST deneyinin deneysel araştırmalarının genel bir özeti ile başlayarak, karanlık enerji ve chameleon mekanizmasının teorik temelleri gözden geçirilecek. Ardın- dan, KWISP dedektörünün çalışma prensibi irdelenerek farklı uyarlamaları tanıtılacak. Aralık 2016'da alınan verilerin analizi detaylı olarak incelenip sonuçlar ortaya konacak. Son olarak, sonuçlardan yola çıkarak dedektörün geliştirilmesi için öneriler sunulacak.","Chameleons are hypothetical particles that are proposed as a scalar fi eld to account for the accelerated expansion of the universe, the so-called `dark energy problem'. They are proposed to be produced in the high magnetic fi eld regions inside the Sun and they propagate through or reflect from a medium with the interaction strength depending on the ambient density. The models which characterize the interaction of the chameleons provide two interaction channels: direct coupling to matter dependent on the density and coupling to electromagnetic fi eld by Primakof effect. CAST Experiment probes the coupling of chameleons with matter with opto-mechanical KWISP detector which is based on Fabry-Perot and Michelson interferometers. In this thesis, starting with an overview of the experimental search efforts of the CAST experiment, theoretical background of the dark energy and the chameleon mechanism will be provided. Then, the detection mechanism based on KWISP detector will be discussed and the versions of the detectors will be introduced. The analysis of the data which were taken on December 2016 will be explained in details and the results will be shown. In the end, results and plans for further improvement of the detector will be discussed."
