university,konu,tr,en
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Bu tezde, sipariş üzerine üretim yapan bir haddelenmiş alüminyum folyo ve levha/şerit mamul üreticisinde yapılan bilgisayar benzetim çalışması sunulmuştur. Fabrikanın sürekli döküm, soğuk hadde ve tavlama proseslerini içeren alt sistemi, kapasite artırım seçenekleri ve sipariş sıralama kurallarının seçilen üretim sistemi performans ölçütleri üzerindeki etkilerini incelemek üzere analiz edilmiştir. Üretim süresi, üretim içi stok seviyeleri, proses kullanım oranları ve sipariş gecikmesine ilişkin ölçütler, performans ölçütleri olarak seçilmiştir. Bu performans kriterlerine dayanarak, talepleri karşılamak, proses yüklerini dengelemek ve proses içi stok seviyelerini kontrol altında tutabilmek amacıyla kapasite artırım seçenekleri ve sıralama kuralları değerlendirilmiştir. Ek olarak, şu anki talep seviyesinde fazla üretim kapasitesine sahip kapasite artırım seçeneğinde değişik talep seviyeleri denenmiştir. İki benzetim modeli kurulmuştur. Bir tanesi yalnızca sürekli döküm prosesini çalışabilmeği, diğer model seçilen alt sistemde kapasite artırım seçeneklerini ve sıralama kurallarınınkarşılaştırılmasını amaçlamaktadır. Gerçek sistemin işletim özellikleri ve geçmiş veriler model kurma ve doğrulama amacıyla analiz edilmiştir. Sonuçların istatiksel analizinde varsayns analizi yöntemi kullanılmıştır. Herbir kapasite artırım seçeneğinde performans ölçütlerinin gözlenen değerleri, sıralama kurallarının sebep olabileceği önemli farklılaşmaları belirleyebilmek için test edilmiştir. Kapasite artırım seçeneklerinin deney sonuçları sunulup, yukarıda verilen amaçlar doğrultusunda tartışılmıştır. Son olarak, ileriki çalışmalar için öneriler yapılmıştır. Anahtar Kelimeler: Haddelenmiş Yassı Metal Mamul, Benzetim, Kapasite Planlama, Sıralama Kuralları. vı","In this thesis, a computer simulation study performed in a make-to-order producer of flat rolled aluminum foil and sheet/strip products is presented. A subsystem of the factory consisting of continuous casting, cold-rolling and annealing processes has been analyzed to investigate the effects of various capacity expansion alternatives and order sequencing rules on the selected performance measures of the production system. The performance measures of concern are flow time, work-in-process levels, utilization of the processes, and tardiness related measures. Based on these performance criteria, the capacity expansion alternatives and sequencing rules have been evaluated with the objectives of satisfying the demand, balancing the process loads, and keeping the work-in- process inventory under control. In addition, various levels of increase in demand have been tried in a capacity expansion alternative that has excess production capacity under current demand. mTwo simulation models have been developed, a combined continuous and discrete-event model for studying the continuous casting process only, and a pure discrete-event model for comparing various capacity expansion alternatives and sequencing rules in the subsystem of concern. Operational characteristics of the real system and past data have been analyzed extensively for modelling and validation purposes. Analysis of variance (ANOVA) has been used for statistical analysis of the results. Within each capacity expansion alternative, observed values of performance measures have been tested to detect significant differences caused by the sequencing rules. Results of the experiment for each capacity expansion alternative are presented and discussed on the basis of objectives given above, and recommendations for the future work are made. Keywords: Flat Rolled Metal Production, Combined Simulation, Capacity Planning, Sequencing Rules."
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"ÖZ BROILER ÜRETİCİLERİNİN ÜRETİM PLANLAMA VE KONTROLÜ İÇİN BİR KARAR DESTEK SİSTEMİ Boyar, Ercan Yüksek Lisans, Endüstri Mühendisliği Bölümü, Tez Yöneticisi: Doç. Dr. Tayyar Şen Eylül 1997, 103 Sayfa Bu çalışmada, bir broiler üretici firmanın üretim müdürüne üretim planlama problemleri gibi taktik seviyede karşılaşılan yan yapısal problemlerde yardımcı olmak ve üretim aktivitelerini kontrol etmekte kullanabilecekleri bir araç sağlamak için bir özel karar destek sistemi tasarlanmıştır. Geliştirilmiş sistem, üretim kontrol ve planlama olmak üzere kullanımı kolay iki altsistem içermektedir. Üretim kontrol altsistemi ilişkisel veritabam ve raporlar ve istatistikleri içeren modellerden ulumaktadır. Bu altsistem üretim performanslarım grafiksel görüntü ve raporlama yöntemleri ile kullanıcıya sağlamakta ve üretim verilerinin kontrolüne imkan vermektedir. Diğer taraftan, üretim planlama altsistemi geleceği tahmin ve simulasyon olarak iki temelmodellemeden oluşmaktadır. Bu iki temel parça gelecek üretim seviyelerinin tahmin edilmesini sağlamaktadır. Standart IBM uyumlu kişisel bilgisayarlarda Windows 95 ortamında çalıştırılan Microsoft Access 2.0. program geliştirme yazılımı kullanılarak oluşturulan kullanımı kolay menüler sayesinde verilerin girilmesi, modellerin çalıştırılması ve çıktıların alınması sağlanmıştır. Ayrıca, tez karar destek sisteminin özel bir durum için uygulaması yapılmış ve yaklaşımın ve elde edilen sonuçların analizi ve tartışılması ile tamamlanmıştır. Anahtar Kelimeler: karar destek sistemi, üretim planlama ve kontrol, geleceği tahmin, simulasyon, broiler üretimi. vi","ABSTRACT A DECISION SUPPORT SYSTEM FOR PRODUCTION PLANNING AND CONTROL FOR A BROILER PRODUCER Boyar, Ercan M.S., Department of Industrial Engineering, Supervisor: Assoc. Prof. Dr. Tayyar Şen September 1997, 103 Pages In this study, a specific decision support system (DSS) is designed to help production manager of a broiler producer firm in the semi-structured problems encountered at tactical level, such as the production planning problem, and also to provide a tool to control the production activities. The developed system involves two subsystems with a user friendly interface for production control and production planning. Production control subsystem is composed of a relational database and a model base with reports and queries for statistics analysis. This subsystem provides graphical utilities and reports about production performances and enables the control of the production data. On the other hand, production planning subsystem consists of model base components such as forecasting and IIIsimulation. These two main components are designed to provide support in the estimation of future production levels. User interface menus incorporates for inputting the data, executing the models and obtaining the outputs, which are designed using Microsoft Access 2.0. as the shell on Windows 95 platform to be run on IBM compatible PC's. The thesis also includes an implementation of a specific case using the DSS and discussion and conclusion of the approach and results obtained. Key words: decision support systems, production planning and control, forecasting, simulation, broiler production. IV"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"öz İSTANBUL MENKUL KIYMETLER BORSASINDA PORTFÖY YÖNETİMİ ÜZERİNDE ENFLASYONUN ETKİSİ TOY, Aliseydi Yüksek Lisans, Endüstri Mühendisliği Bölümü Tez Yöneticisi: Yard. Doç. Dr. Sibel GÜVEN Yardımcı Tez Yöneticisi: Doç. Dr. Yasemin SERÎN Haziran 1997,103 sayfa Bu çalışmada Markowitz ve Sharpe portföy yönetim modelleri, Eylül 1996 itibari ile İstanbul Menkul Kıymetler Borsası'nda işlem gören hisse senetleri üzerinde, i) enflasyonun sabit ve ü) enflasyonun değişken olduğu varsayılarak uygulanmıştır. Her iki varsayım sonucu elde edilen portföyler sunulmuş ve bu portföyler karşılaştırılarak enflasyonu değişken kabul eden portföyün getiri ve risk açısından diğerinden daha iyi olduğu bulunmuştur. Ayrıca, değişken enflasyon altoda Markowitz Model kullanılarak, portföy yenileme süresi ampirik olarak bulunmaya çalışılmıştır. Sonuçlar, portföy yenileme süresi hakkında bir çıkarım yapılamayacağını göstermiştir.Anahtar Kelimeler: Portföy Seçimi, Enflasyon, Markowitz Modeli, Sharpe Modeli, Portföy Yenilemesi","ABSTRACT ANALYSIS OF THE EFFECT OF INFLATION ON PORTFOLIO MANAGEMENT IN ISTANBUL STOCK EXCHANGE TOY, Aliseydi M.S., Department of Industrial Engineering Supervisor: Assist. Prof. Dr. Sibel GÜVEN Co-supervisor: Assoc. Prof. Dr. Yasemin SERIN June 1997, 103 pages In this study, Markowitz and Sharpe portfolio models are applied to the securities traded in ISE as of September 1996 by assuming i) inflation rate is constant and ii) inflation rate is variable. The portfolios obtained under these assumptions are presented and compared. The one taking inflation as variable is found to be superior over the other in terms of return and risk. Using Markowitz Model and assuming variable inflation, renewal frequency of the portfolio is tried to be determined empirically. The results showed that no conclusion can be obtained regarding the renewal frequency. IllKeywords : Portfolio Selection, Inflation, Markowitz Model, Sharpe Model, Portfolio Renewal IV"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"oz TEK OYA ROTA PROBLEMİ İÇİN KENDİNİ DÜZENLEYEN SİNİR AĞLARI YAKLAŞIMI Soylu, Mustafa Yüksek Lisans, Endüstri Mühendisliği Bölümü Tez Yöneticisi: Doç. Dr. Nur Evin özdemirel Ortak Tez Yöneticisi: Doç. Dr. Sinan Kayalıgil Ekim 1997, 124 sayfa Bu araştırmada, Otomatik Yönlendirilen Araç (OYA) rota probleminin özel bir şekli incelenmiştir. Amaç, birçok malzeme taşıma isteğini yerine getirmek zorunda olan tek, serbest dolaşan bir OYA için en kısa turu bulmaktır. Bu problem, gerçekte, NP-tamam olduğu bilinen Bakışımsız Gezgin Satıcı Problemine (BGSP) benzemektedir. Problemi çözmek için, Kohonen'in kendini düzenleyen nitelik eşlemlerini temel alan bir yapay sinir ağı algoritması önerilmiştir. Algoritmada, bazı yeni niteliklere ek olarak, kendini düzenleyen eşlemlerin temel niteliklerinde OYA rota problemi için özel olarak tasarlanmış bazı değişiklikler de ortaya konulmuştur. Algoritmanın performansı, çeşitli parametre değerleri altoda, farklı iş yerleşim kalıplan ve problem büyüklükleri için test edilmiş ve en iyi çözüm ve en yakın komşu kuralıyla karşılaştınlmıştır. Hem çözüm kalitesi, hem de hesaplama süresi bakımından ümit verici sonuçlar elde edilmiştir. Anahtar Kelimeler: OYA Rota, Kendini Düzenleyen Eşlemler, Yapay Sinir Ağlan, Bakışımsız Gezgin Satıcı Problemi. IV","ABSTRACT SELF-ORGANIZING NEURAL NETWORK APPROACH FOR THE SINGLE AGV ROUTING PROBLEM Soylu, Mustafa M. S., Department of Industrial Engineering Supervisor: Assoc. Prof. Dr. Nur Evin Özdemirel Co-supervisor: Assoc. Prof. Dr. Sinan Kayalygil October 1997, 124 pages In this research, a special form of Automated Guided Vehicle (AGV) routing problem is investigated. The objective is to find the shortest tour for a single, free- ranging AGV that has to carry out multiple move requests. This problem is in fact similar to the Asymmetric Traveling Salesman Problem (ATSP) which is known to be NP-complete. An artificial neural network algorithm based on Kohonen's self- organizing feature maps is proposed to solve the problem. Some new features are introduced in the algorithm together with several improvements on the basic features of self-organizing maps designed specifically for the AGV routing problem. Performance of the algorithm is tested under various parameter settings for different job layout patterns and problems sizes, and compared with the optimal solution and the nearest neighbor rule. Promising results are obtained in terms of solution quality and computation time. Keywords: AGV Routing, Self-Organizing Maps, Artificial Neural Networks, Asymmetric Traveling Salesman Problem. m"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"öz ÖZEL BİR HASTANEDEKİ KENDİNİ YÖNETEN BİR TAKIMIN PERFORMANS DEĞERLENDİRMESİ İÇİN KALİTE BİLGİ SİSTEMİ TASARIMI ELMASYAZAR, Esin Yüksek Lisans Tezi, Endüstri Mühendisliği Tez Yöneticisi: Yrd. Doç. Dr. Gülser KOKSAL Ortak Tez Yöneticisi: Doç. Dr. Nur Evin ÖZDEMİREL December 1997, 192 sayfa Bu çalışmada, özel bir hastanenin Toplam Kalite Yönetimi faaliyetlerini desteklemek amacıyla, genel olarak hastane için, özel olarak da kendini yöneten bir takım için kavramsal bir kalite bilgi sistemi modeli geliştirilmiştir. Hastanede gerçekleştirilen kalite fonksiyonları ve etkinlikleri analiz edilmiştir. Toplam Kalite Yönetimi ve Kendini Yöneten Takım uygulamalarıyla ilgili olarak kalite bilgisi gereksinimleri analizinden sonra, bilgi akışları ve bilgi depolanması gereksinimleri belirlenmiş ve tüm hastane için kavramsal bir kalite bilgi sistemi modeli önerilmiştir. Bu model, kendini yöneten takımların etkinliklerini destekleyecek şekilde genişletilmiştir. Ek olarak, kendini yöneten takımın performans değerlendirmesi fonksiyonu için bir kalite bilgi sistemi modülü tasarlanmıştır. Anahtar Sözcükler: Kalite Bilgi Sistemi, Toplam Kalite Yönetimi, kendini yöneten takım, sağlık sistemleri İV","ABSTRACT QUALITY INFORMATION SYSTEM DESIGN FOR PERFORMANCE APPRAISAL OF A SELF-DIRECTED TEAM IN A PRIVATE HOSPITAL ELMASYAZAR, Esin M.S., Department of Industrial Engineering Supervisor: Asst. Prof. Dr. Gülser KOKSAL Co-Supervisor: Assoc. Prof. Dr. Nur Evin ÖZDEMİREL December 1997, 192 pages In this study, a conceptual Quality Information System model for a private hospital is developed in order to support Total Quality Management efforts of the Hospital in general, and of a self-directed team in particular. For this purpose, Quality functions and activities currently performed in the hospital are analyzed. After a requirements analysis for quality information concerning Total Quality Management and self-directed team applications, information flows and data storage needs are determined, and a conceptual Quality Information System Model is proposed for the entire Hospital. The model is extended to support quality activities of self-directed teams. In addition, a quality information system module is designed at an operational level to support performance appraisal activities of the selected team. Key Words: Quality Information System, Total Quality Management, self-directed team, health care systems 111"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"ÖZ "" TURİSTİK KURULUŞLAR İÇİN BİR PERFORMANS ÖLÇÜMÜ MODELİ VE BİR UYGULAMA "" KONT, Sami Yüksek Lisans, Endüstri Mühendisliği Bölümü Tez Yöneticisi : Doç. Dr. Erol SAYIN Eylül 1997, 155 Sayfa Şu anda Türkiye'de konaklama kuruluşlarının performansı konusunda veri eksikliği yöneticilerin yaptığı işler hakkındaki bilgiyi geçmiş yıllarla karşılaştırarak ve bütçe artı eğilimlerini izleyerek edinmeye zorluyor. Bu çerçevede turistik kuruluşlar için her işletmenin özel niteliklerini dikkate alan ve aynı zamanda bilgi fazlalığını önleyen bir genel performans modeli önerilmiştir. Performans modelinin bir yumuşak sistemi olarak modellenmesi ise hizmet endüstrisinin yoğun insan faktörünü içermesi düşüncesine dayanır. Uygulanan örnek modellenme, esneklik ve devir yaklaşımı öğrenme yeteneğini sağlar. Direktifler çok kriterli performans değerlendirme yaklaşımları aracılığıyla yapılıyor ( Dengeli puan kartı, ilgili kişilerin istekleri, büyüme veya verimlilik stratejileri ) ve ayrıca organizasyon seviyesi dikkate alınarak önerilir.Yöneticilerin tanıdığı ve kolay anlaşılır, zengin bilgi veren arayüzüne sahip olan bir yazılımın kabuledilebilirlik ve kullanılabilirlik ihtimalini yükselttiği düşünülmektedir. Anahtar kelimeler: Performans ölçümü, konaklama endüstrisi, yumuşak sistemler,dengeli puan kartı.","ABSTRACT 'A GENERIC PERFORMANCE MEASUREMENT MODEL FOR TOURISTIC ENTERPRISES AND AN IMPLEMENTATION"" KONT, Sami M. S., Department of Industrial Engineering Assoc. Prof. Dr. Erol SAYIN December 1997, 155 pages Lack of performance data about hospitality enterprises in Turkey at present confines managers to obtain precious feedback about their work through comparison against past performance, budgets and observation of trends. In this context a generic performance measurement model for touristic enterprises is proposed, which allows for each business unit's unique characteristics and prevents information overload. Modeling the measurement model as a soft system takes account of the high human factor content of service industries. The adapted prototype approach supplies flexibility and the life cycle approach learning ability. Guidelines are given by means of the inclusion of multi-criteria performance evaluation approaches (Balanced Scorecard, stakeholders' interests, growth versus productivity strategies) and attention to organizational level. The likelihood of acceptance and usage is thought to be increased by designing software that is both (probably) familiar to most managers and equipped with an easy-to-understand, information-rich user interface. Keywords: performance measurement, hospitality industry, soft systems, balanced scorecard 111"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"oz bir deneysel esnek imalat sisteminin BAZI İŞLETİM PROBLEMLERİNİN İNCELENMESİ ÖZTÜRK, Oytun Yüksek Lisans, Endüstri Mühendisliği Bölümü Tez Yöneticisi: Doç. Dr. Sinan KAYALIGİL Ocak 1997, 126 sayfa Bu çalışmada, Orta Doğu Teknik Üniversitesi Makina Mühendisliği Bölümünde bulunan METUCIM laboratuvarının bazı işletim problemleri incelenmiştir. Deneysel EİS, düşük kapasiteli Bilgisayar Nümerik Kontrollü torna ve freze ile robotlarından oluşmaktadır. İki makina, dönüşlü konveyor ile desteklenmektedir. Çalışma boyunca, ağırlıklı tehir, temel başaran ölçütü olarak seçilmiştir. Parça tipi seçimi problemi için takım yaklaşımlı bir sezgisel metot önerilmiştir ve başarımı parça yaklaşımlı bir sezgisel metotla karşılaştırılmıştır. Parça yükleme sıralaması ve çizelgeleme problemleri için üç yükleme kuralı, üç sıralama kuralı incelenmiştir. Bunlardan başka, takım çakışmasının, sistem başarımına etkisini görmek için az çakışmalı ve çok çakışmalı durumlara uygun gelen iki takım planı kullanılmıştır. Sezgisel metotları, yükleme kurallarını, sıralama kurallarım ve takım planlarım faktör seçerek bilgisayar benzetimli bir deney tasarlanmıştır. Sonuçlar ve tartışmaları sunulmuştur. Anahtar kelimeler: Esnek İmalat Sistemi, Parça Tipi Seçimi, Parça Yükleme Sıralaması, Çizelgeleme, Bilgisayarlı Benzetim iv","ABSTRACT INVESTIGATION OF SOME OPERATIONAL PROBLEMS OF AN EXPERIMENTAL FLEXIBLE MANUFACTURING SYSTEM ÖZTÜRK, Oytun M.S., Deparment of Industrial Engineering Supervisor: Assoc. Prof. Dr. Sinan KAYALIGİL January 1997, 126 pages In this study, some of the operating problems of METUCIM laboratory, which is located in the Mechanical Engineering Department of Middle East Technical University are analyzed. The experimental FMS consists of downscaled CNC turning and milling machines, and their robots. Both machines are served by a circulating conveyor. Weighted tardiness is chosen as the main performance measure throughout this study. For part type selection problem, a tool-based heuristic is proposed and its performance is compared with a part-based heuristic. Three releasing and three dispatching rules are investigated for the solutions of part input sequencing and part scheduling problems. Moreover, to see the effects of tool overlapping on the performance of environment, two tooling schemes, which correspond to high tool overlapping and low tool overlapping, are used. Choosing heuristics, releasing rules, dispatching rules and tooling schemes as factors, a computer simulation experiment is designed. Results and their discussions are also presented. Keywords: Flexible Manufacturing System, Part Type Selection, Part Input Sequencing, Part Scheduling, Computer Simulation. iii"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"öz Eğitman, Alpay Yüksek Lisans, Endüstri Mühendisliği Bölümü Tez Yöneticisi: Yrd. Prof. Dr. Gülser Koksal Eylül 1997, 79 sayfa Orta Doğu Teknik Üniversitesi Endüstri Mühendisliği Bölümünün eğitim kalitesinin iyileştirilmesi için bir Kalite İşlev Konuşlandırma (KİK) yaklaşımı sunulmuştur. Endüstri Mühendisliği eğitiminin başlıca sözsahipleri, öğrenciler, öğretim elemanları ve öğrencilerin gelecekteki işverenleri olarak alınmıştır. Bu grupların bir Endüstri Mühendisliği mezunundan olan beklentileri, bu gruplarla yapılan görüşmeler ve anketler sonucu bulunmuştur. Bulunan beklentiler, Analitik Hiyerarşi Sürecine (AHS) dayalı bir yaklaşımla ağırlıklandırılmıştır. Sözsahibi beklentilerini karşılayabilmek için belli başlı eğitim tasarım gereksinimleri belirlenmiştir. Son olarak, sonuçlar ve gelecekteki çalışmalar için planlar sunulmuştur. Anahtar Sözcükler: Kalite işlev konuşlandırma, kalite evi, analitik hiyerarşi süreci, endüstri mühendisliği eğitimi. iv","ABSTRACTEğitman, Alpay M.S., Department of Industrial Engineering Supervisor: Assist. Prof. Dr. Gülser Koksal September 1997, 79 pages A Quality Function Deployment (QFD) approach to improve industrial engineering (IE) education quality at the Middle East Technical University (METU) is presented. The major stakeholders of IE education are taken as students, faculty members and future employers of the students. Requirements of these groups from an IE graduate are found by surveys and interviews with them. These requirements are prioritized by an approach based on Analytical Hierarchy Process (AHP). Main education design requirements are identified to meet the stakeholders' requirements. Finally, the results and plans for future studies are given. Key Words: Quality function deployment, house of quality, analytical hierarchy process, industrial engineering education. m"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"oz TÜRK TRAKTÖR FABRİKASINDA ÜRETİM PLANLAMA VE SATIN ALMA AKTİVİTELERİ İÇİN BİR KARAR DESTEK SİSTEMİ GÜMÜŞ, Aykut Yüksek Lisans, Endüstri Mühendisliği Bölümü, Tez Yöneticisi: Doç. Dr. Tayyar ŞEN Haziran, 1997,213 Sayfa Bu çalışmada, Türk Traktör Fabrikası Üretim Planlama ve Kontrol Bölümü ve Satın Alma Bölümü için özel bir karar destek sistemi tasarlanmış ve geliştirilmiştir. Geliştirilen sistem kullanıcı dostu bilgi giriş ve sorgulama arabirimli üç ana program içermektedir. Sistem şu karar verme alanlarında destek vermek üzere tasarlanmıştır; İşgücü Gereksinimi Planlaması, Tezgah Planlaması ve ithal Parça Planlaması. Mevcut sistemin detaylı analizi yapılmış ve standard IBM uyumlu bir kişisel bilgisayarda Microsoft Access program geliştirme yazılımı olarak kullanılmıştır. Geliştirilen programın temelleri, örnek rapor vekullanıcı ekranlarına ek olarak, programın kullanıma sunulmasıyla alınacak destek senaryoları, fayda ve yükleri tartışılmıştır. Anahtar Kelimeler: karar destek sistemi, özel karar destek sistemi, üretim planlama ve kontrol, satın alma vı","ABSTRACT A DECISION SUPPORT SYSTEM FOR PRODUCTION PLANNING AND PURCHASING ACTIVITIES IN TÜRK TRAKTÖR FABRİKASI GÜMÜŞ, Aykut M.S., Department of Industrial Engineering, Supervisor: Assoc. Dr. Tayyar ŞEN June, 1997, 213 Pages In this study, a specific decision support system is designed and developed for Production Planning and Control Department and Purchasing Department of Türk Traktör Fabrikası. The developed system involves three modules with user friendly interface for data input and query. The system is designed to provide support in the following fields of decision making; Manpower Requirement Planning, Machine Planning, and Imported Items Planning. A detailed analysis of the existing system is conducted and Microsoft Access is used as the development software on an IBM compatible PC. Discussions about the scenarios of getting support, cost and benefits of iiiimplementing the system are also presented in addition to basics, sample reports and the user interface of the developed program. Key words: decision support systems, specific decision support systems, production planning and control, purchasing IV"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"öz Erbaşı, Aybar Yüksek Lisans, Endüstri Mühendisliği Bölümü Tez Yönetcisi: Doç. Dr. Canan Sepil Ocak 1997, 124 sayfa Siparişe yönelik üretilen büyük ürünlerin projelerinde, stoklanabilir kaynakların yönetimi birçok ticari proje yönetim paketi tarafından çeşitli kaynak ayarlama teknikleri kullanarak kolayca sağlanabilmektedir. Ancak bu paketler çoğunlukla stoklanamayan kaynakların yönetimini dikkate almazlar. Bu çalışmada, hem proje hem de ihtiyaç duyulan malzemelerin çizelgelemesini Kritik Yörünge Metodu (CPM) ve Malzeme İhtiyaç Planlaması (MRP) tekniklerim birleştirerek sağlayan bir metod geliştirilmiştir. Daha soma, bu metodu temel alan ve ticari bir proje yönetim programıyla ilişkili çalışan bir yazılım paketi geliştirilmiştir. Proje ve malzeme yönetimlerinin birleşimini tam anlamıyla sağlayabilmek için, geliştirilen programda ayrıca sipariş partilerinin oluşturulmasına yönelik çeşitli hesaplamalar kullanılmıştır. Anahtar Kelimeler: Proje Yönetimi, Malzeme Yönetimi, Sipariş Partilerinin Oluşturulması. iv","ABSTRACT INTEGRATION OF PROJECT AND MATERIALS MANAGEMENT Erbaşı, Aybar M.S., Department of Industrial Engineering Supervisor Assoc. Prof. Dr. Canan Sepil January 1997, 124 pages In projects of large make to order products, the management of non- storable resources can easily be provided by many commercial project management packages by using various resource leveling techniques. However, these packages mostly ignore the management of storable resources. In this thesis, a heuristic scheduling procedure that integrates scheduling of both the project and needed storable resources by combining the Critical Path Method (CPM) and Material Requirements Planning (MRP) techniques is improved and implemented in a software package. This package runs with a commercial project management software interactively and provides the full integration of project and materials management by employing various lot sizing algorithms. Keywords: Project Management, Materials Management, Lot Sizing. Ill"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"oz AKIM ATELYESİNDE TOPLAM TAMAMLANMA ZAMANINI AZALTAN YAKLAŞIK BİR METOT Uslu Başaran, Ayşe Gülçin Yüksek Lisans, Endüstri Mühendisliği Bölümü Tez Yöneticisi: Prof. Dr. Ömer Kırca Ocak 1996, 51 sayfa Bu tez, çok aşamalı bir akım atelyesi ortamında işlerin toplam ağırlıklı bitiş zamanlarım en aza indirmek amacıyla sıralanması problemini inceler. Bu amaçla ilk olarak daha önceki araştırmalar gözden geçirilir. Daha sonra değişik sıralama kuralları kullanılarak bir algoritma geliştirilmiştir. Sunulan çözüm yöntemi, bir alt ve üst sınırlama metoduyla ve bir başka algoritmayla karşılaştırılmalı değerlendirilerek tartışılmıştır. İşlemsel sonuçlar algoritmanın etkinliğini ve diğer bilinen yöntemlere üstünlüğünü göstermiştir. Anahtar kelimeler: Akım atelyesi, ağırlıklı tamamlanma zamanı, yaklaşık metot. IVTo my mother and my father","ABSTRACT A HEURISTIC FOR FLOWSHOPS WITH TOTAL FLOW TIME MINIMIZATION Uslu Başaran, Ayşe Gülçin M.S., Department of Industrial Engineering Supervisor: Prof. Dr. Ömer Kırca January 1996, 51 pages This thesis analyzes the problem of scheduling the jobs at a multistage flowshop environment with the aim of minimizing the total weighted flow time. For this purpose firstly previous research is investigated. Then a heuristic is developed by using different sequencing rules. A comparative evaluation of the proposed solution procedure with a optimizing branch and bound algorithm and another heuristic are discussed. Computational results show the efficiency of the algorithm and superiority to the known heuristic. Keywords: Flowshop scheduling, weighted flow time, heuristic. m"
Orta Doğu Teknik Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Birçok projede, sermaye çeşitli dış kaynaklardan elde edilir ve harcanacak miktar sınırlıdır. Ayrıca, tamamlanan işler karşılığında elde edilen hakedişler, sermaye miktarım arttırmaktadır. Şimdiye kadar yapılan pek çok çalışmada, nakit akışlarının olay zamanlarında gerçekleştiği varsayılmıştır. Bu çalışmada, nakit girişlerinin ay sonlarında gerçekleştiği varsayılmaktadır. Nakit çıkışlarının gerçekleşme zamanına ilişkin iki ayrı varsayımda bulunulmuştur. İlk varsayıma göre, her bir iş için giderlerin tamamı işin başlama zamanında ödenmektedir. Diğer varsayım, giderlerin %50'sinin işe başlama zamanında, kalan miktarın ise işin tamamlanma zamanında ödenmesi şeklindedir. Nakit kısıtlı proje çizelgelemesi probleminin çözümü için altı farklı sezgisel öncelik kuralı, tek geçişli ileriye doğru çizelgeleme algoritmasında uygulanmıştır. Deney tasannu kuralları kullanılarak, bu yöntemler test edilmiştir. Çeşitli proje karakteristikleri göz önünde bulundurularak her bir sezgisel yöntem için regresyon analizi yapılmış ve performansları karşılaştırılmıştır. Anahtar Kelimeler: Proje Çizelgeleme, Sezgisel Yaklaşım Yöntemleri, Deney Tasarımı iv","In many project environments, the funding is obtained from external sources which often place limits on the amount of capital expended. In addition, the available capital is increased as progress payments are received as project activities are completed. In several previous studies cashflows were assumed to occur at event times. In this study, it is assumed that cash inflows (progress payments) occur at the end of months. Two different assumptions are considered for cash outflows, that the cost are paid at the start time of the activity as the first assumption and 50% of the costs are paid at the start and 50% at the end of the activity, as the second assumption. For the solution of the capital constrained project scheduling problem, six heuristic priority rules are presented and embedded in a forward scheduling algorithm. The performance of these heuristics are tested by using experimental design principles. A multiple regression analysis is performed for each heuristic by considering several project characteristics. Key words: Project Scheduling, Heuristics, Experimental Design 111"
