university,konu,tr,en
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Doz Yoğunluk Ayarlı Radyoterapi (DYAR), bir lineer hızlandırıcı ve ışın yönlendirici kullanarak hastaya farklı açılardan radyasyon ışınları veren kanser tedavi yöntemidir. DYAR tedavi planlamasının yaprak dizilim optimizasyonu aşamasında, ışın profil matrisleri uygulanabilir altmatrislere ve onların ilişkili yoğunluklarına ayrıştırılır. DYAR tedavi planlamasında kullanılan ışın yönlendiriciler fiziksel özelliklerine bağlı olarak farklı altmatrisler oluştururlar. Bu sebeple farklı ışın yönlendirici teknolojilerinin tedavi verimlilliklerinin kıyaslanması oldukça önemlidir. Bu tezde ardışıklık, çakışma ve dikdörtgensel kısıtların farklı kombinasyonları altında; normal, döner başlıklı ve çift katmanlı çok yapraklı ışın yönlendiricilerinin ve sanal serbest ışın yönlendiricisinin tedavi verimlilikleri kıyaslanmıştır. Toplam ışın gönderim süresinin enküçüklendiği problem, büyük çaplı lineer programlama modeli olarak oluşturulmuştur. Problemin boyutlarıyla başa çıkmak için sütun türetme tekniğini kullanılmıştır. Genel bir ana problem yapısı olmasına rağmen, altproblem yapısı kullanılan ışın yönlendirici teknolojisine bağlı olarak değiştiğinden her bir altproblem ayrı olarak modellenip çözülmüştür. Önerilen çözüm tekniği klinik problem örnekleri üzerinde test edilmiştr. Sonuçlar toplam ışın gönderim süresi açısından farklı ışın yönlendiricilerinin sıralamasını ortaya çıkarmıştır. Beklendiği gibi en kısa ışın gönderim süresi sanal serbest ışın yönlendiricisi tarafından bulunmuştur. Çift katmanlı çok yapraklı ışın yönlendiricisi de yaklaşık olarak sanal serbest ışın yönlendiricisi kadar iyi sonuçlar vermektedirler. Buna karşılık, sadece dikdörtgensel şekiller oluşturabilen ışın yönlendiricilerin çok uzun ışın gönderim süreleri verdiği gözlemlenmiştir.","Intensity Modulated Radiation Therapy (IMRT) is a form of cancer treatment which delivers radiation beams to the patient from several directions by using a linear accelerator and a collimator. At the leaf sequencing optimization step of the IMRT treatment planning, the intensity matrices are decomposed into a set of deliverable apertures and their associated intensities. Collimator systems used in IMRT can form different geometric shapes of apertures depending on their physical capabilities. Hence, comparing the delivery efficiency of different collimator technologies is important to determine the value added by the different technologies. In this thesis, we compare the efficiency of using regular, rotating and dual multileaf collimator (MLC) systems under different combinations of consecutiveness, interdigitation and rectangular constraints and a virtual freeform collimator. We formulate the problem of minimizing total beam-on time (BOT) as a large-scale linear programming problem. To deal with its dimensionality, we propose a column generation approach. Although there exists a general master problem structure, subproblem depends on the used collimator system technology. Therefore, we model each subproblem individually and apply a different solution method to each of them. We test our approach on a set of clinical problem instances. Our results indicate that the dual MLC under consecutiveness constraint yields very similar beam-on time as a virtual freeform collimator which can form any possible segment shape by opening or closing each bixel independently. Our approach provides a ranking between other collimator technologies in terms of their delivery efficiencies. %Our results indicate a ranking between collimator technologies in terms of their treatment BOT values. The minimum BOT results are obtained by freeform collimator as expected. The dual MLC under consecutiveness constraint acts almost as well as the freeform collimator. On the other hand, collimators that can only form rectangular shapes yield very high BOT results."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Bu tez çalışmasında, iki farklı tedarik zinciri modelini inceledik. İlk modelde, bir depo ve iki perakendeciden oluşan merkezi bir tedarik zinciri modeli geliştirdik. Bu modelimizde, depo ürün belirsizliği ile karşılaşmaktadır. Periyodun başında, perakendeciler ilk tahmin değerlerine göre depodan ürünleri sipariş ederler, depo tedarik için ürünleri hazırlamaya başlar. Fakat, elindeki envanter toplam siparişi karşılamaya yetmiyorsa, o miktarı perakendecilere paylaştıracaktır. Perakendeciler ise ürünleri aldıktan sonra rassal olan müşteri talepleri karşılamaya başlarlar ve periyot sonunda envanter maliyetleri ortaya çıkar. Bu modeldeki amacımız, toplam beklenen sistem maliyetini en aza çekecek toplam optimum sipariş miktarını bulmaktır. Bu doğrultuda, öncelikle toplam sistem maliyeti ve optimum sipariş miktarını hesaplamak için formüller sunduk. Optimum sipariş miktarı formülü ancak nümerik olarak çözülebildiğinden, sonuçlar ve verimliliğini nümerik analiz kısmında tartıştık. İkinci modelimizde ise merkezi olmayan, birbirlerine toptan satış kontratı ile bağlı olan bir üretici ve bir perakendeciden oluşan bir tedarik zinciri düşündük. Üreticimiz yine ürün belirsizliğine ve perakendecimiz ise talep güncelleme hakkına sahiptir. Bunlara göre, dönemin başında üretici perakendecinin sipariş miktarını almadan ön üretime başlar. Perakendeci tahmin güncellemesini yaptıktan sonra toplam siparişini üreticiye bildirir. Ön üretim miktarı siparişi karşılıyorsa üretici bu miktarı gönderir fakat bu yeterli değilse kalan miktarı, toptan satış kontratlarına göre, dış kaynaklı tedarik etmek ve perakendeciye teslim etmek zorundadır. Bu model için amaçlarımız, perakendeci için optimum sipariş miktarını bulmak, üretici için ön üretim miktarını bulmak ve toptan satış fiyatını bulmaktır. Bunları dikkate alarak, öncelikle perakendeci için açık bir formül bulduk. Üretici için bulduğumuz formül ise sadece nümerik olarak incelenebilir bir formüldü ve bu toptan satış fiyatının açık şekilde bulunmasını da etkiledi. Modelimiz için sayısal bir analiz sunarak çeşitli sonuçlar elde ettik.","In this thesis, we analyze two supply chain models. In the first model, we develop a centralized supply chain consisting one warehouse and two retailers. The aim of this model is to find the total optimal order quantity for the warehouse. We assume that the warehouse faces yield uncertainty. At the beginning of the period, both retailers place orders and the warehouse starts supplying them. However, if there is not enough on hand inventory at the warehouse at the time of order, then it should allocate it to the retailers. After receiving units by the retailers, stochastic customer demand is observed and inventory costs are occurred. We develop and present a formula to calculate the total optimal order quantity that minimizes the total system cost and the formula can be solved in numerically; therefore we examine results in the numerical analysis section. In the second model, we consider a decentralized supply chain with one manufacturer and one retailer under a wholesale price contract. The goals of this model are to find the total order quantity for the retailer, the total advance production amount for manufacturer and the wholesale price. The manufacturer is subject to yield uncertainty. In addition, retailer can update its forecast after obtaining better information. At the beginning of the period, both of them agree on wholesale price and the manufacturer starts producing before receiving the retailer's order. When the retailer obtains forecast update, it gives total order quantity to the manufacturer. If advance production quantity is not sufficient to meet the retailer's total amount, then the manufacturer makes outsourcing for the remaining quantity. After receiving total units by the retailer, customer demand is satisfied with a retailer price and the market uncertainty is realized. We develop and present an explicit formula for the retailer's problem. The manufacturer's problem can only be solved in numerically and accordingly the wholesale price can. We also examine a numerical analysis for the model."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,,"The facility layout problem has usually been treated as a deterministic problem and uncertainty regarding the problem parameters has seldom been addressed. In this study, the aim is to investigate di erent ways of dealing with uncertainty to design a facility layout which attains robust and ecient performance under all possible scenarios. For this purpose, seven mathematical models based on the Quadratic Assignment Problem (QAP) formulation have been developed. These formulations cover alternative methodologies existing in stochastic and robust optimization literature such as minimizing maximum cost, expected cost, maximum regret and p-robustness as well as new approaches that combine them in di erent ways. The proposed models are solved using Genetic Algorithms (GA) incorporating operators and local improvement schemes that are specially selected and adapted for the models. As two of the models involve multiple objective functions, a Multi-Objective Evolutionary Algorithm (MOEA) has also been developed. Extensive numerical analysis enables us to compare the performance of these approaches in terms of robustness metrics and to gain important insights into ways of treating the uncertainty issue in facility layout problem."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Hızlı gelişen teknoloji ve taleplerdeki belirsizliklerden dolayı televizyon üretim sanayiinde ciddi riskler ortaya çıkmaktadır. Bu kapsamda talep, tedarik ve satış gibi farklı planlama süreçlerinin birbiri ile iletişimini sağlayan S&OP (Satış ve Operasyon Planlama) güçlü bir metot olarak görülebilir. Buradaki ana hedef karşılanmamış talepleri azaltırken kritik malzemeler açısından dengeli bir stok dağılımı sağlayabilmektir. Rekabet gücünü artırmaya yönelik olarak tasarlanan siparişlerde kapsamlı özelliştirmelere müsaade eden ve siparişe üretim yapılan bir iş modeli müşteriler açısından cazip olsa da planlama anlamında ciddi bir karmaşıya sebep olmaktadır. Bu çalışmada bir TV üreticisinin S&OP süreci için, daha verimli stok kompozisyonları elde ederken taleplerdeki belirsizliğin yönetilebilmesini sağlamayı hedefleyen stokastik programlama tabanlı bir matematik model önerilmektedir. Çalışma kapsamında S&OP ve stokastik programlama metotları hakkında genel bir bilgi verildikten sonra problem detaylı bir şekilde tanımlanmıştır ve ardından önerilen matematiksel model formulize edilmiştir. Stokastik programlamanın S&OP süreci üzerindeki etkisi televizyon üretimi alanında bir uygulama ile analiz edilmiştir.","Planning in TV manufacturing industry contains significant risks originating from rapid changing technology and high demand volatility. Within this scope, S&OP (Sales and Operations Planning) can be an enriching method for business plans via associating different levels of planning such as supply, demand and operational level planning. The main goal here is to prevent lost sales as much as possible while balancing inventories in terms of critical materials. For competitive business purposes, a make-to-order business model with mass customization allowance can be quite attractive for customers but in the meantime provokes planning complexity. In this study, we propose an S&OP model for a TV manufacturer in Turkey based on stochastic programming that will try to handle demand uncertainty while attaining better inventory compositions. After reviewing concepts of S&OP process and methods of stochastic programming, the planning problem is defined in detail followed by the formulation of optimization model. To inspect the effects of stochastic programming on S&OP process in TV manufacturing industry, a practical implementation from Vestel Electronics is analyzed."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Zamanın gösterimi işlem süresi ve verim açısından matematiksel programlamada en önemli konulardan biridir. Kesikli zaman gösterimi problemlerin çözüm süresini etkileyen pek çok sayıda ikili değişken içermektedir. Zamanın geleneksel eş uzunluklu aralıklar kullanılarak kesiklenmesi yerine, olay tabanlı gösterim uzun zaman planına sahip örnekler için önerilmektedir. Olay tabanlı yaklaşımda, olaylar dizgede değişiklik yaratan durumlardır ve matematiksel model bu olay noktalarına göre kurulur. Bu çalışmada ilk olarak iki yaklaşımın temel özelliklerini gözden geçirdik ve her iki yaklaşımın artı ve eksilerini özetledik. Daha sonra iki problemin olay tabanlı gösterimlenmesine odaklandık: kablosuz duygaç ağlarında yer seçimi-çizelgeleme ve rıhtım paylaştırma problemlemleri. Olay tabanlı gösterimi değişik problemlerde uygulamak üzere genelleştirmeye çalıştık ve geliştirmek için güçlendirici kısıtlar önerdik. Son olarak, modelleri olaylara göre ayrıştıran yeni bir dal-eder algoritması geliştirdik. Olağan gösterimin doğrusal program gevşetmesinden daha iyi olan bir sınır bulsa da, dal-eder algoritmasının başarımı sınırlıdır. Ayrıca iyi olurlu sonuçlar elde etmek için basit sezgisel yöntemler de önerdik. Deneylerimizde, her iki yaklaşımı bir karışık tam sayılı programlama çözücüsü ile çözerek karşılaştırdık ve dal-eder algoritmasının doğruluğunu sınadık. Deneylerimize göre, genel olarak olay tabanlı gösterim daha az çözüm süresine gereksinmektedir. Ancak, en iyi çözümü veren olay sayısını bulmak bilgisayısal anlamda çok emek isteyen bir iştir. Karar verici en iyi gösterimi her iki yaklaşımın artı ve eksilerini çözmek istediği problem özelinde karşılaştırarak seçmelidir.","Time representation is one of the most important issues in mathematical optimization in terms of computational time and efficiency. The discrete time formulation requires large number of binary variables which affects the solution time of the problems. Instead of relying on the traditional uniform discretization of the time horizon, the event-based formulations are proposed to deal with the instances that have a long horizon. In the event-based approach, events are the situations that cause a change in the system and mathematical model is constructed based on the events. In this study, first, we briefly review the main characteristics of the two approaches and outline their advantages and disadvantages. Then, we focus on the event-based formulations of the two problems: location and scheduling problem (LASP) in wireless sensor networks (WSN) and berth allocation problem (BAP). We try to generalize the event-based formulations for different types of problems. In order to enhance the event-based formulations, we strengthen the constraints. Finally, we propose a branch and price algorithm by decomposing the models based on events. Although it provides bounds, which are better than the linear programming relaxation of original formulation, the branch and price algorithm is not very efficient. We also propose simple heuristics to find good feasible solutions. In our experiments, we compare two modeling approaches by solving the formulations using a state-of-the-art solver on the generated test bed. Then, we assess the performance of the branch and price algorithm. According to our experiments, generally the event-based formulations require less computational time. However, finding an optimum event number can require considerable computational effort. The decision maker should choose the best representation of time based on the advantages and disadvantages of the two approaches."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Örgütlerdeki stratejik üstünlüğü sağlayan temel kaynağın insan sermayesi olması dolayısıyla, strateji odaklı insan kaynakları sistemlerinin yaratabileceği değere olan ilgi artmıştır. Bu yüzden insan kaynakları alanındaki karar vericiler kritik bir konu olan çalışan performansının artırılması konusuna odaklanma ihtiyacı duymaktadır. Bu çalışmanın amacı birbirinden farklı performans yönetim politikalarını Sistem Dinamiği (SD) yaklaşımıyla araştırmak ve karşılaştırmaktır.Birinci aşamada bir Bilgi Teknolojileri (BT) şirketinin verileri kullanılarak, çalışan performansını etkileyen faktörler yapısal denklem modelleme tekniğiyletanımlanmıştır. Bu faktörler üretkenlik ve maliyet gibi diğer faktörlerle de birleştirilerek sistem dinamiği modeline girdi oluşturmuştur. İkinci aşamada ise, kurulan SD modeli aracılığıyla farklı performans yönetim politikalarının çalışan performansı, genel üretkenlik, motivasyon seviyesi, fazla mesai kullanımı çalışan devri ve insan kaynakları maliyeti üzerine etkisi analiz edilmiştir. Bu amaç doğrultusunda, söz konusu BT şirketinin üretkenliğini tamamen göz ardı eden mevcut performans değerlendirme sistemi süreci dinamiği ortamında modellenmiş, yapısal ve davranışsal geçerlilik yöntemleri kullanılarak modelin geçerliliği test edilmiştir. Bunun yanı sıra, performansı zayıf olan mevcut sistemi geliştirmek için iki yeni performans değerlendirme politikası önerilmiştir. İlk politikada performans skorları tamamen üretkenliğe göre yaratılmış, ikinci politikada ise performans skorları kısmi olarak üretkenliğe göre yaratılmıştır. Performans değerlendirme politikalarının sistemin performansına etkileri, olası dış etkenler düşünülerek veya yeni değişken ilişkileri tanıtılarak oluşturulan dört senaryo için analiz edilmiş ve karşılaştırılmıştır.","Since human capital is gaining importance as a key driver of competitive advantage, there is an increasing interest for the value of Human Resources (HR). Thus, decision makers in the HR field need to focus on the critical issue of how to improve employee performance. The aim of this study is to explore and compare the performance of different employee performance management policiesby using System Dynamics (SD) simulation approach. Initially, the influential factors affecting employee performance are identified by using a Structural Equation Model (SEM), based on the data obtained from an Information Technology (IT) company. These factors are used as inputs in a SD model together with other variables, such as productivity andcost. The SD model is used to analyze the effects of using different performance evaluation policies on the realized performance scores of the employees, their overall productivity, their motivation level, overtime usage, employee turnover rate and HR related costs.With this motivation, the current performance evaluation system of the IT Company ?which totally ignores the productivity levels of the employees? is modeled in a SD environment and its validity is checked by using structural and behavioral validity tests. Next, two new performance evaluation policies are provided to improve the poor performance of the current system. In the first policy, performance scores are created according to solely measured productivity of the employees; and in the second policy, performance scores are created according to partial productivity of the employees. The effect of the performance evaluation policies on the realized performances of the system are analyzed and compared under four scenarios generated by considering possible external events or introducing new variable relationships to the models."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Enerji maliyetleri bir üretim tesisindeki en önemli maliyet kalemlerinden biridir. Ayrıca, artan enerji talebini karşılamak için genellikle talep kısmı yerine arz kısmı dikkate alınmaktadır. Bu tezin amacı enerji talep yönetimi için bir metodoloji geliştirmek ve bir ayakkabı fabrikasında uygulamaktır. Önceki çalışmalardan farklı olarak, metodoloji enerji tasarrufu için yalın üretim prensiplerini mühendislik ekonomisi ve eniyileme yöntemleriyle birleştirmektedir. İlk olarak, kullanılan enerjiyi azaltacak çözümler bulmak amacıyla işletmenin mevcut enerji tüketim profili ve enerji tüketicileri analiz edilmektedir. Daha sonra ilgili yayınlardaki enerji verimliliği fırsatları incelenmektedir. Söz konusu gelişim fırsatları, öncelikle gelecekteki enerji fiyatı tahminleri ve Monte Carlo benzetim yaklaşımıyla ekonomik olarak analiz edilmekte ve ardından yatırım maliyeti ve potansiyel tasarruf açısından basit bir model oluşturulup GAMS yazılımı ile çözülmektedir. Sonuçlar kısa geri dönüş süresi ve küçük bütçeler ile işletmenin enerji kullanımının eniyilenebileceğini göstermiştir.","Energy expenses are one of the major cost items in a manufacturing facility. Furthermore, in order to satisfy the continuously increasing demand of energy, decision makers focus on the supply-side in general rather than demand-side improvements. In this thesis, the aim is to develop a methodology for energy demand-side management. The proposed approach is implemented in a footwear company. What is unique in this study is the methodology combines lean manufacturing principles with energy economics analysis and optimization. As a first step, an initial assessment of the current energy consumption profile is made identifying the major energy consuming units to point out improvement opportunities for the reduction of the energy used. These retrofitting opportunities and lean methods to reduce energy consumption are evaluated. They are economically analyzed using energy price forecasting and Monte Carlo Simulation and then optimized according to their investment costs and potential savings with a simple model which is later solved with GAMS software. The total energy consumption per product is compared before and after the application of the suggested improvements. The results showed that with short payback periods and small budgets, the energy use of the company can be optimized."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Sistem dinamiği yönteminde, model davranışlarının analizi temelde örüntü eksenli yapılmaktadır. Model çıktılarının örüntü eksenli değerlendirilmesinde, davranışın genel biçimi (ör.\ artışı takip eden azalma, S-biçimli büyüme, salınımlar) ve belirli örüntü özellikleri (ör.\ bükülme noktaları, karar seviyesi, dönemler, genlikler) karesel yanılgı toplamı gibi noktasal bazlı benzerlik ölçütlerinden daha çok önem arz etmektedir. Bu özel durumu ele alan bir takım çıktı analiz araçları önceden geliştirilmiştir, fakat bu araç ve yöntemlerin dağınık ve kullanılabilirliklerinin düşük oldukları tespit edilmektedir. Bu çalışmada yeni bir analiz ortamı önerilmekte ve bu ortam tek başına bir yazılım olarak bütünleştirilmektedir. Bu yazılım, Davranış Analizi ve Testi Yazılımı (BATS), bir davranış örüntüsü sınıflandırma algoritması ve kararlı durum davranışlarının analizi için seçilmiş bir grup istatistiksel yöntemleri bütünleştirmektedir. Mevcut algoritma ve yöntemleri kullanarak dinamik örüntülerin karşılaştırılmasına imkan tanımanın yanında, BATS kullanıcının otomatik hipotez testi, davranış uzayı keşfi ve hassasiyet analizi yapmasına imkan veren düzenli süreçler içermektedir. Mevcut durumunda BATS sistem dinamiği modelleme yazılımlarıyla (ör.\ Vensim) ve yaygın veri kaynaklarıyla sorunsuz bir şekilde iletişim kurabilmektedir. Ayrıca bu tezde, BATS'ın modelleme sürecinde karşılaşılan dolaylı yapısal testlerle model geçerliliğinin sınaması, davranış testleri, davranış hassasiyet analizi, model kalibrasyonu, politika analizi ve tasarımı aşamalarında modellemeci ve/veya araştırmacıya nasıl yardımcı olabileceği açıklayıcı örneklerle gösterilmektedir. Örüntü odaklı içeriği, kullanıcı dostu arayüzü, veri kaynaklarıyla iletişim ve otomatik analiz yapma olanakları dikkate alındığında BATS, sistem dinamiği yönteminin analiz setine önemli bir katkı olarak öne sürülmektedir.","Analysis of model behavior is mainly conducted in a pattern-based manner in system dynamics (SD) methodology. In pattern-based evaluation of model outputs, similarity of the overall behavior pattern (e.g. growth-and-decline, S-shaped growth, oscillations) and of specific pattern characteristics (e.g. inflection points, stabilization level, periods, amplitudes) are more important than point-by-point similarity measures such as sum of squared errors. Although some output analysis tools that address this special pattern focus are available, these tools and methods lack usability and are fragmented. In this study, a new analysis environment is proposed, and this environment is developed into an integrated standalone software. This software, namely Behavior Analysis and Testing Software (BATS), integrates a behavior pattern classification algorithm and a selection of statistical methods for analysis of steady-state behavior patterns. Apart from enabling comparison of dynamical patterns with these algorithms and methods, BATS includes structured processes that enable the user to conduct automated hypothesis testing, behavior space exploration, and sensitivity analysis. In its current state, BATS can seamlessly communicate with SD modeling software (e.g. Vensim) as well as other common data sources. The thesis also provides illustrative examples of how BATS can assist the modeler and/or analyst in various tasks in several stages of modeling; model credibility by indirect structure testing, output evaluation by behavior pattern tests, behavior sensitivity analysis, model calibration, policy analysis and design. Considering its pattern focus, user-friendly interface, communication capabilities with data sources, and automation capabilities, BATS can be an important contribution to the analysis toolset of SD methodology."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Monte Karlo benzetimi, özellikle gerçekçi ve karmaşık portföy modelleri için finansal risk hesaplamasında kullanılabilecek tek yöntem olarak karşımıza çıkar. Sade simulasyon, tipik risk ölçüleri için genellikle geniş güven aralıkları oluşturur. Bu nedenle, hesaplanan değerlerin etkinliğini arttırmak için varyans azaltma tekniklerine duyulan ihtiyaç ön plana çıkmaktadır. Bu tezde, Monte Karlo benzetim problemleri için katmanlı örnekleme tekniğinin etkin uygulaması incelenmektedir. Uygulama alanı olarak, doğrusal varlık portföyünün risk değerlemesi düşünülmüştür. Verilmiş bir portföy ve kayıp eşiği için, kuyruk kayıp olasılıkları ve koşullu kayıp değerleri önem taşımaktadır. Genel risk durumunu anlamak için bu değerlerin tek bir benzetimde birden farklı eşik değeri için hesaplanması gerekmektedir. Örneklem yerleşim fraksiyonlarının hesaplanan değerlerin toplam hatasının enküçüklemesinde karar değişkeni olarak kullanılabilmesi, katmanlı örneklemeyi bu iş için kullanışlı kılmaktadır. Çalışmada, t-kopula ile modellenen doğrusal varlık portföyleri için birden fazla kuyruk kayıp olasılığı ve koşullu kayıp değerini hesaplamak üzere, optimal katmanlandırma ve önem örneklemesinin birleşiminden oluşan etkin bir benzetim yöntemi geliştirilmiştir. Toplam hatayı temsil etmek üzere iki amaç fonkisyon sınıfı önerilmiştir. Birincisi, ortalama hata karesi ve ortalama göreceli hata karesini içermekte ve kapalı formül çözümlere imkan tanımaktadır. En büyük mutlak ve en büyük mutlak göreceli hatayı içeren ikinci amaç fonksiyon sınıfı için basit ve hızlı bir sezgisel çözüm yöntemi sunulmuştur. Optimal yerleşimli katmanlandırma ve önem örneklemesi adı verilen yeni yöntemin t-kopula ile modellenen doğrusal varlık portföyleri için uygulaması izah edilmiş ve performansı sayısal öorneklerle kanıtlanmıştır.","Monte Carlo simulation is frequently the only method available for computing financial risk, particularly under the realistic and complex portfolio models. The naive simulation generally leads to large confidence intervals on typical risk measures. Thus, to enhance the efficiency of the estimates, the necessity of variance reduction techniques becomes apparent. In this thesis, we discuss the efficient implementation of stratified sampling technique for Monte Carlo simulation problems. As the application field, we consider the risk evaluation of a linear asset portfolio. For given portfolio and the loss threshold, tail loss probability and conditional excess values are essential. To understand the general risk situation, one needs to efficiently estimate these values for multiple threshold levels in a single simulation. Stratified sampling is especially useful for such a task as the allocation fractions can be used as decision variables to minimize the overall error of all estimates. We develop an efficient simulation algorithm that combines optimal stratification and importance sampling to estimate multiple tail loss probabilities and conditional excess values for linear asset portfolios under the t-copula model. Two different classes of objective functions are proposed to represent the overall error. The first, including the mean squared and the mean squared relative error, allows for a simple closed-form solution. For the second class of error functions, including the maximal absolute and the maximal absolute relative error, a simple and fast heuristic is proposed. The application of the new method, called ``OASIS: optimal allocation stratification and importance sampling"", is explained for linear asset portfolios under the t-copula model and its performance is demonstrated with numerical examples."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Bu çalışmada, tarihi verileri ve piyasadaki değişikliklere dair uzman tahminlerini kullanarak bono ve hisse senedi içeren portföylerin beklenen getiri ve risk ölçümünü yapan bir metot geliştirdik. Vasicek model, bizim kullandığımız kısa vade faiz oranı modelidir. Kısa vade faiz oranı modelleri, farklı vadelere sahip bonoların fiyatlamasını tek bir rassal değişken,kısa vade faiz oranı, kullanarak mümkün kıla tek faktörlü modellerdir. Kısa vade faiz oranı simulasyonu için gelecekteki kısa vade faiz oranı hakkındaki uzman beklentilerini Vasicek modeline eklemledik ve piyasadaki getiri eğrisine daha yakın bir getiri eğrisi elde etmek için bir parametre kalibrasyonu geliştirdik. Gelecekteki hisse senedi fiyatlarının getirilerini ve simule etmek için Logreturn multinormal modeli kullandık. Tek bir portföyde bono ve hisse senedi içeren bir model, kısa vade faiz oranı ile hisse senedi getirileri arasındaki bağımlılık bilgisi gerektirir. Çok sayıda Amerikan hisse senedi getirisi ile kısa vade faiz oranının deneysel korelasyonunu hesapladık. Sonuçlar gösterdi ki deneysel korelasyonların tamamı sıfıra yakın. Bu sebeple kısa vade faiz oranındaki değişiklikler ile hisse senedi fiyatlarındaki değişikliklerin birbirinden bağımsız olduğunu varsaydık. İşte bu yüzden çok sayıdaki gelecek portföy değerlerini simule etmek ve bunları bir histogramda göstermek zor değildir. Simulasyonla elde edilen bu değerleri, portföyün ortalama getiri ve risk ölçütleri Riske Maruz Değer ve Koşullu Riske Maruz Değer'i hesaplamak için kullanmak da kolaydır.","In this study, we design a method to quantify the expected return and risk of mixed portfolios containing bonds and stocks using the historical data and expert opinion about the future changes in the market. Vasicek model was the model we used as the short-rate model. Short-rate models are single factor models that give the possibility to price bonds with di erent time-to-maturities with a single random variable, the short-rate. We implemented the expert's expectation of future short-rate into Vasicek model to simulate future short-rates and developed a parameter calibration to obtain a yield curve closer to the current market yield curve. We used the lognormal multinormal model to simulate the future log-returns of the stocks. The design of a model for bonds and stock in a single portfolio requires information on the dependence between short-rate changes and bond returns. We calculated the empirical correlation between short-rate and stock returns for a large number of American stocks. The results showed that the empirical correlations were all close to zero. So we assumed that the changes of the short-rate and of the stock prices are independent. It is therefore not dicult to simulate many possible future portfolio values and to represent them in a histogram. It is also easy to use those simulated values to calculate the mean return and the risk measures VaR and CVaR of the portfolio."
Boğaziçi Üniversitesi,Endüstri ve Endüstri Mühendisliği = Industrial and Industrial Engineering,"Bu tezde,stratejik müşterilere sahip servis sistemlerindeki fiyatlandırma karar süreci incelenmistir. Çalışma boyunca üç sistem sunulmustur. Birinci sistemde,müşterilere öncelikli sınıflar sunulmus ve bu Öncelikli sınıflar için karı maksimize eden fiyat seviyelere belirlenmistir. Iki model yaratılmıs ve parametre değerlerinin karar fiyatına ve öncelikli sınıf secimlerine etkisini belirlemek amaçlı karşılaştırmalar yapılmıstır. ikinci sistem tek bir sunucu ve aynı özellikli müşterilerden olusmustur. Fakat, farklı bekleme süreleri bilgisi mevcuttur. Uç seviyede bekleme süresi bilgisi değerlendirilmistir ve bekleme süresi bilgisinin karar fiyata ve müşteri davranışlarına etkisi araştırılmıstır. Üçüncü sistemde, servise verilen değer ve bekleme süresi maliyeti üzerinde belirsizlik vardır. Servis sistemlerindeki bu belirsizliğin maliyeti olasılıksal parametre değerleri düşünülerek işlenmiştir.","In this thesis, we examine the pricing decision process in service systems with strategic customers. We present three systems throughout the study. In the first system, priority classes are offered to the customers and price level for every priority class is determined to maximize profit. Two models are created and comparisons are done in order to determine how parameter values affect pricing decision and priority class choices. The second system consists of a single server and homogeneous customers but different delay information levels exist. Three information levels are examined and effects of delay information level on pricing decision and customers' behavior are inves-tigated. In the third system, there exists randomness in service valuation and waiting cost. We discuss the cost of uncertainty in service systems by regarding probabilistic parameter values."
