university,konu,tr,en
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Bu çalışmanın amacı matematik öğretmen adaylarının istatistik öğretimine yönelik matematiksel bilgilerinin (MKT-S) ölçülmesidir. Bu amaçla, 'alan bilgisi' (CK) ve 'pedagojik alan bilgisi' (PCK) olmak üzere iki bölümden oluşan MKT-S ölçeği geliştirilmiş ve 659 ilköğretim matematik öğretmeni adayı (ÖA) üzerinde uygulanmıştır. Doğrulayıcı faktör analizi, CK ve PCK faktörlerinin, istatistik öğretimine yönelik matematiksel bilginin iki ayrı boyutu olduğunu göstermiştir. CK puanlarının PCK puanlarıyla yüksek derecede ilişkisinin olduğu saptanmıştır. Ayrıca CK faktör puanlarının güvenirliği 0,65 düzeyinde iken PCK faktör puanlarının güvenirliği 0,76 düzeyindedir. CK maddelerinin analizi sonucunda sadece bazı ÖA'larının (a) veride olağan dışı ölçümler olduğu durumlarda verinin merkezini doğru değerlendirebildikleri ve (b) ondalık sayılar içeren bir verinin histogram grafiğini oluşturabildikleri bulunmuştur. PCK maddelerinin analizi sonucunda ise ÖA'larının dörtte birinden azının (a) farklı grafik tipleri arasındaki bağlantıyı görebildikleri; (b) bir istatistik probleminin alternatif doğru cevabını fark edebildikleri;(c) hem aritmetik ortalama hem de ortanca konuları için doğru örnekler önerebildikleri; (d) bir öğrencinin cevabındaki hem doğru hem de yanlış yönleri saptayabildikleri; (e) bir öğrenci hatasının neden kaynaklandığını açıklayabildikleri; ve (f) öğrencideki yanlış anlamaları giderebilecek şekilde geri dönüt sağlayabildiklerini bulunmuştur. Bu çalışmada geliştirilen MKT-S ölçeğinin sonuçlarının öğretmen eğitimi için çeşitli çıkarımları bulunmaktadır. Geliştirilen ölçek ÖA'larının istatistik öğretimine yönelik matematiksel bilgilerinin etkinliğini değerlendirmede kullanılabilir ya da çalışan öğretmenlere yönelik adapte edilebilir. Çalışmada ortaya çıkarılan eksiklikler, daha etkili teorik istatistik dersleri ve istatistik öğretimi derslerinin geliştirilmesinde kullanılabilir.","The purpose of this study is to assess preservice teachers' mathematical knowledge for teaching statistics (MKT-S). For this purpose, MKT-S instrument consisting of two dimensions, 'content knowledge' (CK) and 'pedagogical content knowledge' (PCK) was developed, and applied to 659 preservice middle school mathematics teachers (PTs). Confirmatory factor analysis showed that CK and PCK are two different dimensions of mathematical knowledge of teaching statistics. It was found that CK factor scores were highly correlated with PCK factor scores. The reliability levels were 0.65 for CK factor scores and 0.76 for PCK factor scores. Analysis of CK items revealed that only some PTs were able to (a) evaluate center of data has extreme cases; and (b) construct a histogram from data that has decimal numbers. Analysis of PCK items also revealed that nearly less than a quarter of PTs were able to (a) see the connections between different types of graphics; (b) recognize an alternative correct approach for handling a statistics problem; (c) offer correct examples for both arithmetical mean and median; (d) identify both logical and illogical parts of a student's answer; (e) diagnose why a students' error occurred; and (f) provide feedback that targeted to solve students' misunderstanding. MKT-S instrument developed in this study has several implications for teacher education. MKT-S instrument can be used to evaluate efficiency of PTs' mathematical knowledge for teaching statistics. Instrument can be adapted for in-service teachers. Deficiencies revealed in this study can be used develop effective theoretical statistics courses and teaching statistics courses."
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,,
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Bu çalışma, dinamik geometri etkinlikleri ile desteklenen matematik öğretiminin yedinci sınıf öğrencilerinin dörtgenlerde alan konusundaki başarılarına etkisini ve bu öğrenci başarılarının van Hiele düzeylerine göre değişimini incelemeyi amaçlamıştır. Çalışma, 2012 2013 öğretim yılı bahar döneminde Kırşehir ilindeki bir devlet okulunda eğitim görmekte olan 76 yedinci sınıf öğrencisi ile iki hafta süresince yürütülmüştür. Bu çalışmada yarı deneysel araştırma desenlerinden denk olmayan gruplu ön test son test deneysel deseni kullanılmıştır. Veri toplama araçları olarak bu çalışmada Çevre ve Alan Kavramları için Hazır bulunuşluk Testi, Dörtgenlerde Alan Başarı Testi ve van Hiele Geometrik Düşünme Düzeyi Testi kullanılmıştır. Toplanan veriler iki yönlü varyans analizi (Two Way ANOVA) ile incelenmiştir. Analiz sonuçlarına göre, uygulanan öğretim yöntemleri ile van Hiele düzeylerinin öğrenci başarısına etkileri arasında bir ilişki olduğu görülmüştür. Ayrıca, dinamik geometri etkinlikleri ile desteklenen matematik öğretiminin öğrenci başarısı üzerine anlamlı bir etkisi olduğu bulunmuştur. Bunlara ek olarak, ikinci van Hiele geometrik düşünme düzeyinde olan öğrencilerin başarı seviyelerinde deney ve karşılaştırma grubu arasında anlamlı bir fark bulunmuştur.","The aim of this study was to investigate the effects of mathematics instruction supported by dynamics geometry activities on students achievement in area of quadrilaterals and students achievements according to their van Hiele geometric thinking levels. The study was conducted in a public elementary school in Kırşehir in 2012 2013 spring semester and lasted two weeks. The participants in the study were 76 seventh grade students. The study was examined through nonrandomized control group pretest-posttest research design. In order to gather data, Readiness Test for Area and Perimeter Concepts (RTAP), Area of Quadrilaterals Achievement Test (AQAT) and van Hiele Geometric Thinking Level Test (VHLT) were used. A two-way analysis of variance (ANOVA) procedure was employed to answer research questions. The result of the study indicated that there was a significant interaction between the effects of method of teaching and van Hiele geometric thinking level on scores of AQAT. In addition, mathematics instruction supported by dynamic geometry activities had significant effects on seventh grade students? achievement on area of quadrilaterals topic. The results also revealed that students in experimental group were significantly more successful in AQAT than students in comparison group when the students were in second level of van Hiele geometric thinking."
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Bu tezin asıl amacı diferansiyel ve ayrık denklemler bazında girdi/çıktı mekanizması aracılığıyla kaos üretimi için yeni bir metodun geliştirilmesidir. Bu metot tezde, mekanik, elektronik, meteoroloji ve sinir ağlarında çeşitli modellere uygulanmıştır. Kaosun üreticisi ve çoğaltıcısı kavramlarının yanı sıra sürekli fonksiyonların kaotik kümeleri de tanıtılmıştır. Sürekli ve parçalı sürekli fonksiyon formatındaki girdiler, kararlı denge noktalarına sahip keyfi yükseklikte boyutu olan sistemlere uygulanmıştır ve girdilerin kaos tipinin çıktılarınki ile aynı olduğu kesin olarak ispatlanmıştır. Teorik sonuçlarımız Devaney, Li-Yorke tipindeki ve periyot-çiftlenmesi çatallanması ile meydana gelen kaos tipine dayanmaktadır. Bunun yanı sıra, Shil'nikov yörüngelerinin, kesintili kaosun ve çatallanma diyagramlarının replikasyonları tartışma formatında incelenmiştir. Kaotik harici girdilerin kullanılmasının manevra engelleyici hücresel sinir ağlarının dinamiğinin kaotik hareketler meydana getirmesini sağladığı gösterilmiştir. Ayrıca, bir röle fonksiyonuyla etkilenmiş Duffing osilatörünün dinamiğinde kaosun varlığı ispat edilmiştir. Lorenz sistemlerinin, manevra engelleyici hücresel sinir ağlarının ve Duffing osilatörlerinin üretici olarak kullanıldığı modeller ele alınmıştır. Chua devrelerinin açık zincirlerinde kaos genişlemesi ve yarı-periyodik hareketlerin bir kaotik çekicinin muhtemel bir iskeleti olması ayrıca tartışılmıştır. Replike edilen kaosun kontrol edilebilirliği teorik olarak ispatlanmıştır ve OGY ve Pyragas kontrol metotları yardımıyla hayata geçirilmiştir.","The main objective of this thesis is to develop a new method for chaos generation through the input/output mechanism on the basis of differential and discrete equations. In the thesis, this method is applied to various models in mechanics, electronics, meteorology and neural networks. Chaotic sets of continuous functions as well as the concepts of the generator and replicator of chaos are introduced. Inputs in the form of both continuous and piecewise continuous functions are applied to arbitrarily high dimensional systems with stable equilibrium points, and it is rigorously proven that the chaos type of the inputs is the same as for the outputs. Our theoretical results are based on the chaos in the sense of Devaney, Li-Yorke and the one obtained through period-doubling cascade. Besides, replication of Shil'nikov orbits, intermittency and the form of the bifurcation diagrams are investigated in the discussion form. It is shown that the usage of chaotic external inputs makes the dynamics of shunting inhibitory cellular neural networks exhibit chaotic motions. Moreover, the presence of chaos in the dynamics of the Duffing oscillator perturbed with a relay function is demonstrated. Models, in which the Lorenz system, shunting inhibitory cellular neural networks and Duffing oscillators are utilized as generators, are considered. Extension of chaos in open chains of Chua circuits and quasiperiodic motions as a possible skeleton of a chaotic attractor are also discussed. The controllability of the replicated chaos is theoretically proven and actualized by means of the OGY and Pyragas control methods."
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Bu tezde temel olarak KoŞullu Riske Maruz De?ger (CVaR)'in risk y¨onetiminde kullanımıile geometrik ortalama sepet ve Asya tipi opsiyonların log-normal da?gılımların toplamınayeni bir yaklaŞım metodu ile fiyatlanması ¨uzerine odaklandık. ¨Oncelikli olarak, Rockafellerve Uryasev tarafından ortaya atılan CVaR'ın do?grusallaŞtırılması y¨ontemi ¨uzerinde c¸alıŞtık.Amac¸ fonksiyonu beklenen getiriyi maksimize etmek olan ve CVaR kısıtına sahip bir optimizasyonproblemi kurduk. Olası ara ¨odemelerden dolayı, orjinal hali tek d¨onem olan problemic¸ok d¨onemli probleme d¨on¨uŞt¨uren bir yeniden yatırım problemi ile uğra","In this thesis we mainly focused on the usage of the Conditional Value-at-Risk (CVaR) inrisk management and on the pricing of the arithmetic average basket and Asian options inthe Black-Scholes framework via a new log-normal sum approximation method. Firstly, weworked on the linearization procedure of the CVaR proposed by Rockafellar and Uryasev. Weconstructed an optimization problem with the objective of maximizing the expected returnunder a CVaR constraint. Due to possible intermediate payments we assumed, we had to dealwith a re-investment problem which turned the originally one-period problem into a multiperiodone. For solving this multi-period problem, we used the linearization procedure ofCVaR and developed an iterative scheme based on linear optimization. Our numerical resultsobtained from the solution of this problem uncovered some surprising weaknesses of the useof Value-at-Risk (VaR) and CVaR as a risk measure.In the next step, we extended the problem by including the liabilities and the quantile hedgingto obtain a reasonable problem construction for managing the liquidity risk. In this problemconstruction the objective of the investor was assumed to be the maximization of the probaivbility of liquid assets minus liabilities bigger than a threshold level, which is a type of quantilehedging. Since the quantile hedging is not a perfect hedge, a non-zero probability of havinga liability value higher than the asset value exists. To control the amount of the probable deficientamount we used a CVaR constraint. In the Black-Scholes framework, the solution ofthis problem necessitates to deal with the sum of the log-normal distributions. It is known thatsum of the log-normal distributions has no closed-form representation. We introduced a new,simple and highly efficient method to approximate the sum of the log-normal distributions usingshifted log-normal distributions. The method is based on a limiting approximation of thearithmeticmean by the geometric mean. Using our new approximation method we reduced the quantile hedgingproblem to a simpler optimization problem.Our new log-normal sum approximation method could also be used to price some options inthe Black-Scholes model. With the help of our approximation method we derived closed-formapproximation formulas for the prices of the basket and Asian options based on the arithmeticaverages. Using our approximation methodology combined with the new analytical pricingformulas for the arithmetic average options, we obtained a very efficient performance forMonte Carlo pricing in a control variate setting. Our numerical results show that our controlvariate method outperforms the well-known methods from the literature in some cases.Keywords: Risk measures, linearization of conditional value-at-risk, quntile hedging, pricingoptions based on arithmetic averages, variance reduction with control variates"
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,,
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Bu çalışma, bir ülkenin döviz, tahvil ve hisse senetleri piyasaları arasındaki oynaklık yayılımlarını; ve küresel tahvil, hisse senedi ve emtia piyasalarından bu yerel piyasalara olan oynaklık aktarımlarını incelemeyi amaçlamaktadır. Bu çalışmanin örneklemi, 2004-2011 yılları arasında hem gelişmekte olan hem de gelişmiş ekonomilerin verilerini içermektedir. Ülke içi finansal piyasalar için BEKK gösterimli çok değişkenli GARCH modeli uygulanmış olup, küresel değişkenler modele dışsal değişkenler olarak katılmıştır. Gelişmekte olan ekonomilerin finansal piyasalarının oynaklık entegrasyonu gelişmiş ekonomilerin piyasalarının oynaklık entegrasyonuna kıyasla daha güçlüdür. Küresel değişkenlerin yayılım etkisi gelişmiş piyasalar için yalnızca küresel finansal kriz sonrası dönemde bulunurken, bu değişkenler gelişmekte olan piyasaların oynaklıklarını hem kriz öncesi hem de kriz sonrası dönemde anlamlı bir şekilde etkilemektedir. Örneklemdeki Kuzey Amerika ülkeleri olan ABD ve Meksika'da kriz öncesi dönemde düşük düzeyde yerel finansal piyasalar oynaklık entegrasyonu bulunmakta olup, bu entegrasyon kriz sonrası dönemde artmaktadır. Ayrıca bu ülkeler iç ve küresel kısa süreli şoklara, kriz sonrası dönemde daha açık durumdadırlar. Avrupa, Orta Doğu ve Afrika bölgesini temsil eden Almanya ve Türkiye, yüksek düzeyde ülke içi piyasalar arası oynaklık entegrasyonuna sahip olup, yerel piyasalarının küresel şoklara kriz öncesi ve sonrası dönemde açıklığı bulunmaktadır. Uzak Doğu piyasaları olan Japonya ve Kore de yüksek yerel finansal piyasalar oynaklık entegrasyonuna sahiptirler. Bu ülkelerin iç piyasalarının küresel etkilere hassaslığı yüksek olup, küresel finansal krizle bu hassaslık daha da artmıştır. Bu çalışmanın en önemli kısıtı incelenen ülke sayısının azlığından dolayı kesin genellemelerde bulunulamamasıdır. Bu kısıt coğrafi olarak dağılmış daha çok sayıda ülkenin analiz edilmesi yoluyla giderilebilir. Bu tezin en dikkat çekici özgünlüğü ise oynaklık yayılımlarının modellenmesine küresel değişkenlerin dışsal olarak eklenmesidir. Ayrıca, sonuçların gelişmekte olan ve gelişmiş piyasalar; kriz öncesi ve kriz sonrası arasında karşılaştırılması, bu çalışmanın mevcut literatüre yaptığı bir diğer katkıdır. Bu çalışmanın bulguları, yatırımcılar tarafından uluslararası yatırımın risklerinin değerlendirilmesi amacıyla kullanılabilir.","The purpose of this study is to examine the volatility spillover among a country?s foreign exchange, bond and stock markets and the volatility transmission from the global bond, stock and commodity markets to these local financial markets. The sample for the study includes data from both emerging and developed economies in the time period between 2004 and 2011. A multivariate GARCH methodology with the BEKK representation is applied for the local financial markets and global variables are included as exogenous variables into the model. The volatility integration of the financial markets of the emerging economies is stronger compared to the integration of the developed economies. Global variables have a spillover effect on the developed markets only after the global financial crisis, whereas they significantly affect the volatility in emerging markets for both the pre- and post-crisis period. North American countries in the sample, U.S. and Mexico, have low local volatility integration in the pre-crisis era and the integration rises in the post-crisis period. Moreover, they are more open to the internal and global short-term shocks in the post-crisis period. Germany and Turkey are the representatives of the EMEA (Europe, Middle East and Africa) region and they have high local market integration and are open to global shocks for both sub-periods. Far Eastern markets, Japan and Korea, also have high local market integration and their vulnerability to the global effects is large and getting larger for the post-crisis period. The most important limitation of this thesis is the difficulty of reaching sharp generalizations due to the small number of countries analyzed. This limitation can be addressed by the inclusion of a larger number of geographically dispersed countries. The most noteworthy originality of this study is the addition of the exogenous global variables for modeling volatility spillovers. Furthermore, comparison of results for emerging versus developed markets and the pre- versus post-crisis periods is another contribution of this study to the existing literature. The findings of this study can be used by investors interested in assessing the risks of investing internationally."
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Gerçek yaşamda karşlaşılan, teknolojik sistemlerin eniyileme yöntemleriyle kontrolü, çevresel süreç¸ içindeki parametrelerin belirlenmesi, akışkan kontrol problemleri gibi çok sayıda problem, konveksiyon difüzyon terimleri içeren kısmi türevli denklem sistemlerinden oluşan eniyileme modelleri şeklindedir.Konveksiyon terimlerinin difüzyon terimlerinden çok daha büyük olduğu durumlarda, bu tür denklemlerin çozümleri, çözümün yüksek eğime sahip olduğu bölgelerde katmanlar oluşturmaktadır. Bu tür kısmi türevli denklemlerin sayısal çözümleri genelde istenmeyen salınımlar ürettiğinden, konveksiyon teriminin yapısı göz önüne alınarak, uygun yöntemlerin uygulanması gerekmektedir. Problemdeki uzay değişkenlerinin ayrıklaştırılması ve eniyileme yöntemlerinin entegrasyonu, problemin çözümün elde edilmesi sürecinin verimliligi açısından da önemlidir. Son yıllarda, sınır ya da iç bölgelerde salınımlar gösteren konveksiyon ağırlıklı denklemlerin sayısal çözümlerinde, süreksiz Galerkin sonlu elemanlar yöntemi, yüksek mertebeden kesinliklikte iyi sonuçlar verdiğinden sonlu farklar, sonlu hacimler ve sürekli sonlu elemanlar yöntemlerine bir seçenek olarak ortaya çıkmıştır.Bu tez, konveksiyon ağırlıklı ikinci dereceden doğrusal eniyileme kontrol problemleri için süreksiz Galerkin yöntemlerinin çözülmesini ve analizini içermektedir. Konveksiyon ağırlıklı eniyileme problemlerinin kararlaştırılmasında kullanılan standart sonlu elemanlar yöntemleri eniyileme problemleri için tutarsızlıklar oluşturduğundan, eniyilemeli kontrol probleminin doğrudan ayrıklaştırılmasıyla elde edilen sonuçlarla, eniyileme koşullarından elde edilen sisteminin ayrıklaştırılması sonucu elde edilen sonuçlar birbirinden farklılıklar göstermektedir. Buna karşın, simetrik süreksiz Galerkin yöntemleri aynı ayrık eniyileme koşullarını vermektedir. Simetrik olmayan, süreksiz Galerkin yöntemleri ise ancak cezalandırma sabiti yeterince büyük alındığında benzer ayrık eniyileme koşullarını oluşturmaktadır. Sayısal sonuçları içeren sonradan hata tahminleri kısıtsız ve kontrol kısıtlı eniyileme kontrol problemleri üzerinde simetrik kesintili Galerkin yöntemi kullanılarak elde edilmiştir. Sınır ya da iç katmanlara sahip konveksiyon ağırlıklı eniyileme problemleri, durum ve eşlenik kısmi türevli denklemlerinin zıt yönlü konveksiyon terimi içermesinden dolayı hem konveksiyon teriminin yönünde hem de onun ters yönünde salınımlar yapar. Sınır ya da iç katmanlar üzerindeki bu salınımları azaltmak için uyarlamalı ağ daraltma yöntemi kullanıldı. Son olarak, kısıtsız ve kontrol kısıtlı eniyileme örneklerinden elde edilen sayısal sonuc¸lar teorik analizden elde edilen sonuçları doğrulamaktadır. Bu da kesintili Galerkin yöntemlerinin eniyileme kontrol problemleri üzerindeki etkinliğini göstermektedir.","Many real-life applications such as the shape optimization of technological devices, the identification of parameters in environmental processes and flow control problems lead to optimization problems governed by systems of convection diusion partial dierential equations (PDEs). When convection dominates diusion, the solutions of these PDEs typically exhibit layers on small regions where the solution has large gradients. Hence, it requires special numerical techniques, which take into account the structure of the convection. The integration of discretization and optimization is important for the overall eciency of the solution process. Discontinuous Galerkin (DG) methods became recently as an alternative to the finite dierence, finite volume and continuous finite element methods for solving wave dominated problems like convection diusion equations since they possess higher accuracy.This thesis will focus on analysis and application of DG methods for linear-quadratic convection dominated optimal control problems. Because of the inconsistencies of the standard stabilized methods such as streamline upwind Petrov Galerkin (SUPG) on convection diffusion optimal control problems, the discretize-then-optimize and the optimize-then-discretize do not commute. However, the upwind symmetric interior penalty Galerkin (SIPG) method leads to the same discrete optimality systems. The other DG methods such as nonsymmetric interior penalty Galerkin (NIPG) and incomplete interior penalty Galerkin (IIPG) method also yield the same discrete optimality systems when penalization constant is taken large enough. We will study a posteriori error estimates of the upwind SIPG method for the distributed unconstrained and control constrained optimal control problems. In convection dominated optimal control problems with boundary and/or interior layers, the oscillations are propagated downwind and upwind direction in the interior domain, due the opposite sign of convection terms in state and adjoint equations. Hence, we will use residual based a posteriori error estimators to reduce these oscillations around the boundary and/or interior layers. Finally, theoretical analysis will be confirmed by several numerical examples with and without control constraints."
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Bu çalışmanın amacı, ilköğretim matematik öğretmenlerinin matematik ders kitaplarının kullanımlarını araştırmak ve kitaplardaki örnek, problem ve tanımların uygulamada nasıl kullanıldığını incelemektedir. Bu çalışmada, karma araştırma yöntemi kullanılmıştır.Matematik öğretmenlerinin ders kitaplarının kullanımlarını ölçmek ve araştırma sorularına cevap vermek üzere, farklı zaman aralıklarında veri toplanmıştır. Bunun için dört farklı zaman diliminde nitel ve nicel veri toplama yöntemleri kullanılmıştır. Çalışma kapsamında, matematik öğretmenlerin ders kitaplarının kullanım yollarının açığa çıkarılmasını sağlayan Matematik Ders Kitaplarının Kullanımı Ölçeği geliştirilmiştir. Bu ölçeğin yardımıyla daha sonra öğretmenlerin kitaplarda yer alan örnek, problem, tanım, açıklama gibi bileşenleri nasıl uygulamaya dahil ettikleri incelenmiştir. Bunun için öğretmenlerle görüşmeler düzenlenmiş ve ders gözlemleri yapılmıştır. Ayrıca öğretmenlerin ders kitapları ve ders notları gibi derste kullandıkları dokümanlar da incelenmiştir.Veri analizi sonuçlarına göre, öğretmenler matematik ders kitabını, çalışma kitabını, öğretmen kılavuzunu ve yardımcı kitapları bir bütün olarak ele almakta ve bunları matematiğin öğretilmesi için önemli kaynaklar olarak görmektedir. Özellikle, ders kitabı konuya girişte günlük hayat ilişkileri kurulurken, diğer derslerle bağlantı kurulurken kullanılmakta; fakat derste çözülecek sorular ve problem kapsamında daha çok çalışma kitabı ve yardımcı kitaplar tercih edilmektedir. Öğretmenler matematiksel soru ve problem kaynağı olarak yardımcı kitapları görmektedir. Bu bağlamda, öğretmenler matematiğin öğretilmesi için sıklıkla ders kitaplarına ve yardımcı kaynaklara başvurmakta, kitaplardaki örnek ve problemleri aynen kullanmakta, nadiren kendi geliştirdikleri materyalleri kullanmaktadırlar. Ayrıca, öğretmenlerin kitap kullanımları bunları yorumlama, kitapların içeriğinde yer alan görevleri seçme, bunları öğrencinin ilgisine, deneyimlerine ve sınırlılıklarına göre değerlendirme ve bunları entegre etme süreçlerini de içermektedir.","The current study aimed to explore middle school mathematics teachers? use of mathematics textbooks and examine their integration of tasks in the textbooks into teaching. The framework of a mixed methods research design guided data collection in this study. A questionnaire called the Use of Mathematics Textbooks Questionnaire was developed and validated to identify the ways teachers benefit from textbooks. The factor analysis revealed four dimensions, namely Reading Student Edition Textbook, Selecting Questions from Workbook, Reading Teacher Edition Textbook, and Selecting Tasks and Problems from Auxilary Books.The results of the study showed that teachers used the student edition textbook for mostly during class and for lesson preparation. Teachers also used the student edition textbook for explaining the topic and the introductory tasks. However, they rarely used it for selecting problems and examples. Teachers read the student edition textbook mostly during and prior to class; and mostly use it for topic explanation, but rarely for problems and examples. They stated that they frequently selected questions from the workbook that were not included in the textbook. However, they occasionally picked questions to use during lessons. They frequently used auxilary books to select questions similar to the ones in the high school entrance exam problems.In examining the process of teachers? use of mathematics textbooks, it was argued that there were interpretive processes as teachers engage with and use textbooks. The analysis of interviews and observations showed that teachers read textbooks and select tasks and questions from those books. In their decisions about using tasks from textooks, teachers usually considered the nature of tasks and students? characteristics."
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Bu çalışmanın amacı öğrenci ürün dosyası etkinlikleri ile zenginleştirilmiş matematik öğretiminin Kuzay Kıbrıs yedinci sınıf öğrencilerinin başarı, motivasyon ve öğrenme stratejileri üzerine etkisini araştırmaktır.Bu çalışmada Tekrarlı Ölçümler Çoklu Varyans Aanlizi (Doubly Repeated MANOVA)yarı-deneysel desenler arasından öntest-sontest eşleştirilmiş kontrol gruplu desen, kalıcılık testi ile birlikte kullanılmıştır. Bu araştırmada uygunluk örneklemi kullanılmıştır. Çalışma süresince deney grubunda 69 öğrenci, öğrenci ürün dosyası aktiviteleri ile zenginleştirilmiş öğretimin kullanıldığı bir sınıf ortamında eğitim almış ve 33 kişilik kontrol grubu ise geleneksel bir öğretim ortamında eğitim almaya devam etmiştir.Çalışmada Öğrenmede Motive Edici Stratejiler Ölçeği (MSLQ) ve matematik başarı testi 3 ay aralıklarla 3 kez uygulanmıştır. Bunun yanında, deney grubunda bulunan 28 öğrenci ile dönem sonunda yarı-yapılandırılmış mülakat yapılmıştır.Elde edilen verilere göre, ürün dosyası ile zenginleştirilmiş sınıfta öğretim gören öğrencilerin, klasik tekniklerle öğretim gören sınıftaki öğrencilere kıyasla, matematik başarısı, kritik düşünme, biliş üstü öz-düzenleme becerileri ve dışsal hedefe yönelme açısından daha iyi performans gösterdikleri belirlenmiştir.Son-test bulgularına göre, deney ve kontrol grubu arasındaki en büyük fark, matematik başarısı ve biliş üstü öz-düzenleme sonuçlarında görülmüştür. Ayrıca, kalıcılık testi sonuçlarına göre iki grup arasındaki en büyük fark matematik başarısı ve kritik düşünme boyutlarında gözlemlenmiştir.Mülakat sonuçlarına göre, öğrencilerin ürün dosyası oluşturma sürecinde duygusal deneyimler yaşadıkları ortaya çıkmıştır. Öğrenciler ayrıca ürün dosyası oluşturmanın güçlü ve zayıf yanlarını da ortaya koymuşturlar. Bunun yanında, ürün dosyası oluşturma sürecinde öğrencilerin başvurduğu üç çeşit kaynak, internet, kitaplar ve arkadaşlar olarak kategorize edilmiştir.Çalışma bulgularına göre, ürün-dosyası ile zenginleştirilmiş öğretim gören öğrencilerin matematik başarısı, dışsal hedefe yönelme, kritik düşünme ve bilişüstü öz-düzenleme boyutlarında ilerleme kaydettikleri görülmüştür. Sonuç olarak, öğrencilerin özel ihtiyaçlarına göre öğretimin yeniden düzenlenmesi ile ilgili uygulamalar içeren bir el kitabı ve müfredatı kullanma kılavuzu hazırlanması önerilmektedir.","The purpose of this study is to investigate the effects of a mathematics instruction enriched with portfolio activities on seventh grade North Cyprus students? mathematics achievement, motivation and learning strategies.A Doubly Repeated MANOVA measures experimental - control groups pretest-to posttest-to-retention test design was used. Convenience sampling was used in the study. 69 students from 102 formed the experimental and the control groups respectively.Motivated Strategies for Learning Questionnaire and mathematics achievement test were administered to treatment groups across three time periods. A semi-structured interview was conducted with 28 students in the experimental group.According to the findings, it was seen that the students who followed a portfolio-enriched instruction performed better in mathematics achievement, critical thinking, metacognitive self-regulation skills and extrinsic goal orientation compared to the students who followed a traditional instruction.The findings showed that the differences for the post testing between the two groups were greater on metacognitive self-regulation and mathematics achievement test. Besides, differences for the retention testing between the two groups were greater on critical thinking and mathematics achievement test.Interview results of the study revealed that some students had emotional experiences with the portfolios. Students explained the strengths and weakness of portfolio. Furthermore, they utilized from internet, book or their peer to prepare their porfolios.The findings revealed that portfolio-enriched instruction is helpful especially in improving students? mathematics achievement, critical thinking, metacognitive self-regulation skills and extrinsic goal orientation. Preparing a handbook and meta-curriculum for teachers is recommended in all educational settings, which may help them to develop classroom instruction according to the students? special needs."
Orta Doğu Teknik Üniversitesi,Matematik = Mathematics,"Yaklaşık p-ary mükemmel ve mükemmele yakın diziler ile sırasıyla nispi fark kümeleri ve doğrudan çarpım fark kümeleri arasında denklik vardır. Bu özellik, Chee, Tan ve Zou' nun söz konusu dizilerin varolabilirlik durumlarını Dizayn Teorisinin yöntemlerini kullanarak tespit etmelerine imkan vermiştir. Spesifik olarak onlar, [6]'da n100 için, periyodu n + 1 olan yaklaşık p-ary mükemmel ve mükemmele yakın dizilerin var olup olmadığını bazı n değerleri hariç tespit etmişlerdir. Bu tezde, biz nispi fark kümelerini incelerken, tamsayılar üzerine bir grup Diophantine denklem elde ettik ve n(50,76,94,99,100) için periyodu n + 1 olan yaklaşık p-ary mükemmel dizilerin mevcut olmadığını ispatladık. Aynı zamanda, nispi fark kümeleri için kullandığımız Diophantine denklemlerini doğrudan çarpım fark kümeleri için de uyarlayarak kullanabileceğimizi gözlemledik ve bu yolla, p = 2, p = 3 ve p = 5 için, periyodu n + 1 olan yaklaşık p-ary mükemmele yakın tip II dizilerin belirli n değerleri için mevcut olmadığını ispatladık. Sonuc¸ olarak, Chee, Tan ve Zou tarafından [6]'da sorulan iki soruya cevap verdik.","Almost p-ary perfect and nearly perfect sequences are equivalent to certain relative difference sets and direct product difference sets, respectively. This feature enables Chee, Tan and Zhou to determine the existence status of those sequences by using the tools of Design Theory. In particular, they determined the existence status of almost p-ary perfect and nearly perfect sequences of period n+1 for n100, except some open cases in [6]. In this thesis, we obtained a set of Diophantine equations in integers while observing relative difference sets, and proved nonexistence of almost p-ary perfect sequences of period n + 1 for n(50,76,94,99,100).Also, we observed that it was possible to extend Diophantine equations that we used for relative difference sets to the direct product difference sets, thereby proved the nonexistence of almost p-ary nearly perfect sequences of type II of period n + 1 for p = 2, p = 3 and p = 5 at certain values of n. As a result, we answered two questions posed by Chee, Tan and Zhou in [6]."
