110683,https://tr.wikipedia.org/?curid=2065080,https://en.wikipedia.org/wiki/Bromocresol_green,Brom krezol yeşili,Bromocresol green,TRUE,,,NOT_FOUND
111563,https://tr.wikipedia.org/?curid=2065322,https://en.wikipedia.org/wiki/Gap_loss,Boşluk kaybı,Gap loss,TRUE,,,NOT_FOUND
112947,https://tr.wikipedia.org/?curid=2066788,https://en.wikipedia.org/wiki/Methyl_orange,Metil turuncusu,Methyl orange,TRUE,,,NOT_FOUND
113175,https://tr.wikipedia.org/?curid=2066841,https://en.wikipedia.org/wiki/Methyl_yellow,Metil sarısı,Methyl yellow,TRUE,,,NOT_FOUND
113267,https://tr.wikipedia.org/?curid=2066979,https://en.wikipedia.org/wiki/Cresol_Red,Krezol kırmızısı,Cresol Red,TRUE,,,NOT_FOUND
113601,https://tr.wikipedia.org/?curid=2067597,https://en.wikipedia.org/wiki/Neutral_red,Nötral kırmızı,Neutral red,TRUE,,,NOT_FOUND
90885,https://tr.wikipedia.org/?curid=2067828,https://en.wikipedia.org/wiki/Adverse_drug_reaction,İlaç yan etkisi,Adverse drug reaction,TRUE,,,NOT_FOUND
114165,https://tr.wikipedia.org/?curid=2067862,https://en.wikipedia.org/wiki/Acid_orange_5,Asit turuncusu 5,Acid orange 5,TRUE,,,NOT_FOUND
114185,https://tr.wikipedia.org/?curid=2067874,https://en.wikipedia.org/wiki/Naphtholphthalein,Naftoftalein,Naphtholphthalein,TRUE,,,NOT_FOUND
114528,https://tr.wikipedia.org/?curid=2068184,https://en.wikipedia.org/wiki/Organic_geochemistry,Organik geokimya,Organic geochemistry,TRUE,,,NOT_FOUND
225371,https://tr.wikipedia.org/?curid=206850,https://en.wikipedia.org/wiki/Redox,Redoks,Redox,TRUE,,,NOT_FOUND
115313,https://tr.wikipedia.org/?curid=2069037,https://en.wikipedia.org/wiki/Interstitial_nephritis,İntersitisyel nefrit,Interstitial nephritis,TRUE,,,NOT_FOUND
115052,https://tr.wikipedia.org/?curid=2069266,https://en.wikipedia.org/wiki/Γ-Amanitin,Gama amanitin,Γ-Amanitin,TRUE,,,NOT_FOUND
115643,https://tr.wikipedia.org/?curid=2069272,https://en.wikipedia.org/wiki/Azoxy_compounds,Azoksi,Azoxy compounds,TRUE,,,NOT_FOUND
115658,https://tr.wikipedia.org/?curid=2069281,https://en.wikipedia.org/wiki/Anisoyl_chloride,Anizoil klorür,Anisoyl chloride,TRUE,,,NOT_FOUND
117304,https://tr.wikipedia.org/?curid=2073119,https://en.wikipedia.org/wiki/Para-Azoxyanisole,Para-Azoksianisol,Para-Azoxyanisole,TRUE,,,NOT_FOUND
118153,https://tr.wikipedia.org/?curid=2073923,https://en.wikipedia.org/wiki/Mesophase,Mezofaz,Mesophase,TRUE,,,NOT_FOUND
118157,https://tr.wikipedia.org/?curid=2073925,https://en.wikipedia.org/wiki/Azoxymethane,Azoksimetan,Azoxymethane,TRUE,,,NOT_FOUND
118616,https://tr.wikipedia.org/?curid=2074640,https://en.wikipedia.org/wiki/Critical_control_point,Kritik kontrol noktası,Critical control point,TRUE,,,NOT_FOUND
120555,https://tr.wikipedia.org/?curid=2076527,https://en.wikipedia.org/wiki/Gravitino,Gravitino,Gravitino,TRUE,,,NOT_FOUND
121199,https://tr.wikipedia.org/?curid=2077497,https://en.wikipedia.org/wiki/Krasukha,Krasukha Elektronik Harp (EH) Sistemi,Krasukha,TRUE,,,NOT_FOUND
121370,https://tr.wikipedia.org/?curid=2077613,https://en.wikipedia.org/wiki/Oregano,Keklik otu,Oregano,TRUE,,,NOT_FOUND
122548,https://tr.wikipedia.org/?curid=2079914,https://en.wikipedia.org/wiki/Negative_mass,Negatif kütle,Negative mass,TRUE,,,NOT_FOUND
123421,https://tr.wikipedia.org/?curid=2079917,https://en.wikipedia.org/wiki/Artificial_gravity,Yapay yerçekimi,Artificial gravity,TRUE,,,NOT_FOUND
123676,https://tr.wikipedia.org/?curid=2080157,https://en.wikipedia.org/wiki/Dilaton,Dilaton,Dilaton,TRUE,,,NOT_FOUND
124276,https://tr.wikipedia.org/?curid=2080875,https://en.wikipedia.org/wiki/Magnetostatics,Magnetostatik,Magnetostatics,TRUE,,,NOT_FOUND
124475,https://tr.wikipedia.org/?curid=2081077,https://en.wikipedia.org/wiki/GN-z11,GN-z11,GN-z11,TRUE,,,NOT_FOUND
126860,https://tr.wikipedia.org/?curid=2083332,https://en.wikipedia.org/wiki/Philosophical_interpretation_of_classical_physics,Klasik fiziğin felsefi yorumlaması,Philosophical interpretation of classical physics,TRUE,,,NOT_FOUND
127375,https://tr.wikipedia.org/?curid=2083823,https://en.wikipedia.org/wiki/Irregular_moon,Düzensiz uydu,Irregular moon,TRUE,,,NOT_FOUND
125712,https://tr.wikipedia.org/?curid=2086776,https://en.wikipedia.org/wiki/Sputnik_Planitia,Sputnik Planum,Sputnik Planitia,TRUE,,,NOT_FOUND
131057,https://tr.wikipedia.org/?curid=2087035,https://en.wikipedia.org/wiki/List_of_tallest_mountains_in_the_Solar_System,Güneş Sistemi'nin en yüksek dağlarının listesi,List of tallest mountains in the Solar System,TRUE,,,NOT_FOUND
126855,https://tr.wikipedia.org/?curid=2087516,https://en.wikipedia.org/wiki/Binary_black_hole,İkili kara delik,Binary black hole,TRUE,,,NOT_FOUND
132320,https://tr.wikipedia.org/?curid=2088172,https://en.wikipedia.org/wiki/List_of_craters_on_Venus,Venüs'teki kraterlerin listesi,List of craters on Venus,TRUE,,,NOT_FOUND
133857,https://tr.wikipedia.org/?curid=2089963,https://en.wikipedia.org/wiki/Zebroid,Zebroid,Zebroid,TRUE,,,NOT_FOUND
134206,https://tr.wikipedia.org/?curid=2090242,https://en.wikipedia.org/wiki/Furanolactone,Furanolakton,Furanolactone,TRUE,,,NOT_FOUND
134219,https://tr.wikipedia.org/?curid=2090284,https://en.wikipedia.org/wiki/Bicarbonate_buffer_system,Bikarbonat tampon sistemi,Bicarbonate buffer system,TRUE,,,NOT_FOUND
134305,https://tr.wikipedia.org/?curid=2090302,https://en.wikipedia.org/wiki/Bicarbonate,Bikarbonat,Bicarbonate,TRUE,,,NOT_FOUND
134608,https://tr.wikipedia.org/?curid=2090590,https://en.wikipedia.org/wiki/Buffer_solution,Tampon çözelti,Buffer solution,TRUE,,,NOT_FOUND
136075,https://tr.wikipedia.org/?curid=2091790,https://en.wikipedia.org/wiki/SDSS_J1240+6710,SDSSJ1240+6710,SDSS J1240+6710,TRUE,,,NOT_FOUND
138685,https://tr.wikipedia.org/?curid=2094463,https://en.wikipedia.org/wiki/OAuth,OAuth,OAuth,TRUE,,,NOT_FOUND
139789,https://tr.wikipedia.org/?curid=2094860,https://en.wikipedia.org/wiki/Sodium_fusion_test,Sodyum füzyon testi,Sodium fusion test,TRUE,,,NOT_FOUND
140265,https://tr.wikipedia.org/?curid=2095198,https://en.wikipedia.org/wiki/Conjugate_(acid-base_theory),Konjuge asit ve konjuge baz,Conjugate (acid-base theory),TRUE,,,NOT_FOUND
141130,https://tr.wikipedia.org/?curid=2096299,https://en.wikipedia.org/wiki/Feature_(machine_learning),Öznitelik (makine öğrenmesi),Feature (machine learning),TRUE,,,NOT_FOUND
139168,https://tr.wikipedia.org/?curid=2097598,https://en.wikipedia.org/wiki/Franck–Condon_principle,Franck-Condon ilkesi,Franck–Condon principle,TRUE,,,NOT_FOUND
143135,https://tr.wikipedia.org/?curid=2098511,https://en.wikipedia.org/wiki/Ferroelectricity,Ferroelektrik,Ferroelectricity,TRUE,,,NOT_FOUND
143698,https://tr.wikipedia.org/?curid=2099217,https://en.wikipedia.org/wiki/Sodium_acetate,Sodyum asetat,Sodium acetate,TRUE,,,NOT_FOUND
144146,https://tr.wikipedia.org/?curid=2099393,https://en.wikipedia.org/wiki/Insect_flight,Böcek uçuşu,Insect flight,TRUE,,,FALSE
144917,https://tr.wikipedia.org/?curid=2100447,https://en.wikipedia.org/wiki/Recommender_system,Öneri sistemi,Recommender system,TRUE,,,NOT_FOUND
144728,https://tr.wikipedia.org/?curid=2100451,https://en.wikipedia.org/wiki/Fusion_rocket,Füzyon roketi,Fusion rocket,TRUE,,,NOT_FOUND
142448,https://tr.wikipedia.org/?curid=2100464,https://en.wikipedia.org/wiki/Transnistrian_ruble,Transdinyester rublesi,Transnistrian ruble,TRUE,,,NOT_FOUND
144782,https://tr.wikipedia.org/?curid=2100468,https://en.wikipedia.org/wiki/RETScreen,RETScreen,RETScreen,TRUE,,,NOT_FOUND
144558,https://tr.wikipedia.org/?curid=2100492,https://en.wikipedia.org/wiki/Potassium_acetate,Potasyum asetat,Potassium acetate,TRUE,,,NOT_FOUND
145131,https://tr.wikipedia.org/?curid=2100567,https://en.wikipedia.org/wiki/Cadet's_fuming_liquid,Cadet'in tüten sıvısı,Cadet's fuming liquid,TRUE,,,NOT_FOUND
145138,https://tr.wikipedia.org/?curid=2100574,https://en.wikipedia.org/wiki/Cacodylic_acid,Kakodilik asit,Cacodylic acid,TRUE,,,NOT_FOUND
145251,https://tr.wikipedia.org/?curid=2100787,https://en.wikipedia.org/wiki/Arsenic_trioxide,Arsenik trioksit,Arsenic trioxide,TRUE,,,NOT_FOUND
145272,https://tr.wikipedia.org/?curid=2100822,https://en.wikipedia.org/wiki/Lithium_carbonate,Lityum karbonat,Lithium carbonate,TRUE,,,NOT_FOUND
145346,https://tr.wikipedia.org/?curid=2100908,https://en.wikipedia.org/wiki/Pfeiffer_syndrome,Pfeiffer sendromu,Pfeiffer syndrome,TRUE,,,NOT_FOUND
145334,https://tr.wikipedia.org/?curid=2101019,https://en.wikipedia.org/wiki/Lithium_bromide,Lityum bromür,Lithium bromide,TRUE,,,NOT_FOUND
145560,https://tr.wikipedia.org/?curid=2101064,https://en.wikipedia.org/wiki/Barium_acetate,Baryum asetat,Barium acetate,TRUE,,,NOT_FOUND
145581,https://tr.wikipedia.org/?curid=2101069,https://en.wikipedia.org/wiki/Calcium_acetate,Kalsiyum asetat,Calcium acetate,TRUE,,,NOT_FOUND
145593,https://tr.wikipedia.org/?curid=2101472,https://en.wikipedia.org/wiki/Lithium_nitrate,Lityum nitrat,Lithium nitrate,TRUE,,,NOT_FOUND
145946,https://tr.wikipedia.org/?curid=2101593,https://en.wikipedia.org/wiki/Lithium_azide,Lityum azit,Lithium azide,TRUE,,,TRUE
146112,https://tr.wikipedia.org/?curid=2101813,https://en.wikipedia.org/wiki/Stibine,Stibin,Stibine,TRUE,,,NOT_FOUND
146336,https://tr.wikipedia.org/?curid=2101816,https://en.wikipedia.org/wiki/Organogallium_chemistry,Organogalyum kimyası,Organogallium chemistry,TRUE,,,NOT_FOUND
146498,https://tr.wikipedia.org/?curid=2102038,https://en.wikipedia.org/wiki/Anisopodus_degener,Anisopodus degener,Anisopodus degener,TRUE,,,TRUE
144388,https://tr.wikipedia.org/?curid=2102547,https://en.wikipedia.org/wiki/Autokinetic_effect,Otokinetik etki,Autokinetic effect,TRUE,,,TRUE
141793,https://tr.wikipedia.org/?curid=2102562,https://en.wikipedia.org/wiki/Mobile_High-Definition_Link,MHL(Mobile High-Definition Link),Mobile High-Definition Link,TRUE,,,NOT_FOUND
146549,https://tr.wikipedia.org/?curid=2103028,https://en.wikipedia.org/wiki/Barium_sulfate,Baryum sülfat,Barium sulfate,TRUE,,,NOT_FOUND
147446,https://tr.wikipedia.org/?curid=2104328,https://en.wikipedia.org/wiki/Sodium_azide,Sodyum azotür,Sodium azide,TRUE,,,NOT_FOUND
148596,https://tr.wikipedia.org/?curid=2104337,https://en.wikipedia.org/wiki/Lithium_helide,LiHe,Lithium helide,TRUE,,,NOT_FOUND
150077,https://tr.wikipedia.org/?curid=2106207,https://en.wikipedia.org/wiki/Echoic_memory,Yankı belleği,Echoic memory,TRUE,,,NOT_FOUND
98175,https://tr.wikipedia.org/?curid=2107453,https://en.wikipedia.org/wiki/Retrograde_amnesia,Retrograd amnezi,Retrograde amnesia,TRUE,,,NOT_FOUND
151461,https://tr.wikipedia.org/?curid=2107996,https://en.wikipedia.org/wiki/Geometrical_optics,Geometrik optik,Geometrical optics,TRUE,,,TRUE
148588,https://tr.wikipedia.org/?curid=2107998,https://en.wikipedia.org/wiki/Computational_electromagnetics,Hesaplamalı elektromanyetizma,Computational electromagnetics,TRUE,,,TRUE
152094,https://tr.wikipedia.org/?curid=2108004,https://en.wikipedia.org/wiki/X-ray_telescope,X ışını teleskobu,X-ray telescope,TRUE,,,TRUE
152086,https://tr.wikipedia.org/?curid=2108005,https://en.wikipedia.org/wiki/Magnification,Magnifikasyon,Magnification,TRUE,,,TRUE
152090,https://tr.wikipedia.org/?curid=2108009,https://en.wikipedia.org/wiki/X-ray_microscope,X ışını mikroskobu,X-ray microscope,TRUE,,,TRUE
150699,https://tr.wikipedia.org/?curid=2108011,https://en.wikipedia.org/wiki/Emission_theory_(relativity),Emisyon kuramı,Emission theory (relativity),TRUE,,,NOT_FOUND
151459,https://tr.wikipedia.org/?curid=2108012,https://en.wikipedia.org/wiki/Invariant_mass,Durgun kütle,Invariant mass,TRUE,,,TRUE
150689,https://tr.wikipedia.org/?curid=2108013,https://en.wikipedia.org/wiki/X-ray_optics,X ışını optiği,X-ray optics,TRUE,,,NOT_FOUND
153197,https://tr.wikipedia.org/?curid=2108978,https://en.wikipedia.org/wiki/Inductive_logic_programming,Tümevarımlı mantık programlama,Inductive logic programming,TRUE,,,TRUE
124756,https://tr.wikipedia.org/?curid=2109409,https://en.wikipedia.org/wiki/Rare_Earth_hypothesis,Nadir Dünya hipotezi,Rare Earth hypothesis,TRUE,,,TRUE
144992,https://tr.wikipedia.org/?curid=2109826,https://en.wikipedia.org/wiki/Plasma_actuator,Plazma aktüatörü,Plasma actuator,TRUE,,,TRUE
154278,https://tr.wikipedia.org/?curid=2109856,https://en.wikipedia.org/wiki/Wayland_(protocol),Wayland (görüntü sunucusu protokolü),Wayland (protocol),TRUE,,,TRUE
154319,https://tr.wikipedia.org/?curid=2109911,https://en.wikipedia.org/wiki/Triboelectric_effect,Sürtünme ile elektriklenme,Triboelectric effect,TRUE,,,TRUE
154476,https://tr.wikipedia.org/?curid=2110029,https://en.wikipedia.org/wiki/Barbarism_(linguistics),Barbarizm,Barbarism (linguistics),TRUE,,,TRUE
154524,https://tr.wikipedia.org/?curid=2110142,https://en.wikipedia.org/wiki/Cloud_physics,Bulut fiziği,Cloud physics,TRUE,,,TRUE
153277,https://tr.wikipedia.org/?curid=2110317,https://en.wikipedia.org/wiki/High_pressure,Yüksek basınç (fizik),High pressure,TRUE,,,TRUE
153285,https://tr.wikipedia.org/?curid=2110340,https://en.wikipedia.org/wiki/Space_physics,Uzay fiziği,Space physics,TRUE,,,TRUE
154219,https://tr.wikipedia.org/?curid=2110363,https://en.wikipedia.org/wiki/Fifth_force,Beşinci kuvvet,Fifth force,TRUE,,,
150312,https://tr.wikipedia.org/?curid=2110406,https://en.wikipedia.org/wiki/Optical_autocorrelation,Optik otokorelasyon,Optical autocorrelation,TRUE,,,
154368,https://tr.wikipedia.org/?curid=2110422,https://en.wikipedia.org/wiki/Antimatter_rocket,Antimadde roketi,Antimatter rocket,TRUE,,,NOT_FOUND
155029,https://tr.wikipedia.org/?curid=2110566,https://en.wikipedia.org/wiki/Hypergravity,Hiper kütle çekimi,Hypergravity,TRUE,,,NOT_FOUND
155038,https://tr.wikipedia.org/?curid=2110705,https://en.wikipedia.org/wiki/Coherence_(physics),Uyumluluk (fizik),Coherence (physics),TRUE,,,
155499,https://tr.wikipedia.org/?curid=2110901,https://en.wikipedia.org/wiki/Spark_gap,Kıvılcım aralığı,Spark gap,TRUE,,,
155921,https://tr.wikipedia.org/?curid=2111055,https://en.wikipedia.org/wiki/Bell's_spaceship_paradox,Bell'in Uzay Gemisi Paradoksu,Bell's spaceship paradox,TRUE,,,
155991,https://tr.wikipedia.org/?curid=2111166,https://en.wikipedia.org/wiki/RapidMiner,RapidMiner,RapidMiner,TRUE,,,
155219,https://tr.wikipedia.org/?curid=2111177,https://en.wikipedia.org/wiki/Ball_lightning,Yıldırım topu,Ball lightning,TRUE,,,
154401,https://tr.wikipedia.org/?curid=2111197,https://en.wikipedia.org/wiki/Magnetic_declination,Manyetik sapma,Magnetic declination,TRUE,,,
156374,https://tr.wikipedia.org/?curid=2111453,https://en.wikipedia.org/wiki/Gravitational_interaction_of_antimatter,Antimaddenin kütleçekimsel etkileşimi,Gravitational interaction of antimatter,TRUE,,,
94391,https://tr.wikipedia.org/?curid=2111481,https://en.wikipedia.org/wiki/Induction_motor,Asenkron motor,Induction motor,TRUE,,,
156659,https://tr.wikipedia.org/?curid=2111573,https://en.wikipedia.org/wiki/Space_architecture,Uzay mimarisi,Space architecture,TRUE,,,
156046,https://tr.wikipedia.org/?curid=2111602,https://en.wikipedia.org/wiki/Arc_converter,Ark vericisi,Arc converter,TRUE,,,NOT_FOUND
154394,https://tr.wikipedia.org/?curid=2111603,https://en.wikipedia.org/wiki/Earth's_magnetic_field,Dünya'nın manyetik alanı,Earth's magnetic field,TRUE,,,
155539,https://tr.wikipedia.org/?curid=2111627,https://en.wikipedia.org/wiki/Beamline,Işın hattı,Beamline,TRUE,,,
156743,https://tr.wikipedia.org/?curid=2111692,https://en.wikipedia.org/wiki/First_observation_of_gravitational_waves,Kütleçekimsel dalgaların ilk gözlemi,First observation of gravitational waves,TRUE,,,
156342,https://tr.wikipedia.org/?curid=2111698,https://en.wikipedia.org/wiki/AdS/CFT_correspondence,AdS/CFT iletişimi,AdS/CFT correspondence,TRUE,,,
156799,https://tr.wikipedia.org/?curid=2111699,https://en.wikipedia.org/wiki/Magnetostratigraphy,Manyetostratigrafi,Magnetostratigraphy,TRUE,,,
156804,https://tr.wikipedia.org/?curid=2111702,https://en.wikipedia.org/wiki/Topological_defect,Topolojik kusur,Topological defect,TRUE,,,
156806,https://tr.wikipedia.org/?curid=2111703,https://en.wikipedia.org/wiki/Natural_remanent_magnetization,Doğal kalıcı mıknatıslanma,Natural remanent magnetization,TRUE,,,
156811,https://tr.wikipedia.org/?curid=2111705,https://en.wikipedia.org/wiki/Thermoremanent_magnetization,Termoremanent manyetizasyon,Thermoremanent magnetization,TRUE,,,
156794,https://tr.wikipedia.org/?curid=2111714,https://en.wikipedia.org/wiki/Sky_brightness,Gökyüzü parlaklığı,Sky brightness,TRUE,,,
156977,https://tr.wikipedia.org/?curid=2111775,https://en.wikipedia.org/wiki/System_of_units_of_measurement,Ölçü sistemi,System of units of measurement,TRUE,,,
156985,https://tr.wikipedia.org/?curid=2111776,https://en.wikipedia.org/wiki/Solar_physics,Güneş fiziği,Solar physics,TRUE,,,
156812,https://tr.wikipedia.org/?curid=2111794,https://en.wikipedia.org/wiki/Radioactive_contamination,Radyoaktif kirlilik,Radioactive contamination,TRUE,,,
157062,https://tr.wikipedia.org/?curid=2111804,https://en.wikipedia.org/wiki/Solar_time,Güneş zamanı,Solar time,TRUE,,,
157088,https://tr.wikipedia.org/?curid=2111852,https://en.wikipedia.org/wiki/Static_pressure,Statik basınç,Static pressure,TRUE,,,
156292,https://tr.wikipedia.org/?curid=2111948,https://en.wikipedia.org/wiki/Solar_neutrino_problem,Solar nötrino problemi,Solar neutrino problem,TRUE,,,
148080,https://tr.wikipedia.org/?curid=2111953,https://en.wikipedia.org/wiki/Quadrupole,Dört kutuplu,Quadrupole,TRUE,,,
157048,https://tr.wikipedia.org/?curid=2112083,https://en.wikipedia.org/wiki/Superfluid_helium-4,Süperakışkan helyum-4,Superfluid helium-4,TRUE,,,
157276,https://tr.wikipedia.org/?curid=2112265,https://en.wikipedia.org/wiki/Breit_equation,Breit denklemi,Breit equation,TRUE,,,
112129,https://tr.wikipedia.org/?curid=2112272,https://en.wikipedia.org/wiki/Color_charge,Renk yükü,Color charge,TRUE,,,NOT_FOUND
150308,https://tr.wikipedia.org/?curid=2112293,https://en.wikipedia.org/wiki/Superlens,Süper lens,Superlens,TRUE,,,
150309,https://tr.wikipedia.org/?curid=2112300,https://en.wikipedia.org/wiki/Timeline_of_electromagnetic_theory,Elektromanyetizma teorisinin zaman çizelgesi,Timeline of electromagnetic theory,TRUE,,,
157946,https://tr.wikipedia.org/?curid=2112328,https://en.wikipedia.org/wiki/Change_blindness,Değişim körlüğü,Change blindness,TRUE,,,
157958,https://tr.wikipedia.org/?curid=2112338,https://en.wikipedia.org/wiki/McGurk_effect,McGurk etkisi,McGurk effect,TRUE,,,
157074,https://tr.wikipedia.org/?curid=2112442,https://en.wikipedia.org/wiki/Membrane_potential,Membran potansiyeli,Membrane potential,TRUE,,,
147914,https://tr.wikipedia.org/?curid=2112460,https://en.wikipedia.org/wiki/Skin_effect,Yüzey katmanı etkisi,Skin effect,TRUE,,,
157274,https://tr.wikipedia.org/?curid=2112474,https://en.wikipedia.org/wiki/Neutrino_oscillation,Nötrino salınımı,Neutrino oscillation,TRUE,,,
147994,https://tr.wikipedia.org/?curid=2112520,https://en.wikipedia.org/wiki/LIGO,LIGO,LIGO,TRUE,,,
158075,https://tr.wikipedia.org/?curid=2112523,https://en.wikipedia.org/wiki/Virtual_particle,Sanal parçacık,Virtual particle,TRUE,,,
158033,https://tr.wikipedia.org/?curid=2112527,https://en.wikipedia.org/wiki/Super-Kamiokande,Süper-Kamiokande,Super-Kamiokande,TRUE,,,
157994,https://tr.wikipedia.org/?curid=2112535,https://en.wikipedia.org/wiki/Radiation_protection,Radyasyondan korunma,Radiation protection,TRUE,,,
161168,https://tr.wikipedia.org/?curid=2114502,https://en.wikipedia.org/wiki/Lathe,Torna tezgâhı,Lathe,TRUE,,,
162752,https://tr.wikipedia.org/?curid=2116014,https://en.wikipedia.org/wiki/Yerkes–Dodson_law,Yerkes-Dodson kanunu,Yerkes–Dodson law,TRUE,,,
159387,https://tr.wikipedia.org/?curid=2118126,https://en.wikipedia.org/wiki/Planetary_civilization,Gezegensel uygarlık,Planetary civilization,TRUE,,,
134748,https://tr.wikipedia.org/?curid=2118135,https://en.wikipedia.org/wiki/Vacuum_permittivity,Vakum geçirgenliği,Vacuum permittivity,TRUE,,,
165349,https://tr.wikipedia.org/?curid=2118373,https://en.wikipedia.org/wiki/Spatial–temporal_reasoning,Uzaysal-zamansal akıl yürütme,Spatial–temporal reasoning,TRUE,,,
166021,https://tr.wikipedia.org/?curid=2118567,https://en.wikipedia.org/wiki/Astrobiophysics,Astrobiyofizik,Astrobiophysics,TRUE,,,
140473,https://tr.wikipedia.org/?curid=2118652,https://en.wikipedia.org/wiki/Timeline_of_electromagnetism_and_classical_optics,Elektromanyetizma ve klasik optik kronolojisi,Timeline of electromagnetism and classical optics,TRUE,,,
165772,https://tr.wikipedia.org/?curid=2118713,https://en.wikipedia.org/wiki/Health_threat_from_cosmic_rays,Kozmik ışınların sağlık tehdidi,Health threat from cosmic rays,TRUE,,,
166969,https://tr.wikipedia.org/?curid=2119172,https://en.wikipedia.org/wiki/Processed_meat,İşlenmiş et,Processed meat,TRUE,,,
167252,https://tr.wikipedia.org/?curid=2119511,https://en.wikipedia.org/wiki/Aharonov–Bohm_effect,Aharonov-Bohm etkisi,Aharonov–Bohm effect,TRUE,,,
169046,https://tr.wikipedia.org/?curid=2121464,https://en.wikipedia.org/wiki/5261_Eureka,5261 Eureka,5261 Eureka,TRUE,,,
